step,run_0,run_1
2048,-0.012076797208283,-0.011055731422675307
4096,-0.0220026656344998,-0.023172801699547562
6144,-0.0153305002459092,-0.010200215555960313
8192,-0.0184794991801027,-0.026037361365160903
10240,-0.0161026988032972,-0.023461746133398263
12288,-0.0178539911619736,-0.025917337571445386
14336,-0.0192447847017319,-0.02339795890438836
16384,-0.0135621961249853,-0.021283681169734336
18432,-0.0205520069401245,-0.023228572541120228
20480,-0.0113232677540509,-0.019006035070924555
22528,-0.0212703406825312,-0.021730703070352318
24576,-0.0212449049562565,-0.019545842778461518
26624,-0.0257860621466534,-0.01773920419800561
28672,-0.022997127448616,-0.024531064488110134
30720,-0.0255930694038397,-0.02903631149674766
32768,-0.0172741007670992,-0.029006593385565792
34816,-0.0178330381095292,-0.027085067248845008
36864,-0.0133869023266015,-0.015045931964414195
38912,-0.0214724846140597,-0.014997239358490334
40960,-0.0249461175102624,-0.020612088388588745
43008,-0.0176347046683076,-0.01287911020044703
45056,-0.0159351399692241,-0.012930180563125759
47104,-0.0203845225303666,-0.010455056524369866
49152,-0.0158343321396387,-0.01985570402466692
51200,-0.025371946573432,-0.0162123635673197
53248,-0.0190652731675072,-0.013464590937655885
55296,-0.0167725245119072,-0.015746825093083318
57344,-0.0103098477149615,-0.007119848484580871
59392,-0.0112154041766189,-0.017864827168523334
61440,-0.0182070130889769,-0.020559060692903586
63488,-0.0169608668729779,-0.01119265043089399
65536,-0.0138653642003191,-0.017027146760665347
67584,-0.0274210887087974,-0.01684278253087541
69632,-0.0211242703226162,-0.017312751515419222
71680,-0.0272295120288617,-0.00665842759917723
73728,-0.0145503407431533,-0.015231381793273612
75776,-0.0138179867557482,-0.020661049992486368
77824,-0.0142342189064947,-0.007011554058408365
79872,-0.0216115417162654,-0.014711406004789752
81920,-0.0169146163665573,-0.02008495259215124
83968,-0.0159912435061414,-0.01820158919435926
86016,-0.0123706239493913,-0.01809891393786529
88064,-0.0134118028843658,-0.013837209106713998
90112,-0.0157816600709338,-0.014027430597343482
92160,-0.0121405625308398,-0.01220873637648765
94208,-0.015073637093883,-0.01085285017179558
96256,-0.0119885132662602,-0.014379503106465564
98304,-0.0199534576851874,-0.010203135779011063
100352,-0.0056812141174305,-0.01324548628181219
102400,-0.0116433645744109,-0.009951152426947375
104448,-0.0061511403924669,-0.022761180391535164
106496,-0.0136500311054987,-0.024642257105733735
108544,-0.0141533855930902,-0.01080346870876383
110592,-0.0137100650317734,-0.023388882534345613
112640,-0.0134445136776776,-0.010983514678082429
114688,-0.0172946725055226,-0.015367724842508323
116736,-0.0175899070411105,-0.01831516532693058
118784,-0.007968759626965,-0.021199158557283226
120832,-0.0088447123678633,-0.015549531682336238
122880,-0.0115125982156314,-0.019587563462846447
124928,-0.008945080419653,-0.02516560599542572
126976,-0.0019321570878673,-0.010102473222650588
129024,-0.0273851969177485,-0.018872716528130697
131072,-0.0024258058081613,-0.021821667341282592
133120,-0.0152680431958287,-0.012652137327677337
