episode,run_0
0,-141.48948975291245
1,-62.15392983129236
2,-96.13536955561804
3,-56.3826569269045
4,-63.706583784491144
5,-62.6870111980973
6,-239.11521203864515
7,-48.07223544452476
8,-108.49042230128711
9,-121.99573276368268
10,-162.2796361310593
11,-110.05422293698692
12,-87.35689057311059
13,-92.11763471417359
14,-70.92912885168414
15,-86.55760939892576
16,-176.5692208717159
17,-59.773058011844014
18,-63.07174017856126
19,-62.61501716586266
20,-165.47651248219154
21,-55.64463315467399
22,-173.61037718306847
23,-132.6252123136606
24,-170.02155025970805
25,-128.65744160461168
26,-122.57213330996308
27,-68.02472159735537
28,-205.25273757367646
29,-107.89752786512807
30,-91.71768611017747
31,-63.89437094634843
32,-86.66575834409444
33,-62.45850104837442
34,-121.13104079011332
35,-124.43644894168654
36,-47.8911468020397
37,-49.89570093285596
38,-77.877554647311
39,-158.09482052711405
40,-104.53135521006848
41,-69.06332733789154
42,-170.6311357906328
43,-146.7494165871366
44,-103.26123662496482
45,-96.19595706836665
46,-170.39010448805377
47,-118.86449027559016
48,-59.57600337404487
49,-107.43634173943497
50,-153.61478558494264
51,-99.84669809147132
52,-93.89751839606814
53,-47.43154018160217
54,-102.74589327592815
55,-85.2340925971491
56,-76.23885726551985
57,-94.26911359605529
58,-49.318929133636885
59,-113.40456056848306
60,-87.2118736395667
61,-91.89067252395667
62,-64.10227053268747
63,-115.66705031223806
64,-118.7222625861026
65,-77.81192310108403
66,-79.1379929090159
67,-81.13054592969867
68,-205.05729213571226
69,-216.07398173829327
70,-198.90025580444626
71,-82.65635872567555
72,-83.31210653333008
73,-71.87150538763447
74,-141.2115821361715
75,-62.16125803975253
76,-112.74178436389832
77,-92.35022701455345
78,-110.95285339103197
79,-230.63306987812945
80,-68.851863459025
81,-135.94542180574913
82,-136.90990634612632
83,-92.02241858492354
84,-122.81907139363562
85,-139.28992275558033
86,-119.49450570890576
87,-131.7985431267615
88,-119.39062800337152
89,-126.74019566141709
90,-72.36260860240161
91,-200.87089569301577
92,-98.45662049979612
93,-159.65475604729411
94,-71.79693689152028
95,-193.17242977311255
96,-138.16218717514838
97,-87.7743077797807
98,-188.52499270474297
99,-72.88657985965268
100,-96.51645760168364
101,-128.32461247999365
102,-98.73765897988524
103,-209.13757705205862
104,-127.81988709890848
105,-128.54505554285757
106,-95.19201192247897
107,-224.07996657676264
108,-103.66431458375328
109,-84.58494913023767
110,-118.64044365566795
111,-55.25964014821152
112,-64.93711757790697
113,-178.49895755656402
114,-100.13927484309531
115,-70.25597115544167
116,-66.97617845548596
117,-63.909520101146924
118,-124.61153836114582
119,-114.43546831887413
120,-87.15786452298609
121,-290.0845464037473
122,-344.79652290835077
123,-77.44065370729979
124,-185.55179806664182
125,-243.95299055150502
126,-77.35792299366726
127,-210.83374566862886
128,-143.14345522418785
129,-188.2997493268686
130,-76.2258798457645
131,-203.73490246154395
132,-240.04240592740592
133,-108.28527073053603
134,-109.33702351210192
135,-42.29557847025313
136,-124.2572824362885
137,-114.41983969781421
138,-307.5821715598072
139,-181.1424194704331
140,-216.7485476555574
141,-66.2999804854738
142,-143.54739675756653
143,-82.55097753480186
144,-57.78072520706837
145,-253.7933868721036
146,-195.6854971541013
147,-155.58944286238142
148,-65.72914642114759
149,-81.55059382835805
150,-239.87370233948903
151,-280.168803924877
152,-85.5023722685529
153,-163.80189891889952
154,-332.6979583796487
155,-130.4100424775041
156,-39.4198649382283
157,-80.59076025942852
158,-50.482889393528225
159,-88.40380075181147
160,-75.40672448132896
161,-72.89473179281336
162,-73.99056533374181
163,-171.50763662627043
164,-223.20884563717246
165,-98.42259469674316
166,-51.792623572840405
167,-299.7200232495931
168,-142.54397004372316
169,-68.35650874867375
170,-201.21655984766784
171,-72.79175013903416
172,-130.00058652583732
173,-179.76033688349239
174,-142.89152126566643
175,-238.59582661473542
176,-180.8406631645958
177,-57.5705696453164
178,-129.24035925789593
179,-17.704517556926742
180,-234.30862079719367
181,-199.3107820739267
182,-66.85131817351306
183,-33.26149699547544
184,-73.86630580930074
185,-132.79828226569225
186,-70.80659644079961
187,-202.8553373317905
188,-65.9616618772647
189,-247.9238413352239
190,-80.1003908681679
191,-71.02311001246846
192,-119.59971887556377
193,-40.12351766198858
194,-243.11731478176478
195,-103.4237872099971
196,-37.825789662203775
197,-39.18163412310588
198,-96.7291292875123
199,-37.30664289686514
200,-74.73679832719255
201,-226.01477471796755
202,-197.83693912472916
203,-298.1417125832284
204,-71.51342176100869
205,-115.88059607182859
206,-32.39665695223259
207,-269.8593540743599
208,-69.72583184049736
209,-214.9816832651572
210,-103.78055529323392
211,-76.32352256093088
212,-111.573763583846
213,-39.154011294392355
214,-40.02328253550321
215,-157.2312562140462
216,-82.0311567783541
217,-164.69912320891063
218,-215.01539436347184
219,-69.75933024140994
220,-63.168941315947066
221,-209.23518060062034
222,-67.2629015503473
223,-224.12735960889077
224,-49.858189701588856
225,-127.46585716541503
226,-94.40828895398495
227,-177.75398795950025
228,-70.39364064149035
229,-171.91928979835552
230,-64.35712028782605
231,-66.43797609439777
232,-68.38427657937181
233,-68.66192577477811
234,-162.78617007618826
235,-41.52913785664417
236,-155.8907203522096
237,-79.08628159194879
238,-266.10412376587533
239,-60.1056284038018
240,-55.790822014155125
241,-103.64581609573575
242,-182.82602574354647
243,-208.09713706726615
244,-74.80045346371122
245,-93.95340538543127
246,-175.61098207500035
247,-136.78945587818396
248,-78.22243391402995
249,-65.83303046456177
250,-70.49446696791593
251,-45.76939908373925
252,-74.76637868410081
253,-87.9139281889322
254,-81.09804704355608
255,-59.87215454408911
256,-61.04642043644401
257,-67.95338546803475
258,-216.2197191016951
259,-136.60055997576526
260,-117.87653382833217
261,-105.18488468494265
262,-163.0744447222039
263,-62.129209346933536
264,-82.07497249820355
265,-67.64532010581459
266,-56.335929792780554
267,-226.49333110132142
268,-170.8794797049237
269,-34.12637820742844
270,-66.83028628146685
271,-79.45691937051986
272,-43.746662750645946
273,-67.47929843837393
274,-63.27864854155977
275,-68.26051641543727
276,-68.52569446176929
277,-70.50601875569521
278,-35.62316383858667
279,-66.1020658743694
280,-160.71736972742045
281,-84.09818717778175
282,-60.910108755173525
283,-39.92623871267003
284,-61.2858189528517
285,-62.4355306294957
286,-63.70354461262381
287,-58.64212937734378
288,-57.417377785716624
289,-151.74936353749763
290,-38.39938675461784
291,-72.228748682338
292,-65.71032505428529
293,-71.47316067142334
294,-45.58653266513666
295,-127.32960555258833
296,-162.54776232341285
297,-64.34566856669672
298,-57.84644430857364
299,-49.508674156636644
300,-67.59788903880673
301,-67.49242919525656
302,-66.70180075582758
303,-77.76238909446872
304,-72.0903041448691
305,-255.63859339744104
306,-60.84564142127968
307,-50.54647821476067
308,-73.97944063725039
309,-69.86261546494
310,-48.464078540567684
311,-40.55190171680421
312,-40.59181535582524
313,-36.874846442592016
314,-70.72480675048989
315,-33.161965394927414
316,-62.20471291631095
317,-69.18957623502054
318,-73.41528774190463
319,-64.86756972217094
320,-35.5405268828366
321,-47.84166089944718
322,-38.01750549971238
323,-85.70905652075083
324,-41.603916901202616
325,-67.71597156758642
326,-43.268945273858904
327,-33.15000263034034
328,-87.02951564658804
329,-69.37616125612556
330,-103.57384879404721
331,-44.487617304691284
332,-187.04309834261113
333,-132.57758990958942
334,-96.04432677776452
335,-58.97799294416716
336,-48.7122215567306
337,-66.87164578329705
338,-62.547490963777406
339,-66.3342506500452
340,-66.7861193649452
341,-43.87219111997934
342,-61.9911371822009
343,-66.96964843258172
344,-62.18243950757099
345,-117.4396127558079
346,-59.34846410666664
347,-42.75054773315463
348,-73.02495580634354
349,-33.82032729046615
350,-36.80529111277318
351,-51.00272832827727
352,-67.87901271384743
353,-66.61617353359902
354,-170.88105033893916
355,-62.755233810490125
356,-65.11446031610946
357,-39.52799907448198
358,-68.12982201938289
359,-45.14705935875654
360,-62.593689909639934
361,-38.29243912925656
362,-66.99378398541253
363,-35.85155727933482
364,-50.87214924056002
