step,run_0,run_1,run_2,run_3
10000,-133.09484836134297,-118.95156261726144,-98.75903595971172,-109.97835987569044
20000,-76.5542656934321,-45.86335110921431,-125.39930326736048,-210.20195883485016
30000,-36.24607801827535,-171.0651820453162,-70.20846263851362,-68.06205894648161
40000,-66.68953335539382,-58.25512829588008,-207.27946723191567,-38.705527263737835
50000,-31.01960730186402,-36.92529224783704,-31.54489497915952,-62.890867808457095
60000,-32.85486123665292,-28.20627272748559,-39.34129493995045,-43.283941327649
70000,-32.69551696860095,-32.0906288062085,-45.338722208864745,-36.02139089851961
80000,-65.12440182123247,-58.64171024950796,-38.01074813023384,-57.59331446848938
90000,-60.99405589111284,-45.15171901232005,-40.56030706633561,-69.73543583949055
100000,-63.44833271913623,-51.49127767186015,-67.36890462774664,-30.36568740168061
110000,-64.01425308754861,-47.73913784354131,-55.48895502382574,-52.253020003427224
120000,-53.01913298361998,-27.250530998229685,-30.30517079652625,-34.06515549119156
130000,-34.50182714282845,-8.419958857303731,-44.46403985968215,-70.60958715315392
140000,-62.09157866987193,-34.30265674437882,-55.31898827413897,-45.94657195670804
150000,-32.59281932707844,-42.57364364015932,-58.80930036953401,-46.77968630383285
160000,-54.40969538954967,-27.75596272882441,-70.28158434487325,-40.49758603229588
170000,-61.75904375386935,-43.23026282239103,-34.66999925503784,-31.365279370553935
180000,-61.99409242052516,-29.69445317102564,-35.3027729339252,-62.30666021541003
190000,-50.1140839407804,-45.02185898330039,-35.15986448213221,-73.42249405911298
200000,-53.74769695871024,-29.16937235975616,-34.33476608111223,-32.57806319625561
210000,-42.762231685747054,-26.538568762175547,-43.28065763357102,-45.23944877884796
220000,-33.83276530228326,-45.32164937917095,-59.04991838454417,-55.08353084850504
230000,-45.20144194877209,-30.570142860435176,-44.34742514777807,-46.78134369706684
240000,-61.05076072002558,-30.70229941962204,-45.095461708551895,-69.88628166511819
250000,-213.05462178348915,-43.34370311683973,-58.90311237382536,-40.33866170051613
260000,-43.62551257568042,-46.18154855945815,-32.61892732559222,-69.35333584342162
270000,-62.15254382589575,-31.65483599514601,-56.74705831278872,-68.29945727154967
280000,-34.25346863526231,-32.37838925866629,-54.40174030265831,-32.83737009397172
290000,-34.15503864074338,-37.921828966209645,-68.17922166450987,-51.61021535286494
300000,-45.29001365192118,-50.38415920648632,-42.73203545961413,-29.752206601525224
310000,-213.84505730401423,-36.27238800377079,-34.493218074416696,-63.42868262858008
320000,-49.53817936204042,-38.92315275183611,-41.77240561258476,-38.135183734992594
