step,run_0,run_1,run_2
10000,True,True,True
20000,False,True,False
30000,True,True,True
40000,True,True,True
50000,True,True,True
60000,True,True,True
70000,True,True,True
80000,True,True,True
90000,True,True,True
100000,True,True,True
110000,True,True,True
120000,True,True,True
130000,True,True,True
140000,True,True,True
150000,True,True,True
160000,True,False,True
170000,False,True,True
180000,True,True,True
190000,True,True,True
200000,True,True,True
210000,False,True,False
220000,False,False,True
230000,False,False,True
240000,False,True,True
250000,True,False,True
260000,True,True,False
270000,False,True,True
280000,False,False,True
290000,False,False,False
300000,True,True,True
310000,False,True,False
320000,True,False,True
330000,True,False,True
340000,True,False,True
350000,False,True,False
360000,False,True,False
370000,False,False,True
380000,False,False,False
390000,False,True,True
400000,True,True,False
410000,False,False,True
420000,True,True,True
430000,False,False,False
440000,False,False,False
450000,False,True,False
460000,True,False,False
470000,False,False,True
480000,True,False,False
490000,False,False,False
500000,False,False,True
510000,False,True,True
520000,True,False,False
530000,True,False,True
540000,True,False,True
550000,False,False,False
560000,False,False,False
570000,False,True,False
580000,False,False,False
590000,False,True,False
600000,False,False,False
610000,False,False,False
620000,False,False,False
630000,False,False,False
640000,False,True,False
650000,False,True,False
660000,False,False,False
670000,True,False,False
680000,False,True,False
690000,False,False,False
700000,False,False,False
710000,False,False,False
720000,False,False,False
730000,False,False,False
740000,False,False,False
750000,True,False,False
760000,True,False,True
770000,False,False,True
780000,False,False,False
790000,False,False,False
800000,True,False,False
810000,True,False,False
820000,False,False,True
830000,True,False,True
840000,False,False,False
850000,False,False,False
860000,False,False,False
870000,False,False,False
880000,False,False,False
890000,False,False,False
900000,True,False,False
910000,False,False,True
920000,False,False,False
930000,False,False,False
940000,False,False,False
950000,True,False,False
960000,False,False,False
970000,False,True,False
980000,False,False,False
990000,False,False,False
