step,run_0,run_1,run_2
10000,True,True,False
20000,True,True,False
30000,True,False,False
40000,True,True,True
50000,True,False,True
60000,True,True,False
70000,True,True,True
80000,True,False,True
90000,False,True,True
100000,True,False,False
110000,True,True,False
120000,True,True,True
130000,False,False,True
140000,True,False,False
150000,False,True,True
160000,True,True,True
170000,False,False,True
180000,False,True,True
190000,True,True,False
200000,False,False,True
210000,True,True,False
220000,False,False,True
230000,False,False,True
240000,False,True,True
250000,False,False,False
260000,False,False,False
270000,True,True,False
280000,False,False,False
290000,False,False,False
300000,True,False,False
310000,False,False,False
320000,False,False,False
330000,True,False,True
340000,True,True,False
350000,False,False,True
360000,False,False,False
370000,False,False,False
380000,False,False,False
390000,False,False,False
400000,False,False,False
410000,True,False,False
420000,False,False,False
430000,False,False,False
440000,False,False,False
450000,False,False,False
460000,False,False,False
470000,False,False,False
480000,False,False,False
490000,False,False,False
