step,run_0,run_1,run_2
2048,-2.8694629346951843,-2.870479613170028,-2.883125659264624
4096,-2.9386157684028147,-2.930968531779945,-2.944625836238265
6144,-3.0312505017966034,-2.9842060420662166,-3.0090812085196377
8192,-3.0968671342357994,-3.0533213725313546,-3.0849662544205785
10240,-3.1522521557286383,-3.1056401865556835,-3.150364789366722
12288,-3.201057492569089,-3.148651565797627,-3.21824002340436
14336,-3.240507304854691,-3.213606872037053,-3.2919341476634143
16384,-3.3040133815258743,-3.2674258654937147,-3.340888172760606
18432,-3.359165151976049,-3.307667407207191,-3.3843311585485933
20480,-3.402861111611128,-3.359985672868788,-3.4388305919244884
22528,-3.456344529800117,-3.4283045871183275,-3.5079705584794283
24576,-3.531200996413827,-3.490277692489326,-3.5653750212863087
26624,-3.60582315698266,-3.5405247101560238,-3.623227868415415
28672,-3.6788861963897945,-3.613742125220597,-3.6894780008122323
30720,-3.7600228119641534,-3.682592921517789,-3.7435762610286476
32768,-3.8172890739515424,-3.731660649552941,-3.8026146423071623
34816,-3.888843665830791,-3.788102709129453,-3.8814996404573323
36864,-3.9517187621444463,-3.857098792493344,-3.956240682862699
38912,-4.008893721178174,-3.924264668487013,-4.027272836305201
40960,-4.075338719412684,-3.995119249634445,-4.081345560029149
43008,-4.1356172353029255,-4.070944894105196,-4.128190145269036
45056,-4.19350012280047,-4.1385793324559925,-4.192849154770374
47104,-4.234128228574991,-4.201695570349694,-4.2710722226649525
49152,-4.278769801557064,-4.25808632299304,-4.345470336452126
51200,-4.369404364749789,-4.308247937262058,-4.423343536257744
53248,-4.457662941887975,-4.365321497246623,-4.486097626760602
55296,-4.552593631669879,-4.432407009601593,-4.5378843698650595
