episode,run_0,run_1,run_2
0,-219.15869410486084,-162.10410832375965,-72.58896714718671
1,-78.39057173926665,-91.76254306639764,-68.54428574804456
2,-89.23684459378124,-70.8382663807806,-106.44515104391364
3,-90.50340727608902,-147.52786497255426,-81.8786416934411
4,-142.73723349889397,-70.03567686953257,-97.86057140044578
5,-47.90061561852339,-124.86093803630264,-194.78234726508524
6,-95.27752335746251,-48.90797860457728,-141.28878832071507
7,-96.3351076614892,-117.78953106541611,-48.116195319560255
8,-74.54331243878168,-56.29698211592911,-111.70900817439623
9,-125.48059445271426,-73.47371310257965,-68.18384304735311
10,-147.400008357445,-67.70665973542916,-98.48038256412121
11,-110.32511274403495,-99.5848481508848,-66.68098465320216
12,-64.33730304524687,-155.25980705177557,-123.76756070561285
13,-109.1089406730838,-80.1160929816286,-76.7108255265586
14,-46.08389284430516,-85.04636928923632,-49.72487425814137
15,-113.99685856806904,-68.49128063435957,-95.95336848118285
16,-68.1862975084531,-62.90514760629264,-83.7742791228743
17,-95.66307340105362,-129.66965344425182,-131.7583220138916
18,-98.3633591087136,-72.58931512764768,-68.05238320998478
19,-71.30012307037066,-105.96414049825157,-83.25378441936343
20,-132.90000058705184,-84.3788747715631,-78.58546718589531
21,-49.42312929257221,-46.2324341983762,-58.245938594834584
22,-120.98434031993646,-102.24171890610064,-64.22333456953923
23,-47.91942575374864,-111.45636895094516,-45.46999095093662
24,-125.79771084168794,-68.16335895770649,-211.73241991279562
25,-86.9161734974174,-123.75084146284546,-245.53441830068414
26,-76.36499401587561,-72.2140533027165,-50.994239650269265
27,-137.9269563244461,-56.12142008822305,-84.58699513799958
28,-194.0562015146024,-65.41921270693403,-66.56237042456102
29,-110.40244070438575,-51.247614968772304,-95.27470328405724
30,-56.75448844047869,-52.66465182755816,-96.73788407274571
31,-71.80413171558477,-47.90332722022888,-200.83549762544806
32,-61.14949736897566,-68.98061856043883,-80.97893545714678
33,-88.67185994787835,-65.07045676704742,-78.45992357029603
34,-156.75719829448488,-107.20053768410332,-74.11364276123949
35,-124.66084933468444,-159.31652782778653,-48.60948361436405
36,-67.33079102367304,-169.67375350770314,-100.16943921808564
37,-67.31077958317458,-45.38190914914201,-95.49905644293233
38,-51.55146774953767,-85.80207702454291,-127.21399607728836
39,-145.22354587442592,-129.31078394273402,-49.1888592207758
40,-67.59832977516459,-70.60212668202712,-54.33305838991541
41,-80.02513842788255,-66.27565824540739,-58.39905586633944
42,-95.65503783305525,-75.11080729168063,-64.2408769188758
43,-47.43798399444158,-201.97132730105815,-54.88412129799247
44,-73.69420921850025,-50.14912388968919,-69.37975222794954
45,-129.12909979253175,-96.80732813582873,-74.1543332558969
46,-104.09554686800388,-74.05794744421188,-78.3168314059831
