episode,run_0,run_1
0,-109.99208658871488,-74.03749998626215
1,-86.65785762064878,-101.36180847850835
2,-68.70577458247662,-153.3194790562256
3,-63.117764950819385,-93.43236046785269
4,-152.0438606683078,-76.37491158337166
5,-86.28950384903081,-163.7484327415729
6,-98.85857644925493,-93.31120979754658
7,-64.14201269883594,-203.845527655394
8,-131.19723771124006,-77.14038494466016
9,-70.23003609260104,-96.47920217094165
10,-53.49499905190807,-195.81614830376964
11,-89.32161445260132,-73.02160026640541
12,-81.38020906955259,-115.72598126970738
13,-309.86227530334804,-95.95268418566394
14,-57.12303967268979,-137.40760463025708
15,-63.852170227581176,-89.69876133009643
16,-75.98765861709072,-75.04067407285264
17,-49.72963741306313,-111.12488907019008
18,-56.391006517101744,-87.9784178330489
19,-148.86782164410238,-139.5997177697416
20,-49.19894739178957,-94.52218581554234
21,-137.29001078225693,-77.16525223276422
22,-135.8301090160506,-73.3345359416956
23,-84.40240001027503,-96.82096367439797
24,-55.62611294449104,-57.475292289820075
25,-77.93119250882006,-79.01787695547253
26,-49.63163849704231,-74.49480943039363
27,-94.39169922566204,-51.35604860290034
28,-69.86783493911098,-70.35554208333932
29,-70.9125860831858,-73.74446885567713
30,-203.14897268443573,-121.82198782485182
31,-52.38764909752254,-116.39484591911008
32,-97.77571768846845,-64.04723955019722
33,-65.4581945447104,-82.5966298611419
34,-117.40560837575326,-98.12530408365325
35,-110.38609547170752,-91.68537830589247
36,-79.74403956011597,-91.25878819795912
37,-212.75759876564396,-65.88841425829142
38,-61.29009589017888,-47.174737218763994
39,-109.46704474472156,-69.20739704295816
40,-59.261207901298576,-222.98040707166356
41,-98.0379041116938,-145.58005790615596
42,-86.26698149535258,-131.17166315387703
43,-51.272686968566326,-89.1809509481101
44,-174.88061528311215,-268.8202485106388
45,-65.19418880478494,-191.60968956782273
46,-123.1569452829618,-77.82222872355307
47,-67.06851812941437,-75.5002554661936
48,-188.67105271842516,-67.35031270907292
49,-108.83347074236544,-83.27776943456851
50,-100.37186516266422,-80.46618172794875
51,-111.5988806960587,-127.09829438131356
52,-79.67756272570477,-56.41360307985989
53,-108.91701695296568,-70.77891080983903
54,-69.2765997884717,-51.56755705500369
55,-65.4454405992984,-83.26125300322158
56,-52.13016023255754,-83.76265268980677
57,-129.31432982671697,-228.63159399302157
58,-80.90609697944659,-84.95265047052285
59,-74.64382133310335,-105.26438455856969
60,-184.91735980462005,-67.12042294247499
61,-66.14035491542177,-157.40173055590512
62,-55.79734061479393,-198.477112248506
63,-52.579016129410775,-56.59329970045772
64,-104.93807948430742,-108.29823274520251
65,-121.41117650752022,-78.14644188459087
66,-60.555550378107256,-66.70738351704475
67,-48.116843078901205,-52.092480478771556
68,-93.70690051847204,-127.90338249157438
69,-67.30600416420992,-175.56164594536335
70,-70.2850373351771,-81.89440321254838
71,-59.37615921491998,-59.98653029643016
72,-216.10531363729115,-172.5299801551062
73,-55.56374953774522,-83.19424412082122
74,-63.44327596916252,-107.6038988555456
75,-88.65235970780606,-120.99896588627277
76,-54.994859278764814,-113.94738606362914
77,-183.00491145605525,-57.40302731282174
78,-92.19518968655464,-97.72860851759557
79,-103.56070703334689,-194.48024381840338
