step,run_0,run_1
10000,-102.70164303228763,-106.06461388986335
20000,-198.07093270614925,-82.76354402427616
30000,-74.88019518578675,-190.46266612228968
40000,-59.64787486280844,-44.00116782897847
50000,-58.01562732367614,-34.69119383767702
60000,-34.05492590542333,-56.14029716194197
70000,-46.07211728184688,-69.7567089151651
80000,-53.68094197093431,-56.72735051312027
90000,-26.639447928205417,-29.459977085761977
100000,-27.648823582237497,-46.23262364393482
110000,-28.7518648774956,-27.88615281528312
120000,-50.89998787495516,-27.46828350237253
130000,-30.661015195378628,-28.05790999899323
140000,-26.92083746799343,-7.77595874445749
150000,-27.565100922253382,-45.19575965651343
160000,-27.426461138971405,-46.74379889309133
170000,-8.88763803982489,-24.928092650088406
180000,-27.30565731372305,-43.984988115602285
190000,-47.46712374109558,-24.573498074567784
200000,-44.200661359934784,-10.305171311028888
210000,-9.320698101146643,-7.896269559460244
220000,-29.552139751789387,-48.8024787444584
230000,-25.765941382839447,-41.57630111076891
240000,-9.49932178513853,-10.239515009984993
250000,-28.751816886567283,-25.120389084040873
260000,-9.011486552912086,-40.52232078854105
270000,-26.056529193891507,-25.10729128361673
280000,-26.85802169236534,-24.347922801687144
290000,-9.458078618335836,-7.758276565631686
300000,-28.130438492044767,-9.114183105833428
310000,-8.848687839127543,-44.05356903527115
320000,-9.396887083966565,-29.626451066607967
330000,-28.774185653169717,-26.91687706499694
340000,-26.566261967388854,-8.112062840825347
350000,-24.960440915646757,-44.03851874953092
360000,-27.71372220664955,-26.40459535296566
370000,-8.548686329303036,-7.931120173812529
380000,-27.81760741727201,-26.412610237134572
390000,-9.015299697826444,-8.719630957221483
400000,-27.47679708409077,-28.00170867099013
410000,-8.538620678177956,-7.886427171272586
420000,-26.685089606320176,-26.52505224468178
430000,-8.219306534833596,-26.657053751349945
440000,-8.535553597309185,-26.475708565801437
450000,-25.31331800458261,-8.0106893421161
460000,-8.972881071491534,-8.644818256483795
470000,-25.1048840297161,-8.271606693394808
480000,-8.474333344276664,-42.964728123658325
490000,-25.29029920608584,-26.19646279465828
500000,-7.780371694334305,-7.781256079358765
510000,-43.244342229583545,-26.95672219053359
520000,-8.81435953033312,-8.021054739437737
530000,-27.935522823972786,-9.902460648802395
540000,-24.54688227794744,-54.66263123280486
550000,-25.65563182690569,-46.17667697277461
560000,-29.746131145515484,-32.66260802902508
570000,-28.52612143961766,-8.580566981099528
580000,-31.085337777600152,-8.143944732107094
590000,-48.76638603367807,-34.05937517452532
600000,-49.70219206109826,-46.1402919658849
610000,-31.35307423523064,-44.06529647951061
620000,-51.56492427117278,-44.5838946773482
630000,-31.08244611513708,-29.03135204881961
640000,-30.22329646861212,-29.07843122282025
650000,-59.499245194503736,-44.54557512295854
660000,-31.20778818248503,-47.66412292399986
670000,-27.945035666894945,-26.877700734486837
680000,-47.07780870348394,-26.68176327433549
690000,-47.02771338941302,-45.08231185909473
700000,-30.139609385705533,-33.55672391254603
710000,-33.22353159687356,-49.08141551653546
720000,-31.398537665184552,-49.43160865252737
730000,-50.15795825266876,-8.577138116635357
740000,-52.623944022329,-49.39242370674789
750000,-51.21281662968197,-33.357462696569435
760000,-51.23268770102746,-33.85550025858987
770000,-32.34469398692552,-8.427943889094877
780000,-52.41460918027676,-52.07236854377574
790000,-31.725510782836448,-27.824419639331836
800000,-31.579894206831423,-48.93373102653368
810000,-30.156634028749544,-8.27252720793302
820000,-51.11250198780396,-8.448043064562809
830000,-32.843782317279505,-40.197126543702815
840000,-50.612157206474826,-43.91932333043442
850000,-57.72766892327336,-50.25112011472555
860000,-50.39068176401018,-29.317065937715157
870000,-31.206022647219577,-29.338075144776244
880000,-30.34214588514832,-50.522264440654396
890000,-50.349221157179926,-31.36126694430972
900000,-51.822717469241525,-35.71095860673266
910000,-31.12905460114974,-35.565426818470044
920000,-48.52642182719308,-50.537311678004386
930000,-49.18799559971973,-27.16456020624669
940000,-33.57249046382978,-34.06572489792227
950000,-48.92770641111078,-26.828345268464474
960000,-48.21842094182268,-34.64612743055929
970000,-29.55647625874383,-28.230098704600444
980000,-28.441039479592003,-43.96737452133968
990000,-50.990248709602994,-32.4126650766864
1000000,-31.26009053862851,-50.618846144383696
1010000,-49.6447334835836,-48.94019256053638
1020000,-33.49424395035231,-36.114618613094024
1030000,-50.34193476791445,-54.421842771963824
1040000,-51.2187878843308,-27.783791329282565
1050000,-29.619915334318197,-52.87362430564287
1060000,-29.683091768571213,-31.28558482821496
1070000,-50.71631898918575,-54.28158564252261
1080000,-33.314259614527,-50.9888963170698
1090000,-48.30250502577724,-50.70352271575931
1100000,-53.79154865548729,-36.29723155452599
1110000,-49.09175750780194,-31.373063785386513
1120000,-49.85922892784424,-52.39606351493539
1130000,-34.92455270250354,-49.80120131385829
1140000,-38.14723577631905,-49.11478500336392
1150000,-37.42422425818304,-48.66528243150025
1160000,-51.77811412524776,-50.49777938792151
1170000,-36.80302740078088,-36.498166222208006
1180000,-33.40517797072375,-51.18043288638668
1190000,-52.60860531500207,-26.558808812205044
1200000,-49.53193436634334,-55.141100772575236
1210000,-47.72394414339223,-7.788160059565338
1220000,-31.55206061586201,-51.76132931846924
1230000,-52.211461716060455,-47.94395207977881
1240000,-37.58753407323675,-49.617031357404514
1250000,-49.54482695796976,-52.1180945195037
1260000,-32.129517536925924,-52.52466263697701
1270000,-52.681402117013945,-50.271842100535046
1280000,-34.99750496361591,-37.23617510862142
1290000,-32.83159969619845,-34.33308213773222
1300000,-34.728130014416024,-8.00006366086663
1310000,-48.261667142657714,-53.78240390210449
1320000,-31.861125100774306,-31.552964803398645
1330000,-32.05634948500733,-35.33515666236441
1340000,-50.21479160776569,-35.53800910581525
1350000,-53.24002536578735,-54.11025267766563
1360000,-53.333105736257735,-53.33440815514753
1370000,-49.786500886673096,-26.648462561884454
1380000,-54.259481008254646,-46.01340300165499
1390000,-34.22972455174104,-30.336606365523572
1400000,-32.310066847849185,-30.175516958979905
1410000,-32.918906881352974,-52.74854148453956
1420000,-52.269097205168734,-29.81866866847706
1430000,-51.324641133031335,-47.172555257574544
1440000,-50.994676798523685,-30.52394043044147
1450000,-31.001287496418577,-37.48130439503242
1460000,-32.61081603778243,-52.57044082333118
1470000,-58.79515965957225,-50.09398383448554
1480000,-31.526486263233032,-50.59813754195954
1490000,-32.48990030319357,-27.84024486637356
1500000,-32.69025263249749,-34.15066431672029
1510000,-34.05863196235039,-47.720544799311796
1520000,-34.115529447181586,-46.79907599197251
1530000,-49.30507408694832,-35.76748061511535
1540000,-29.092780953433003,-53.05398114718202
1550000,-49.46659784761909,-28.706386787267295
1560000,-31.268456057293,-36.31431876660245
1570000,-57.07955010713603,-46.248366410709885
1580000,-42.79754116499797,-44.19891327290276
1590000,-46.166342914260056,-45.70636191305217
1600000,-51.74835741104519,-37.72422267783647
1610000,-35.196288967793606,-48.5757763808016
1620000,-44.77503190807239,-31.147181480554227
1630000,-44.28611775727667,-51.660787021878704
1640000,-34.18195941181828,-35.986927990021655
1650000,-54.80587075339351,-35.346575800668546
1660000,-31.60094168473377,-255.43626700647408
1670000,-28.8778655953146,-36.17290697293251
1680000,-47.880220279882096,-39.716241485562215
1690000,-53.57086765651384,-49.69810968538238
1700000,-29.86096797388383,-48.76715155342335
1710000,-58.1375548625866,-42.02691706490086
1720000,-35.62508265898261,-40.359701112975166
1730000,-43.089874037786814,-49.32329117472091
1740000,-43.53305446203412,-38.57386475466896
1750000,-29.13472487819597,-256.71415576445105
1760000,-28.38920667149402,-38.98039782694359
1770000,-30.536696398461228,-43.07629052978107
1780000,-28.225869196138994,-252.16234898602755
1790000,-50.37258165952389,-63.715521720706505
1800000,-49.03556093477808,-36.479841339194984
1810000,-50.66502259113624,-64.30330749123313
1820000,-30.70988818371723,-36.25064964105578
1830000,-30.829194173672867,-85.5973093213815
1840000,-48.03729734736251,-56.33362222254604
1850000,-48.77351171039828,-29.804310721325063
1860000,-48.73342636791074,-43.570281242313136
1870000,-57.156583351242936,-48.83704987212194
1880000,-56.077925133884605,-35.12216064020884
1890000,-56.710104106573525,-34.89808429483061
1900000,-34.88394621786983,-50.66222949202249
1910000,-56.67544352691989,-38.462511064458425
1920000,-27.902367457252,-43.23470618113402
1930000,-35.73047544945567,-31.820094172153972
1940000,-32.00739544206257,-49.9224161881013
1950000,-57.30652173700102,-65.47706598307563
1960000,-45.94213023554091,-30.080317300205692
1970000,-33.33626789331982,-36.41016849825442
1980000,-29.943947985407107,-32.10691781703193
1990000,-50.27336945544827,-63.247931842162195
