step,run_0,run_1
4096,-2.932391441613436,-2.8995718844234943
8192,-2.998786661028862,-2.967472279444337
12288,-3.100487395748496,-3.0566506668925286
16384,-3.218181091547012,-3.1813729148358108
20480,-3.32748414427042,-3.347021906077862
24576,-3.465193939581513,-3.542103883624077
28672,-3.5648819796741007,-3.6859577525407077
32768,-3.669660924002528,-3.813176594302058
36864,-3.7867324203252792,-3.9526747588068245
40960,-3.876732007414103,-4.1166382897645235
45056,-3.9867192558944224,-4.24566810876131
49152,-4.160641702264547,-4.451597223430872
53248,-4.302625472843647,-4.626050920784474
57344,-4.4616069056093695,-4.887958899885416
61440,-4.613189747184515,-5.1216138698160645
65536,-4.789970257133246,-5.381935266405344
69632,-4.975934988260269,-5.710473287850618
73728,-5.21966252848506,-5.97086434662342
77824,-5.374123331904412,-6.2378304824233055
81920,-5.487758475542068,-6.518544556200505
86016,-5.609215746074915,-6.742974708229303
90112,-5.768380764871836,-6.9377391643822195
94208,-6.084785051643848,-7.066621808707714
98304,-6.44713086411357,-7.2623446330428125
102400,-6.582517385482788,-7.455457927286625
106496,-6.7985335946083065,-7.733607459813356
110592,-7.02374477982521,-7.92030007019639
114688,-7.248830740898848,-8.098318952322007
118784,-7.399887827783823,-8.298989121615886
122880,-7.74216623455286,-8.48978150933981
126976,-8.09659934490919,-8.673374554514885
131072,-8.29730371683836,-8.860011750459671
135168,-8.523149311542511,-9.020543341338634
139264,-8.744219283759595,-9.254122269153594
143360,-8.954614970088006,-9.422281628847122
147456,-9.17604396790266,-9.573829816281796
151552,-9.339967373013495,-9.761339697241784
155648,-9.461258214712142,-10.041995346546173
159744,-9.60306599587202,-10.285738304257393
163840,-9.796628014743328,-10.445021559298038
167936,-9.942928741872311,-10.585052692890168
172032,-10.096774792671203,-10.695178021490573
176128,-10.226540015637877,-10.842223007977008
180224,-10.403200708329678,-11.056722630560397
184320,-10.567754954099655,-11.276473289728164
188416,-10.680758811533453,-11.583836390078067
192512,-10.936203579604626,-11.793710547685624
196608,-11.206243258714675,-11.919147671759129
200704,-11.45418565273285,-12.072599083185196
204800,-11.69629707634449,-12.23691971898079
208896,-11.815988320112227,-12.413035503029823
212992,-11.954395025968552,-12.561619594693184
217088,-12.103397101163864,-12.742362934350968
221184,-12.357358479499815,-12.986943708360196
225280,-12.640044416487218,-13.14579896479845
229376,-12.848056688904762,-13.316743186116218
233472,-12.996118372678756,-13.472920386493206
237568,-13.216900838911531,-13.660118030011654
241664,-13.384488809108737,-13.7920485958457
245760,-13.556905655562876,-13.972366052865983
249856,-13.704223607480523,-14.065043832361699
253952,-13.81087060123682,-14.225975286960601
