episode,run_0
0,-53.42177595112865
1,-102.56015051017428
2,-206.60217206417605
3,-129.00932295555822
4,-68.39271570157433
5,-57.97106800833134
6,-47.3473923656703
7,-73.23094871366362
8,-79.24851976315878
9,-187.6308564550369
10,-129.60451240769697
11,-109.64426388842924
12,-60.798376592007486
13,-49.33683055595496
14,-51.499338102304755
15,-145.27220289043387
16,-84.96122315557156
17,-108.70596101689688
18,-116.9893783233822
19,-147.48867317249506
20,-106.35799400295302
21,-77.01623439030035
22,-92.31506213750944
23,-79.19209369797699
24,-163.8613999765973
25,-47.78361267002437
26,-63.71901772093192
27,-104.52664201388683
28,-95.60062492890621
29,-68.77287623170459
30,-66.1388232184973
31,-77.68475505971878
32,-125.64129095426969
33,-152.09334200279795
34,-98.71235153963153
35,-118.81486458843663
36,-84.11334934588226
37,-74.62214649010629
38,-87.26835546556076
39,-47.072227950947095
40,-173.35162529563308
41,-141.39948027360057
42,-86.76916346666795
43,-80.9977079433879
44,-89.45360945876413
45,-53.187733230868105
46,-248.00472743420812
47,-81.24970839838176
48,-68.76165390379472
49,-177.70463679820153
50,-62.56760247268957
51,-55.187699426117476
52,-67.69533815914662
53,-98.93032305804732
54,-57.448542965219275
55,-145.7807029231032
56,-259.67851534974386
57,-79.47929765801813
58,-79.50202011404014
59,-82.73959770826278
60,-45.594542422668496
61,-52.20422146648657
62,-51.326851080309254
63,-357.41694559474877
64,-79.53746537910433
65,-114.72105209210739
66,-109.61260593235284
67,-48.242248771061824
68,-103.12183082118104
69,-74.90991520187706
70,-79.28630763094085
71,-70.01730662143521
72,-110.00426418470424
73,-45.01111485028877
74,-83.93219232677524
75,-48.48940883882633
76,-97.01721453496305
77,-61.11454845669675
78,-95.62214751495908
79,-49.64728751869201
80,-88.40552986654518
81,-52.118239522148954
82,-50.23895968963656
83,-49.34480965608206
84,-65.25240766935022
85,-112.32348732287933
86,-81.89754672255185
87,-143.16959555817255
88,-74.46681519423512
89,-310.0149869405957
90,-47.12861655262471
91,-140.36165290540117
92,-94.00430238159441
93,-71.6480376857333
94,-115.9500736459661
95,-102.54474408532505
96,-58.4052035999807
97,-54.623164558851094
98,-44.40688340807705
99,-114.14216410689643
100,-101.42231317729468
101,-69.56685507963368
102,-120.38949174190378
103,-49.835911409855555
104,-70.23575926975504
105,-86.05813437907568
106,-262.64385540000393
107,-196.99844069184837
108,-44.270362623423296
109,-112.29199617645412
110,-100.52404596625038
111,-166.25969136575773
112,-95.23083474539024
113,-78.74063053024958
114,-106.22492183798826
115,-67.58905286591542
116,-70.46692174695417
117,-62.053395047182505
118,-86.32365140820056
119,-71.56723075337604
120,-192.57078474173406
121,-48.62783195748574
122,-100.56773541093861
123,-47.68701481972569
124,-86.74601837485733
125,-77.55778308721943
126,-89.86573887265514
127,-125.76505101055933
128,-109.99683502152428
129,-80.86024065881344
130,-66.29289491796875
131,-76.91387855457818
132,-57.20833288778917
133,-123.5204790658338
134,-78.35289978919401
135,-57.76700788195355
136,-152.48616725074376
137,-50.83053347101894
138,-78.0965028667864
139,-89.92208086166667
140,-283.4196275205187
141,-91.5842427960041
142,-78.25376778613148
143,-50.0565874784455
144,-127.56210218053079
145,-171.74220292341502
146,-113.78454647714986
147,-64.1161133193358
148,-117.77560845479917
149,-81.46635826080359
150,-176.45059226291414
151,-81.10110875793264
152,-147.40926946984092
153,-82.56966801413677
154,-94.60651673548193
155,-74.1424016991237
156,-301.3445218507087
157,-116.25836966724383
158,-168.0244346219709
159,-317.55525127956855
160,-270.2071001808536
161,-83.48685809671488
162,-49.2859452681384
163,-108.39414934354511
164,-201.45348473620786
165,-250.9776508045397
166,-96.59515682286829
167,-203.365330299934
168,-126.08625240461078
169,-375.5503679469849
170,-47.26344135233961
171,-81.57222476483842
172,-77.25084576185245
173,-96.13506285256848
174,-180.24443550909456
175,-106.77100834748867
176,-117.82610958414527
177,-76.99280333962146
178,-148.7033493359791
179,-86.7847940447393
180,-208.54948081974229
181,-47.627595005248324
182,-105.48922200731482
183,-197.07391886070914
184,-164.9066326000567
185,-159.82132705197708
186,-87.85461026313762
187,-112.58276016753436
188,-338.3338494940649
189,-227.55437973069183
190,-216.00012554522263
191,-92.80821964895756
192,-293.01328750154886
193,-64.57803543326364
194,-216.2314165726183
195,-105.3016130331727
196,-223.57655527580988
197,-362.1131636739924
198,-217.21851443787682
199,-102.84894565148241
200,-176.7941648298061
201,-50.201841057191295
202,-230.0431250304983
203,-92.04872040422488
204,-131.78408208213008
205,-51.60196387313233
206,-213.0286843440403
207,-370.4011185288011
208,-349.16641793429494
209,-241.48466736669621
210,-191.87394897247813
211,-139.42896134542372
212,-92.65856373161294
213,-219.86463775744235
214,-122.30606243917438
215,-278.734962212017
216,-114.77098431024945
217,-70.2991222822811
218,-233.03795918833288
219,-370.20530433597315
220,-140.2105965246203
221,-75.35105596414542
222,-345.8631595893988
223,-72.45484698103193
224,-111.67278781171122
225,-165.14504285391922
226,-356.54191690074583
227,-47.92743563548287
228,-350.71729671183346
229,-350.1956730876102
230,-349.1862115083768
231,-346.29213654440974
232,-106.34793648513306
233,-381.9794081608218
234,-343.52518048919524
235,-411.0935987130499
236,-136.3157203375671
237,-234.42440742885904
238,-240.7938334907731
239,-307.2325419056006
240,-64.34997748118565
241,-373.53501354271447
242,-211.30817176734814
243,-256.929604551829
244,-146.1504679330289
245,-365.4511139095012
246,-287.45035942248006
247,-226.27645462088947
248,-309.14270591123113
249,-246.44363705378896
250,-161.67828414795116
251,-113.08459845844015
252,-69.47217728790866
253,-116.92139417211091
254,-106.17577464154763
255,-135.28444342857534
