episode,run_0,run_1
0,-147.3763946400559,-106.98473101563204
1,-46.60865710631428,-148.04753046809338
2,-103.67828212443747,-162.97413479165644
3,-120.30841125284869,-173.79278242959862
4,-65.40544779496278,-105.09698507730675
5,-46.23867279296386,-75.31852456363484
6,-106.18530392491375,-67.40932880065769
7,-74.67788438797314,-82.03298975971177
8,-67.64028070195818,-72.7682920677288
9,-156.27528153517625,-89.4968805301801
10,-91.81433715361186,-75.76528574954077
11,-128.63346886589142,-201.73522671422768
12,-173.21790318394085,-52.89561148681385
13,-72.53053909414287,-59.93615449568552
14,-74.51557230324323,-57.815400900172236
15,-64.422397731981,-86.36096983500465
16,-52.13080233896842,-129.0152088227115
17,-49.37783815034384,-166.99614660958164
18,-131.40762758111714,-67.70719246292252
19,-113.38427298882269,-61.12433879614942
20,-50.22093708330985,-85.17528244575172
21,-79.79034354324,-81.45654748086733
22,-99.80959800612712,-65.55311516601995
23,-45.32318238073781,-43.22984911014354
24,-109.36512992952254,-54.598571474593214
25,-54.84992729570144,-45.559303992869694
26,-109.63460029715048,-214.36978513829285
27,-163.82550161760105,-72.62190879521424
28,-44.59709065279547,-103.17028065994924
29,-137.3915959511075,-90.69256907022705
30,-35.9004381199961,-117.9610835807473
31,-134.76930136394117,-126.06670785551718
32,-150.0672487761079,-48.16558339204114
33,-109.37274814819884,-109.15204383750918
34,-116.32976992304155,-75.40524973448356
35,-65.65274351910355,-188.11668273754054
36,-58.13652287393064,-40.18932270374298
37,-90.73218625884732,-90.34622045450148
38,-46.702642650232,-91.24591045153518
39,-176.92171832062584,-122.4098521140524
40,-122.85186425034502,-65.7791391224042
41,-85.73906831098294,-96.21825648891053
42,-81.42049788205415,-75.87078142682867
43,-57.76175043941389,-74.30275381476925
44,-90.89237761549865,-52.319714936865545
45,-119.04321386713866,-172.05973252224203
46,-134.2752870264258,-117.20009681571298
47,-46.21301095834323,-50.88416811885579
48,-74.06000668352755,-45.425784309638935
49,-76.85807471137373,-51.335772715037116
50,-72.3443880673749,-209.7528306561251
51,-53.57832713022872,-93.99152057155382
52,-49.79164905863979,-99.71019362218514
53,-86.62194582948771,-223.80412613131094
54,-138.02567174219183,-106.66081829564575
