episode,run_0,run_1,run_2
0,-219.55750241725576,-96.75995875322786,-73.35219492340802
1,-83.01304508941189,-74.07942129352718,-68.74719318737372
2,-76.10224819465915,-71.33264266515516,-191.22236140833036
3,-91.67648580441691,-52.3684014897502,-68.2180866514608
4,-161.62737748732437,-49.55589045234143,-70.85465462158615
5,-63.163921764390565,-63.76894343284274,-69.09651899196575
6,-54.48477583314399,-50.59694499504837,-161.22520923231005
7,-78.52876325841476,-69.43904500912552,-50.65098296570109
8,-136.8185691281842,-110.974727853674,-84.54524986476746
9,-91.4048989199573,-149.3803256736531,-76.3276259041306
10,-63.542650797362185,-47.14654070105913,-53.306386204129026
11,-79.21027702605001,-55.70432270432008,-56.09017496122561
12,-79.09636654008871,-172.45041200654774,-50.26098209169987
13,-114.67677246456964,-160.23836365631578,-90.9803583820847
14,-85.46028761107112,-56.368772406713575,-71.73040181261618
15,-86.25370835749003,-114.20113040099486,-130.34710351601228
16,-176.91683633155534,-89.60445655366804,-149.93461103154328
17,-74.65156875837836,-72.77436456790853,-75.8623943093661
18,-93.76281062882208,-350.24251799082225,-89.64790705352394
19,-90.79626092898344,-68.99903516038432,-112.84242063283675
20,-71.57785635015895,-87.85493427065816,-43.95655332012601
21,-187.5422829674842,-86.00230994391174,-69.91532122107546
22,-60.553893168994776,-77.94913117765401,-186.39208939093544
23,-65.59497425152331,-128.71022457205828,-48.249762351900735
24,-54.06560708561741,-77.65610002911134,-61.39410035499684
25,-54.4789675511176,-52.16857900388493,-45.40285328540508
26,-128.09137941685688,-113.25788697703484,-158.65406826317678
27,-85.15505932325019,-85.09155619497315,-83.83175840587984
28,-93.88782612379885,-279.3646127113772,-51.4545864477895
29,-99.73900382614494,-51.44478153878944,-84.86333371345373
30,-125.93232400221756,-68.01113179945848,-73.2587248804458
31,-91.93784361639936,-65.37490707461727,-131.41607381307466
32,-64.61495002152691,-129.0178635100482,-68.67748192215971
33,-94.50067195604122,-68.93721883482706,-92.86639013079677
34,-69.00799188208474,-99.08180545476436,-79.20490242112643
35,-130.15225501776558,-78.58303199523522,-190.76925086741156
36,-143.12464187690935,-112.60130225985006,-97.0157823346635
37,-113.2013358830784,-56.55512629524017,-122.37274588158698
38,-50.38623854281934,-108.87602487776394,-57.06017317990947
39,-77.96214975306475,-78.96788656658003,-57.055506024160195
40,-124.1260415664732,-49.791672128519934,-95.5049371474538
41,-114.34594157999308,-99.92386580132208,-142.07510904706768
42,-134.2661575485871,-112.77517030657128,-95.41545806134984
43,-49.6077411037029,-94.90172037395725,-113.83212094136945
44,-69.22672497555808,-76.20993473337273,-126.79908665463411
45,-101.4132911136544,-86.00458982283027,-76.84251537176607
46,-104.42176289986055,-82.12491626882763,-52.12411259340253
47,-140.20959333194764,-102.18637002059778,-116.40451547859215
48,-89.79888441545693,-200.2201078253037,-81.00835184933776
49,-50.80480478587148,-111.14759619026292,-51.04557149657011
50,-74.27034341074247,-48.43096906843176,-74.86390894920062
51,-104.04990304442325,-64.81613063493582,-48.079926610180294
52,-130.03444279994088,-175.96656320945513,-47.10258640851163
53,-102.57117493464916,-72.4414907327504,-101.5667203182614
54,-90.16597215532894,-46.70139664354289,-95.04477844166371
55,-114.65393699461904,-50.22135793078617,-131.01123846400503
56,-61.190986041964834,-68.09961839370682,-97.09578957137026
57,-136.88324942463873,-98.96671728163516,-168.9035354172168
58,-95.38360564348054,-48.88636854549838,-91.59065770182607
59,-107.60105911376422,-87.87897478874416,-85.69475549648253
60,-66.49178393597612,-83.20463451085888,-142.15971365808338
61,-121.33999265810816,-78.92102196143513,-69.94887117783267
62,-49.53885657975961,-49.88515010374033,-66.33049506795905
63,-95.180549931505,-48.68782755453445,-120.37265539652665
64,-69.49233103170627,-81.17176633632118,-39.69656899811662
65,-50.46035298000851,-177.55248257781022,-131.3986105310454
66,-76.88088079323458,-94.90651150317876,-99.34958852443012
67,-109.81209909621457,-54.14426864016219,-75.77043407529584
68,-49.00628238917645,-82.44347772544887,-60.80742500250439
69,-74.80566804198475,-65.05088722255489,-89.44113558781319
70,-50.43257773662725,-103.6465077261847,-222.64265378304907
71,-48.62927861163411,-79.38239691654405,-50.41725833876327
72,-76.51251478267295,-47.73619592379383,-80.90235348230962
73,-51.00351093269656,-81.37951758917163,-52.23198376459267
74,-67.11328202698675,-151.37420574424473,-134.81219456622887
75,-90.93668408133156,-119.91374093234688,-76.35093120218991
76,-80.80223265489379,-125.75709139922516,-98.70971678198043
77,-60.48881853950272,-105.8704531116336,-84.71738702354534
78,-151.04744223887633,-74.61855710142663,-72.91205036919568
79,-117.2860566178116,-84.54998087236125,-124.72387376173185
80,-114.843475355486,-45.76278583603707,-88.72033230775632
81,-108.7064590795389,-80.01580368854069,-98.7554212782052
82,-114.1298133003952,-80.45851642316087,-46.634252378673
83,-66.45897069988037,-87.66380233112793,-69.21060039733003
84,-50.46432872588874,-100.3177931222926,-62.774174302847435
85,-87.10749891681911,-45.04747037107906,-212.53432054064996
86,-179.33725902903046,-68.54926812243178,-46.97682569266017
87,-77.44968654559521,-101.37757203212144,-48.94994439286597
88,-63.90004286903382,-75.11418825614695,-105.40359232475767
89,-42.58541542296227,-105.66977160937596,-94.79401378616336
90,-91.95390257310272,-50.14673850041,-55.59159401858201
91,-83.60312596675901,-186.6802382111364,-66.46128411688024
92,-78.80706784173047,-97.88569669623271,-81.63990426140481
93,-81.64998039494654,-164.86505300345232,-90.47771518926689
94,-82.7029472344177,-156.80125174206947,-192.74737566430275
95,-69.86469224105292,-135.2547350389615,-122.0961460532183
96,-146.5234937335192,-63.430887543568886,-50.592791959031565
97,-56.11672812957262,-132.36812615519193,-120.13151548164107
98,-75.98961646785042,-67.67744655414836,-148.129242079736
99,-146.34316237789983,-76.74574232612031,-51.18003629183521
100,-86.58242072100938,-51.94351604705512,-79.80422593746434
101,-57.00945822279075,-102.22431485533424,-50.19774864550724
102,-137.93608367709174,-67.89031504815638,-105.8367067851506
103,-42.20061950417831,-50.6095497841185,-82.73810606863091
104,-59.12373871662621,-69.64969524685128,-81.42396543163316
105,-68.9320748835222,-61.79601380696258,-64.84553737817639
106,-93.47489531726605,-78.11361305957891,-52.889921404062214
107,-118.2802423393384,-46.010245961448405,-92.39740707238629
108,-77.43190241240853,-52.49561209489666,-77.54148436882285
109,-104.5475847526417,-83.35408448129992,-49.32479976872844
110,-106.34353644801968,-106.3267370146672,-83.16922885514822
111,-104.25505981097557,-80.9168914203646,-68.73391193220218
112,-204.7146671941796,-73.65793420013296,-56.239543584242156
113,-118.3096290285537,-89.13234535963065,-19.281603714567442
114,-84.8325953925027,-74.8421337031183,-79.14169958115022
115,-46.53211143264068,-62.10234557175225,-55.168147311203256
116,-92.62961864340856,-193.92973571302477,-216.44473608030535
117,-50.60875136280608,-95.11823710139876,-50.4014415473324
118,-64.89883426992253,-79.07537212728593,-79.3749144670324
119,-69.8129521800189,-46.09012716039096,-156.37985050661388
120,-111.03923768414094,-73.1986760594644,-71.43455048937301
121,-72.15085433332342,-81.63198408559407,-53.624988149007706
122,-86.21044475509038,-88.85446449559491,-165.843197621917
123,-48.09983120975215,-76.68180436098254,-164.71695720494958
124,-94.95048615496027,-102.041619251581,-61.71274841756909
125,-149.74827434280743,-94.58924245722142,-79.72525033737472
126,-58.094106445063176,-50.569668071723626,-55.36483049347689
127,-102.24212020493792,-118.4401727227858,-45.300355188118566
128,-89.98721519175947,-95.67960241999371,-72.52823402818953
129,-110.08798818619648,-66.76627417988976,-78.83348375822531
130,-147.91656749949976,-88.35126987179643,-133.77112856988504
131,-117.69342993604768,-283.101382664624,-70.64758749279885
132,-46.88829507158824,-108.38053409111993,-64.23623377476954
133,-74.65133250534461,-83.59663831887478,-71.36197973235612
134,-92.802817971991,-71.08058823123426,-70.22382889357064
135,-94.48515675410746,-275.6325777810384,-209.06907485341128
136,-83.06725082546974,-94.57498684090388,-85.67398034552858
137,-78.50803456653497,-46.053148888853926,-58.353731766786254
138,-70.35526653458153,-215.8565796635581,-86.58592829232981
139,-88.06013466041213,-66.06233788337316,-137.6377546193961
140,-85.18820726584693,-97.6294413990933,-64.55861690605268
141,-103.10529508887066,-47.69387371727525,-70.31813275009192
142,-85.3384791593189,-60.40424772719437,-73.12625566106573
143,-111.51926058510014,-300.55295014533374,-79.75599179924879
144,-53.79048830208273,-206.26951938061652,-47.6603461411438
145,-105.32974285020327,-56.49644982584165,-68.47217537407167
146,-143.68244440605594,-109.87708937484196,-47.468835956990446
147,-53.57904792391296,-111.1196482228291,-53.635013135257
148,-92.90068360569536,-99.99613099468188,-67.39084316868032
149,-98.79383724496688,-91.5076397338392,-80.88574075156211
150,-67.9637034635523,-75.04398079470934,-69.85193441493651
151,-165.21500745104748,-104.42006379051494,-79.75375846415173
152,-102.58386856300228,-57.705907818484725,-166.11265726654477
153,-53.21414843581671,-76.76800831090512,-106.12003850904301
154,-55.85124039736748,-70.58192653372504,-94.65552214417801
155,-108.62669006624104,-204.63330483705656,-64.70989649710897
156,-55.9790068471365,-243.71158109782544,-54.54709250867897
157,-47.28581547173749,-81.5596092340945,-77.7065612639791
158,-118.67329500580696,-75.12172285651953,-59.325754279286954
159,-81.19896632054702,-53.944639112108746,-88.56187299133099
160,-67.99637012339818,-77.09071988167383,-71.74521702958825
161,-109.50347742149852,-129.74517327790045,-151.29633186543526
