episode,run_0,run_1
0,-147.3763946400559,-70.99923612426521
1,-46.60865710631428,-142.78989295719725
2,-103.67828212443747,-167.50486653800374
3,-120.30841125284869,-68.9763532043974
4,-65.40544779496278,-48.857228440097465
5,-46.23867279296386,-69.06613262269286
6,-106.18530392491375,-48.95596016522271
7,-74.67788438797314,-74.14013799894042
8,-67.64028070195818,-46.394023695231326
9,-156.27528153517625,-103.76268906355625
10,-91.81433715361186,-82.67914698842333
11,-128.63346886589142,-62.041122437270644
12,-173.21790318394085,-101.16823635189124
13,-72.53053909414287,-57.86972313881238
14,-74.51557230324323,-49.72130682292092
15,-64.422397731981,-45.361109769641224
16,-52.13080233896842,-119.31863413520567
17,-49.37783815034384,-117.1905783608419
18,-131.40762758111714,-51.52535663833433
19,-113.38427298882269,-170.3163549528332
20,-50.22093708330985,-124.34395745920779
21,-79.79034354324,-90.59878498088004
22,-99.80959800612712,-79.17426289733697
23,-45.32318238073781,-101.77394698542956
24,-109.36512992952254,-75.74145193400761
25,-54.84992729570144,-59.207725735590515
26,-109.63460029715048,-87.13914282459275
27,-163.82550161760105,-66.6144290915985
28,-44.59709065279547,-74.77083908807904
29,-137.3915959511075,-84.58678319541622
30,-35.9004381199961,-46.4173875848511
31,-134.76930136394117,-61.80353102055621
32,-150.0672487761079,-230.12935796575508
33,-109.37274814819884,-110.63450505884938
34,-116.32976992304155,-124.35773192696954
35,-65.65274351910355,-253.55641063741308
36,-58.13652287393064,-94.22782269186698
37,-90.73218625884732,-94.23834365758145
38,-46.702642650232,-52.3603628680795
39,-176.92171832062584,-116.17713822255305
40,-122.85186425034502,-75.41728359502241
41,-85.73906831098294,-56.59889326370151
42,-81.42049788205415,-85.46873538020381
43,-57.76175043941389,-66.41733318819685
44,-90.89237761549865,-154.51602386929466
45,-119.04321386713866,-73.77477757913496
46,-134.2752870264258,-75.92222003607475
47,-46.21301095834323,-79.29561538606833
48,-74.06000668352755,-53.96629278058192
49,-76.85807471137373,-87.761126206998
50,-72.3443880673749,-161.32138274369427
51,-53.57832713022872,-81.0905375416786
52,-49.79164905863979,-104.61554153778323
53,-86.62194582948771,-54.40211978328468
54,-138.02567174219183,-126.73018329657572
55,-58.04436456118718,-120.83756448523624
56,-160.50592758744895,-85.74483684403572
57,-83.29765890489688,-291.39323631539554
58,-67.28567680907493,-94.5308101397137
59,-95.7902860133255,-106.46948541739123
60,-60.75725852945518,-105.55921736217894
61,-91.5512610597276,-188.89674413598664
62,-100.68224108440508,-53.20660632600763
63,-47.20850082214327,-115.71661783481593
64,-99.35465876527516,-213.49289226831036
65,-46.95031764857461,-303.51859663341406
66,-121.75230345432304,-97.04923463776805
67,-120.98968124520763,-108.8565377241744
68,-77.73979491546106,-89.36774807080644
69,-50.54142579597291,-73.75871524107745
70,-84.00919528173321,-85.34396396087358
