step,run_0,run_1,run_2
10000,True,True,True
20000,False,True,True
30000,True,True,True
40000,True,True,True
50000,True,False,True
60000,True,True,True
70000,True,True,True
80000,True,True,True
90000,True,True,True
100000,True,True,True
110000,True,False,True
120000,True,True,True
130000,True,True,True
140000,True,True,True
150000,True,True,True
160000,True,False,True
170000,False,True,True
180000,True,True,True
190000,False,True,True
200000,False,True,True
210000,True,True,True
220000,True,True,False
230000,True,True,True
240000,True,True,True
250000,True,False,True
260000,True,True,False
270000,True,True,True
280000,True,False,True
290000,True,True,True
300000,True,True,True
310000,True,True,True
320000,False,True,True
330000,True,True,False
340000,True,True,True
350000,True,True,True
360000,True,False,True
370000,False,True,True
380000,True,True,True
390000,True,True,True
400000,True,True,False
410000,True,True,True
420000,True,False,True
430000,True,True,True
440000,False,True,True
450000,True,True,True
460000,True,False,True
470000,True,False,True
480000,False,False,True
490000,False,True,True
500000,True,False,True
510000,True,True,True
520000,True,True,True
530000,True,False,True
540000,True,False,True
550000,True,True,True
560000,True,True,True
570000,True,False,True
580000,True,True,True
590000,True,True,True
600000,False,True,True
610000,False,True,True
620000,True,True,True
630000,True,False,True
640000,False,True,True
650000,False,False,True
660000,True,False,True
670000,True,False,True
680000,True,False,True
690000,True,True,True
700000,False,True,True
710000,True,True,True
720000,True,True,True
730000,True,True,True
740000,True,True,True
750000,True,True,True
760000,True,True,True
770000,True,True,True
780000,True,True,True
790000,True,True,True
800000,True,True,True
810000,True,True,True
820000,False,True,True
830000,False,True,True
840000,True,False,True
850000,False,False,True
860000,False,False,True
870000,False,True,True
880000,False,False,True
890000,False,True,True
900000,False,True,True
910000,True,False,True
920000,False,True,True
930000,True,True,True
940000,False,True,True
950000,True,True,True
960000,True,True,True
970000,False,True,True
980000,True,True,True
990000,True,True,True
