step,run_0,run_1,run_2
10000,-103.46304931914996,-77.13265964587661,-85.72198332483484
20000,-203.6512511204973,-91.77926733583924,-186.5093312501549
30000,-65.25307388705238,-65.85821558537923,-37.92455621404093
40000,-69.8940174005395,-44.7705499172545,-212.03481952211627
50000,-58.00896586970504,-43.14616279043579,-164.8973591424671
60000,-42.83247017374957,-56.73798011973982,-58.680790730841665
70000,-55.820240810844936,-31.73100323448441,-58.69051965728172
80000,-47.496845082731326,-58.05561483649831,-31.179430633663806
90000,-55.10706196408694,-51.74129228684366,-55.986841833034504
100000,-31.552903318683363,-58.75672935400466,-32.85146756853176
110000,-58.514285713675335,-58.29442436589058,-30.921941166983476
120000,-44.68095269038323,-40.753461524986335,-27.223636100391857
130000,-54.429896192069634,-28.128907105165432,-29.562516669286833
140000,-28.615560272933863,-30.216198156161827,-55.55972931889944
150000,-40.62851960005032,-43.85770896313117,-53.447419442558484
160000,-30.032263345419818,-30.290937220282945,-43.91980466831808
170000,-41.25315498976467,-28.29403320554609,-43.321293034975454
180000,-27.63745186445185,-25.2672467034775,-47.29236478002326
190000,-47.99061309936313,-51.20318307353714,-29.24104717342536
200000,-43.93303535541212,-40.8709154549115,-29.0054668092719
210000,-40.7042461668038,-30.113121923184774,-49.39313952184341
220000,-51.57490237504051,-42.27896841071989,-26.98403556084172
230000,-23.20054738377667,-28.119032766205635,-31.07879576823644
240000,-40.4971193349831,-40.81950504698732,-9.482334458424317
250000,-46.48244231479113,-27.953938204354024,-29.487393963200027
260000,-9.97717254983566,-45.35871088977078,-9.516740066604648
270000,-42.74323663734849,-28.4153317929326,-44.737685675216184
280000,-41.24764747310934,-10.590364817353995,-28.73704612417977
290000,-26.503986325656697,-27.513507376143306,-29.17196376548707
300000,-47.382882579190415,-41.7436087745651,-49.27241740839766
310000,-8.562667666994676,-40.76568379888706,-49.26614258977549
320000,-11.109658646082556,-10.583069200625932,-28.062296382420094
330000,-45.47202984187371,-49.70888308944194,-8.012242562773602
340000,-47.80536044084316,-22.416980810330497,-46.00518886982112
350000,-41.35149074608053,-49.88712604436501,-26.7592322951138
360000,-48.9083685550756,-41.02944415794301,-27.269928653433773
370000,-40.37504769354637,-47.37053673037314,-45.24803891248922
380000,-27.127182641223207,-8.543594330582263,-30.527959651592063
390000,-28.354064527871007,-29.617442767880547,-47.900336300467686
400000,-48.09003570359844,-10.810520550526888,-26.43712269238096
410000,-8.150380951680146,-44.94646344187879,-26.208196732375107
420000,-48.99126489252828,-27.529437201787434,-46.77433990699948
430000,-26.59669900926552,-40.74319704212599,-50.24432956825795
440000,-41.25449626673346,-9.87431260998742,-8.123539898366095
450000,-43.08501183065185,-40.752707308798186,-11.279803230909385
460000,-9.335099890332224,-29.85383279180011,-28.104473780221205
470000,-28.242002403983868,-9.899600775942178,-26.604730898798717
480000,-28.76109553102512,-9.628758990196513,-46.10621184649421
490000,-24.71598454068705,-28.82667227015287,-8.480875594759098
500000,-7.8616862604188835,-26.883543163828644,-27.09047056756542
510000,-24.98552562296068,-27.881817976237997,-26.585437203959174
520000,-9.663092908208654,-45.27500448453824,-30.51612890561578
530000,-9.771794594247478,-40.7537785430374,-26.870373347087323
540000,-43.46446938884682,-41.08938725247259,-46.70392015293673
550000,-9.237926229298347,-27.9428581008911,-28.786632880781738
560000,-28.66124935197732,-30.37087080267658,-10.675259695193805
570000,-40.426321003387926,-40.75424613575986,-28.25064317777269
580000,-40.38064046895821,-41.22366275911048,-27.26617495459759
590000,-45.13383668124207,-45.95487309362951,-47.525330546600536
600000,-43.76607662262941,-10.278274064741735,-47.930796263879614
610000,-41.577127466214,-27.646200862047284,-28.561483181797392
620000,-25.71703229787318,-23.099025203353047,-10.46004390438478
630000,-9.15927572988915,-10.573151345719015,-9.399355815337533
