episode,run_0,run_1
0,-85.21831630122745,-112.855843657254
1,-135.00431050443126,-80.169814637563
2,-84.95745700495459,-70.31435380721786
3,-43.1594318635329,-112.77591794281375
4,-54.53911200014825,-179.12793793818486
5,-74.05469507791724,-52.09817412732865
6,-54.77448638328531,-148.58933818907065
7,-66.69366528076003,-153.38112792616937
8,-50.67880782449694,-109.95731076539721
9,-80.86252484291911,-117.50297470798257
10,-83.37473945066431,-69.82640256619266
11,-214.3990003112173,-139.3027421420661
12,-74.86504860301316,-111.8134132127316
13,-74.93934302775318,-123.43213109020596
14,-94.44774170017712,-157.45995294530854
15,-162.32911329692791,-53.750397310559435
16,-88.56568521596692,-175.59578359801299
17,-119.7837088002308,-110.36480617865503
18,-126.05698351596432,-71.47642452331971
19,-80.72641222817222,-99.40461274365028
20,-94.40346426513037,-126.54428464729936
21,-54.3593362253804,-221.96437905480005
22,-37.85372939422995,-82.35737961996881
23,-44.70689047277982,-132.28182489169268
24,-65.3103351660927,-197.60488987094539
25,-89.33926211932283,-173.8094659518082
26,-56.08225056438394,-249.41680238371558
27,-238.60696603117597,-87.50270982295403
28,-242.88554910426808,-87.08547852792935
29,-111.64811692031066,-50.700265085898224
30,-48.51846076218682,-75.1771209846966
31,-81.25201629779215,-59.6608819160386
32,-78.82224518888397,-76.34502143514862
33,-75.68319185824294,-60.5331774184832
34,-91.42838297429964,-132.32392486242264
35,-70.30448179562755,-65.56936208318601
36,-67.86010380951139,-78.37518532828577
37,-105.79003263856649,-65.93098631014553
38,-74.67487899213059,-33.716689405501576
39,-62.15721345426165,-124.73917452029612
40,-121.69864997530824,-107.86206928876581
41,-65.75769908898252,-116.87426902645419
42,-144.3506300563556,-61.740789942693056
43,-80.76573341907145,-87.2391029244709
44,-76.19227421892492,-90.43297330406662
45,-70.7981488219901,-59.48987772030182
46,-143.50943533937254,-95.83074104785126
47,-71.76490721969965,-117.9141309242679
48,-68.03876107426652,-52.24719954512615
49,-116.26064928347998,-95.45220454803047
50,-97.9623981225988,-57.11122845217807
51,-68.17284626661659,-69.90234452606703
52,-58.379180753812335,-147.81368164640304
53,-124.87014975423544,-83.92631003497482
54,-66.37355356505162,-60.27344637976259
55,-87.31541573205975,-73.0807474020529
56,-77.7697935092607,-224.2475330149154
57,-87.3500206933678,-111.41525112295582
58,-49.66012265355771,-98.05919052817288
59,-108.48614623726272,-221.11197556024584
60,-59.51344418658178,-72.5180118177602
61,-78.79234193692167,-65.80609157212434
62,-109.0091772517242,-76.98968294102397
63,-93.26596557250654,-81.78474022002622
64,-83.6942687893567,-116.84155494420303
65,-152.78901492038287,-84.13649389245768
66,-79.5081289287436,-95.46349471063309
67,-56.03365900316994,-97.51481270446158
68,-139.99041032197587,-90.26392644725918
69,-119.42289998155476,-106.20139378991611
70,-59.85974099070204,-77.09757509138169
71,-99.75570886083004,-150.58376134430404
72,-110.70911154630735,-90.24292724538702
73,-68.02976978999334,-89.3806184963889
74,-89.01594929882219,-51.584674198048035
75,-163.215448455098,-97.70978179165255
76,-65.78615939526796,-115.39431576130515
77,-118.1873017382801,-96.36601443951038
78,-87.43539437512277,-98.25766489186285
79,-55.749022961498,-90.55759792614698
80,-132.10211023413615,-73.13348338849804
81,-156.8391013836214,-108.75360723699052
82,-58.18844224875129,-89.2786802028886
83,-75.51095345567089,-232.62623163525421
84,-119.7297455978434,-79.58987780628124
85,-102.26293296483226,-93.9948537071526
86,-252.7743705192367,-84.67492852066346
87,-67.39859460761878,-139.69154815651342
88,-48.509018022703984,-124.00521103601858
89,-69.03247120737504,-75.29936823594815
90,-94.04710865177547,-100.52322758261424
91,-211.9968545418193,-163.90918377503715
92,-105.88078035664331,-59.651374309951464
93,-72.58807823558936,-90.21170697544659
94,-302.0506368387431,-268.26348890961305
95,-111.44949793075024,-72.85412446264988
96,-145.1559808129829,-71.7867568326619
97,-98.79284521325948,-87.41125080009925
98,-101.008755470996,-75.55130633716014
99,-63.7969720112361,-59.06938584970324
100,-127.11056359833728,-93.43494102764159
101,-77.71290469097482,-77.98063131220135
102,-140.69132677779362,-82.4638469078353
103,-160.47821538124774,-117.12369694748602
104,-117.97044712443372,-80.93505135711439
105,-126.339952571283,-103.70598254235881
106,-89.67845624140826,-91.94668756097283
107,-75.48403213848363,-66.8033512834797
108,-74.23616863351177,-68.77644339526854
109,-63.12490601832815,-48.817494066327875
110,-127.3070233565282,-149.95604936211487
111,-192.76935963204136,-114.5230898732147
112,-104.57741836935756,-133.81475749457542
113,-71.09137017640698,-150.54786954851681
114,-58.353905866931285,-94.2858189781663
115,-44.94208216623649,-100.2735147932018
116,-101.45294028522366,-65.23502402728244
117,-84.29681544682774,-89.18306626920078
118,-92.13824205194804,-110.84226894810197
119,-72.38668375977404,-101.83660435769377
