step,run_0,run_1
2048,-2.8738001197576524,-2.880092993192375
4096,-2.928439348936081,-2.9317083617672326
6144,-2.971631812863052,-2.9855544816702606
8192,-3.033170983940363,-3.042220198176801
10240,-3.10005248170346,-3.102348809875548
12288,-3.178178979642689,-3.1609653560444713
14336,-3.243117532134056,-3.2155909020453692
16384,-3.314995883591473,-3.260376693122089
18432,-3.4079778524115683,-3.3309338649734856
20480,-3.473434011079371,-3.4163619937375187
22528,-3.54814126342535,-3.4681578522548078
24576,-3.5970532596111298,-3.535026504099369
26624,-3.66665680333972,-3.593403729610145
28672,-3.752696292102337,-3.652471449226141
30720,-3.845999739505351,-3.710206467472017
32768,-3.928050426766277,-3.772852458618581
34816,-4.00516698025167,-3.8692979015409947
36864,-4.106451477855444,-3.934127945639193
38912,-4.1787795454263685,-3.996270649693906
40960,-4.264206089824438,-4.075011674314737
43008,-4.336397718638182,-4.132096295803786
45056,-4.396306592598558,-4.235947160050273
47104,-4.496125733107329,-4.33299574367702
49152,-4.573533008620143,-4.414040119200945
51200,-4.669185511767864,-4.496539278328418
53248,-4.752631257846952,-4.589626501128078
55296,-4.83968828804791,-4.681941577792168
57344,-4.944955793768168,-4.759895554184913
59392,-5.025240822136402,-4.835292549803853
61440,-5.084495982155204,-4.937182157486677
63488,-5.141564071923495,-5.025853498652578
65536,-5.195215350016952,-5.113295478746295
67584,-5.261250101029873,-5.206741018220782
69632,-5.348123087733984,-5.280890618637204
71680,-5.424299752712249,-5.35866774097085
73728,-5.534390795230865,-5.417208282276988
75776,-5.618884447962046,-5.474903577566147
77824,-5.70009747557342,-5.555325437709689
79872,-5.784745974466205,-5.631247393786907
81920,-5.878119030967355,-5.7118998724967245
83968,-5.963151463866234,-5.798351379483938
86016,-6.017766619101167,-5.889294661208988
88064,-6.070331382006406,-5.977894154191017
90112,-6.130053039640188,-6.0506718419492245
92160,-6.218889579176903,-6.1419809952378275
94208,-6.292877416685224,-6.200450262799859
96256,-6.389667040109634,-6.2753468353301285
98304,-6.497618414089084,-6.370520545169711
100352,-6.580221931636333,-6.468688805773854
102400,-6.643061824142933,-6.5504836902022365
104448,-6.703290942311287,-6.613950737938285
106496,-6.778112002462149,-6.701518261805177
108544,-6.879692840948701,-6.782604105398059
110592,-6.973820719867945,-6.853446757048369
112640,-7.062603015080095,-6.925844414904714
114688,-7.157826802879572,-7.019180791825056
116736,-7.223980147019029,-7.088746222481132
118784,-7.297158901020884,-7.145726238563657
120832,-7.356720159947872,-7.205324038490653
122880,-7.417502216622234,-7.246415361389518
124928,-7.486963807046413,-7.330747314915061
126976,-7.562892828509211,-7.417213228717446
129024,-7.616744707524776,-7.514176185429096
131072,-7.689894591271877,-7.591502642259002
133120,-7.748578854650259,-7.656858150660992
135168,-7.7893041774630545,-7.7208787020295855
137216,-7.864007982984186,-7.770658782124519
139264,-7.944680855795741,-7.833263605833054
141312,-7.980977629870177,-7.899837942793965
143360,-8.02681500390172,-7.966996793821454
145408,-8.092013236135244,-8.082323235645891
147456,-8.16572360470891,-8.17097412571311
149504,-8.233519853651524,-8.25571696832776
151552,-8.298933746665716,-8.334652713686229
153600,-8.381875102221965,-8.376838950812816
155648,-8.466715265065432,-8.430467460304499
157696,-8.537199502438307,-8.514000775665044
159744,-8.59906312674284,-8.569769444316625
161792,-8.688763968646526,-8.657858838140964
163840,-8.762514972686768,-8.73857393488288
165888,-8.84136934131384,-8.81484696790576
167936,-8.907312548160553,-8.918543557822705
169984,-8.98011182025075,-9.021952883154153
172032,-9.046049602329733,-9.096296733617782
174080,-9.12699155882001,-9.201026604324579
176128,-9.224487408250573,-9.290555830299855
178176,-9.328421472012996,-9.380977322906256
180224,-9.403670521825552,-9.487156932801009
182272,-9.517684062570334,-9.580644791573286
184320,-9.582768879830835,-9.643267772346736
186368,-9.647245974838734,-9.694994577020406
188416,-9.692162274569274,-9.781885264068842
190464,-9.766501814126968,-9.861038770526648
192512,-9.85411679893732,-9.937721831351519
194560,-9.90543105378747,-10.012429005652667
196608,-9.954614106565714,-10.11319863051176
198656,-10.026480941474436,-10.189153373986482
200704,-10.09509219676256,-10.292362144589424
202752,-10.16558875516057,-10.364785394817591
