step,run_0,run_1,run_2
2048,-2.817387970723212,-2.8415951324626803,-2.8614662850275634
4096,-2.7992356499657034,-2.818002767115831,-2.8565651662647724
6144,-2.782135976478457,-2.781812637299299,-2.828395766578615
8192,-2.7528207687661053,-2.7655336180701853,-2.7945575769990683
10240,-2.7077619707211853,-2.7496216133236886,-2.7808354783803226
12288,-2.678073022142053,-2.7129354810342194,-2.755566098727286
14336,-2.663451295904815,-2.6582756295800207,-2.7281896721571686
16384,-2.648526888899505,-2.638826528377831,-2.7098468190059064
18432,-2.631009070016444,-2.661178667470813,-2.6966356445103883
20480,-2.655603843741119,-2.6603647345677017,-2.6969176646322013
22528,-2.638997774012387,-2.6568445624783634,-2.692427771538496
24576,-2.6197424603626134,-2.6557944402098657,-2.6466242933645843
26624,-2.603372158482671,-2.6716677352786062,-2.6402036886662246
28672,-2.5838336618617177,-2.692760864458978,-2.620288877375424
30720,-2.52973295673728,-2.7027756633237003,-2.60603674761951
32768,-2.508712377771736,-2.694582162052393,-2.5968007050454616
34816,-2.463572412729264,-2.6752422964200377,-2.5657784305512905
36864,-2.438347084447741,-2.650378222949803,-2.5380350233986975
38912,-2.400410385802388,-2.595199676975608,-2.518989340774715
40960,-2.3721610298380256,-2.530928340554237,-2.488485866971314
43008,-2.3364141911268232,-2.475798229686916,-2.4670552033931017
45056,-2.3166101410984994,-2.4465148171409963,-2.469393917918205
47104,-2.267059756629169,-2.401078036241233,-2.4623708445578814
49152,-2.1916191997006536,-2.35507637988776,-2.469254690036178
51200,-2.145715600065887,-2.343383976072073,-2.457853263430297
53248,-2.1348526503890755,-2.31380122192204,-2.4547448106110097
55296,-2.088783670589328,-2.3174586893990634,-2.4645142655819656
57344,-2.063858290947974,-2.2848051419481634,-2.4390855308622124
59392,-2.044109248183668,-2.25610742457211,-2.4146201089024544
61440,-2.0014810792170463,-2.20161227863282,-2.3874782169237734
63488,-1.9664271941408515,-2.185313695669174,-2.380244378186762
65536,-1.923161622416228,-2.1639818478375674,-2.3696890218183397
67584,-1.9004154226742684,-2.1349982460960746,-2.35719296913594
69632,-1.871548391506076,-2.093272748216987,-2.3306863512843847
71680,-1.8754801259376108,-2.0399723522365094,-2.301509183458984
73728,-1.8670808041468263,-1.9771271551959215,-2.253944705799222
75776,-1.833963447995484,-1.9535552348941565,-2.243133989162743
77824,-1.7920966923236847,-1.9267705515027047,-2.240246490575373
79872,-1.736574392579496,-1.9110724568367004,-2.212459025159478
81920,-1.704735924396664,-1.869118686579168,-2.214774606004357
83968,-1.6563765754923223,-1.8291663557291031,-2.147496890462935
86016,-1.6332248912192882,-1.7761970191262662,-2.1022090762853622
88064,-1.6157115037553011,-1.7627032141201198,-2.1206008082255723
90112,-1.5860900999046863,-1.761133202072233,-2.118485563993454
92160,-1.5380361317656934,-1.746283974032849,-2.1217867098748684
94208,-1.4801406506448984,-1.716982826218009,-2.107675970159471
96256,-1.4556242565624415,-1.698156145773828,-2.1184381848201155
98304,-1.436083107162267,-1.6728592771105468,-2.100163094699383
100352,-1.413118871860206,-1.6326400166377426,-2.044123423099518
102400,-1.38837222578004,-1.6012196496129036,-2.0313088089227676
104448,-1.360855468828231,-1.5578903757967055,-2.0039034048095345
106496,-1.3473090008832511,-1.5126376657746732,-1.9530521486885846
108544,-1.3209350518882277,-1.5028746687807142,-1.903795496094972
110592,-1.3051121926866471,-1.492470118496567,-1.8823915464803576
112640,-1.3081998322159052,-1.4654308127239346,-1.8472151534631849
114688,-1.3022647708654405,-1.4201009212993083,-1.8177858979441226
116736,-1.291189126484096,-1.408177663292736,-1.795361593645066
118784,-1.2753366137854756,-1.3957392618060112,-1.7712517188861967
120832,-1.2282842326909305,-1.391828778013587,-1.7447272943332792
122880,-1.2310477741993964,-1.400649096444249,-1.7332421189174056
124928,-1.2047676337882876,-1.3596785164438188,-1.7423638052307069
126976,-1.1545719170942903,-1.36528397789225,-1.7325236610136927
129024,-1.1106816246174276,-1.3785637919791045,-1.6961959050036968
131072,-1.0832363832741976,-1.3703993575647473,-1.653846353199333
133120,-1.056854682415724,-1.321574409864843,-1.603185485303402
135168,-1.0638950230553743,-1.275602046214044,-1.5407056964933872
137216,-1.0649889863096178,-1.2584215895272792,-1.4876654005609453
139264,-1.0393470810726284,-1.2329946616664529,-1.4571619908325375
141312,-1.0250217843800784,-1.2092210341244936,-1.445569050963968
143360,-1.0363364903256298,-1.192115300986916,-1.417929679621011
145408,-1.0163550723344088,-1.1712499477900564,-1.3828873679973186
147456,-0.992893014056608,-1.1448475337587296,-1.35907165389508
149504,-0.9583704528864472,-1.1146168262697755,-1.339558559190482
151552,-0.9214578470680864,-1.1072502152062953,-1.3227661884389819
153600,-0.906878779316321,-1.0909608798101544,-1.304513812996447
155648,-0.875017609866336,-1.0775568124838173,-1.267249179817736
157696,-0.872166111599654,-1.0637313618324695,-1.2236207542009652
159744,-0.8743057559709996,-1.072811944782734,-1.2229092951864005
161792,-0.8709675475489348,-1.0519992977380752,-1.2108521606773137
163840,-0.8778693189844489,-1.0471946847625078,-1.21339018214494
165888,-0.8465449780225753,-1.025098360143602,-1.174102665670216
167936,-0.8142244132701307,-0.99936518734321,-1.12444915054366
169984,-0.7834543169476091,-1.0294934487435967,-1.085864758864045
172032,-0.7656453851610422,-1.0180809789337215,-1.0666657518595457
174080,-0.7693824103102088,-0.967301036324352,-1.0177765235304832
176128,-0.7724242676049471,-0.9163963679224252,-1.0091499852482229
178176,-0.7240585096180439,-0.9271929730195552,-1.0301508901640772
180224,-0.6584985132329166,-0.8875423625577241,-1.0293816911056637
182272,-0.5916060612536966,-0.8156020370777697,-1.0121572147589177
184320,-0.5417162704281508,-0.7406554902903736,-1.0016688706353307
186368,-0.495307005289942,-0.6893007020931691,-1.0039202940650285
188416,-0.4314611316658556,-0.6710986132733524,-0.994156305026263
190464,-0.3785598394460976,-0.6628132800105959,-0.9468914471101015
192512,-0.3127250093035399,-0.6512721966020762,-0.9157554603181779
194560,-0.2823699665255844,-0.6729418931528925,-0.9013749608770013
196608,-0.2393064497970044,-0.6776625324971974,-0.8680317115038634
198656,-0.2231626638211309,-0.6531652664765716,-0.8217424755450338
200704,-0.2175563818775117,-0.6373420196585358,-0.7823207833338529
202752,-0.2244866044260561,-0.5989509070292115,-0.6876667225733399
