episode,run_0,run_1,run_2
0,-123.02976679381636,-123.38169819517152,-134.39511116149265
1,-132.67936736497282,-172.16199935693345,-141.5906462347766
2,-167.17344081798532,-144.3763588980833,-126.86471837938724
3,-148.08026265712925,-132.86555339010496,-140.31355930785583
4,-150.0622422479935,-129.20910465891674,-131.8261558575043
5,-145.70277892578247,-144.86253648638078,-134.7776894909478
6,-158.9670232705245,-152.9091772259182,-134.66327091904412
7,-109.35453808172224,-131.7906928980731,-121.88000475662363
8,-134.73607687884785,-125.44987570272149,-164.08377323573177
9,-141.63765479525222,-166.53658963700758,-160.37499196456514
10,-115.7403997755402,-126.66899884321744,-134.3362761103017
11,-136.51322837962786,-130.92381894543854,-133.76511120117428
12,-111.55382943339748,-129.44796989594218,-116.51523443556445
13,-195.8204392736845,-222.9580189305912,-143.15685125054142
14,-138.57758242348203,-142.85674645052495,-138.31795156291656
15,-177.37184311748211,-165.57769620096036,-118.88713806388249
16,-180.79436481713,-144.1124712566816,-162.20971167948412
17,-158.06164382877367,-152.03866135408126,-124.03319252690177
18,-174.44472015406774,-133.18371154650828,-117.86962673815924
19,-249.68364632761148,-164.12947882001868,-161.53368624128586
20,-124.59811976655496,-129.08510287782173,-150.43035496946501
21,-171.6049659322349,-150.54069556446078,-212.16468771588956
22,-194.75066744002268,-124.58551885699156,-193.5398376702727
23,-200.7041158363486,-136.3045765837571,-121.339396915938
24,-124.56462364347502,-324.43517971503144,-113.80320634645796
25,-158.87838653899422,-167.4243365243317,-149.6015057085026
26,-124.09763795403664,-211.91119721873903,-123.97946100870256
27,-135.09083702003488,-262.628447077848,-180.02487428066456
28,-188.54974164191225,-189.5261827259944,-143.16650168975244
29,-162.0349387890509,-162.8349030533402,-171.79696984600486
30,-155.5279238169531,-234.1221738162341,-124.26582864740557
31,-190.77457172510145,-126.43188515363606,-177.35388225144922
32,-182.27408591941665,-147.39263784574035,-141.4329887388699
33,-117.81631294528368,-127.80832428032886,-133.16394163138636
34,-223.29739074783112,-168.15800923618497,-137.78923714745335
35,-138.27272974524658,-323.9488311850334,-203.0651765112225
36,-125.534290759669,-130.45230957718388,-151.81285790795832
37,-118.53762366421827,-208.9078866750735,-181.0937002317387
38,-150.70458843700106,-176.81719568226725,-198.85507157682545
39,-132.11079325617354,-112.69706376447388,-119.98267034441639
40,-236.2692570494444,-161.6057940827618,-198.9432262740442
41,-199.29693594672108,-143.88546230820322,-118.65859958622285
42,-177.56899981780452,-167.2560688870003,-120.90135392883282
43,-128.3632159950713,-242.31506497172435,-130.40328968315225
44,-177.02765050026915,-128.5390527655975,-160.93516831714825
45,-267.3283726188865,-207.1839581779689,-149.29630664869748
46,-151.3515302185951,-149.00522892483838,-216.80463947228395
47,-151.8200422164724,-154.3246494844318,-162.86753437955392
48,-124.56173422599625,-166.28340286945985,-132.87185662334724
49,-193.63414820768293,-214.9734092501737,-208.03338283416346
50,-159.5094143191925,-154.5674495552209,-169.1049148991009
51,-121.98744519463216,-125.19323513899649,-154.81833144169636
