step,run_0
10000,-107.19049534519976
20000,-127.46780507009343
30000,-34.32993788197917
40000,-65.91160085733136
50000,-32.08571423792103
60000,-31.031396046082566
70000,-31.015413014386525
80000,-56.48766531841213
90000,-53.67639819021384
100000,-58.90344617376892
110000,-50.0922537106247
120000,-54.59839002570912
130000,-28.33505738513726
140000,-60.08995484355988
150000,-28.711520741297836
160000,-33.34438422107459
170000,-55.89042927036229
180000,-61.18529268952839
190000,-37.1118588809678
200000,-35.27277373032956
210000,-49.21452565432533
220000,-27.436710648698476
230000,-47.36632550535432
240000,-59.52033664091127
250000,-238.77891914526757
260000,-49.84471286410849
270000,-50.97958056247518
280000,-28.418225633656924
290000,-27.16779267772626
300000,-32.29981366355415
310000,-237.91148829589113
320000,-81.27475564244034
330000,-32.146459713701596
340000,-48.70034472490063
350000,-26.754884613683295
360000,-26.49804835313566
370000,-82.67570271011594
380000,-32.32684708678862
390000,-86.18714459181382
400000,-41.542987805920504
410000,-32.18394516419599
420000,-29.0285420177589
430000,-43.00928459696911
440000,-52.26461638893872
450000,-63.54910472072134
460000,-27.874201915514462
470000,-32.31267967815907
480000,-34.358224720895734
490000,-34.55030923067774
500000,-29.68491565391304
510000,-29.129791113759605
520000,-44.342520118651166
530000,-28.165910516472607
540000,-46.89539212511836
550000,-30.845971008623117
560000,-30.402506190959954
570000,-31.580824271754015
580000,-43.04638831593812
590000,-7.1772419150678575
600000,-42.05475230509916
610000,-42.0574685548567
620000,-47.07601264261356
630000,-7.079273788473802
640000,-50.6249479706876
650000,-45.027818846207154
660000,-7.721398858374233
670000,-25.665171094856206
680000,-7.194346884528412
690000,-42.42931274813708
700000,-42.43090260201816
710000,-23.184728679360997
720000,-23.890177777154964
730000,-44.64312953227374
740000,-7.77648957689464
750000,-7.526763883444269
760000,-25.28527405689562
770000,-46.284513122211635
780000,-26.065598518317216
790000,-42.41068669896201
800000,-7.419102340670073
810000,-23.801769435068675
820000,-42.39764431910807
830000,-42.38109336630399
840000,-9.83267093615803
850000,-29.03762415750974
860000,-42.37957290260103
870000,-26.495486009571923
880000,-7.522363650454451
890000,-27.74185985000035
900000,-28.859198491447902
910000,-25.404697834630802
920000,-28.570556650589445
930000,-10.892673452562413
940000,-29.079881992676846
950000,-10.85721668408629
960000,-10.78901940156925
970000,-42.374276429184356
980000,-24.701642312623417
990000,-11.265810023382851
1000000,-7.7009214771863945
1010000,-7.471570974962227
1020000,-7.697058299978676
1030000,-49.65158447589904
1040000,-10.816480145930129
1050000,-28.209334239973117
1060000,-7.807594029142528
1070000,-26.31926298176835
1080000,-7.907528523545017
1090000,-25.07841217405852
1100000,-28.125408209154116
1110000,-42.365364592514815
1120000,-8.030354248973431
1130000,-47.57292734708038
1140000,-12.151579054164857
1150000,-28.664330942385426
1160000,-47.772480676492876
1170000,-47.70700004289243
1180000,-43.55300492425837
1190000,-41.48987148121765
1200000,-32.312408149739554
1210000,-28.822563079432705
1220000,-47.39344640162326
1230000,-42.36496251195408
1240000,-46.45366646586207
1250000,-36.53426847259951
1260000,-44.604047021965854
1270000,-44.9436224826857
1280000,-45.46517501686049
1290000,-48.484284483616975
1300000,-47.364894439195545
1310000,-44.74297260053422
1320000,-42.365403860629144
1330000,-46.4432877930681
1340000,-31.988899129532406
1350000,-31.111762824363225
1360000,-42.365403860629144
1370000,-28.53074089215181
1380000,-31.43076883744798
1390000,-28.370258421417674
1400000,-30.530181560536423
1410000,-42.36486651274333
1420000,-28.35427775386615
1430000,-31.39273576877431
1440000,-29.33227334069027
1450000,-46.611470128063644
1460000,-32.07927009555054
1470000,-41.96443981004451
1480000,-46.98012593926005
1490000,-47.527403748216805
1500000,-27.9254903022387
1510000,-47.31502381746058
1520000,-46.50794126344695
1530000,-7.686857607434347
1540000,-47.16109055534143
1550000,-45.635099113229316
1560000,-44.935791330639304
1570000,-29.537723636758916
1580000,-48.37697521161671
1590000,-29.881563648166114
1600000,-52.81073102129966
1610000,-48.85550104535655
1620000,-30.276150774107506
1630000,-28.508872285090078
1640000,-46.794801562420574
1650000,-46.85374897829061
1660000,-47.41174690794274
1670000,-129.5958214581652
1680000,-133.63190509539004
1690000,-53.84427663574875
1700000,-53.870083636394256
1710000,-45.50880079903952
1720000,-28.46357783715937
1730000,-43.72246775937194
1740000,-32.34139091806186
1750000,-44.4364905163567
1760000,-54.53061404934148
1770000,-53.53566371710558
1780000,-56.89976032572786
1790000,-50.72170317531545
1800000,-54.139471453181756
1810000,-31.78676786275844
1820000,-28.25949286210323
1830000,-28.50257481138595
1840000,-56.85570118492698
1850000,-13.406308834564234
1860000,-40.97143645221533
1870000,-58.45464675206492
1880000,-43.68793365423683
1890000,-58.03105254804847
1900000,-51.11770145681114
1910000,-34.15718604693694
1920000,-12.97348756798849
1930000,-50.85826493655968
1940000,-39.54614268378249
1950000,-225.09626458088388
1960000,-7.8710550266117
1970000,-50.70425256567643
1980000,-36.61724996427385
1990000,-51.146318237632094
