step,run_0,run_1,run_2
10000,-130.902591883583,-122.30359685278997,-87.96621562070284
20000,-121.14698222376882,-90.9173525201031,-131.7210327351893
30000,-106.09107421935082,-58.65293900100778,-92.26745805179311
40000,-54.53535432188257,-49.1684841473196,-58.38077221637772
50000,-60.50785211108112,-47.47110656165669,-50.962791569050125
60000,-62.56920286246931,-46.28077598021412,-60.074797588261234
70000,-58.92159197896471,-43.49652985592723,-57.26128474765068
80000,-61.829952982886496,-43.69073602184137,-56.730855308903
90000,-45.85560883268175,-43.01176518120391,-51.18846924761645
100000,-39.07642069926041,-56.42551834767767,-51.55816364607473
110000,-37.35991672817353,-43.93736932826988,-50.847314229678766
120000,-36.187193329259614,-43.82112718927484,-51.68322287411077
130000,-64.63811630470357,-57.3602233905538,-44.714651329399466
140000,-50.47257711131107,-56.386940982104434,-56.3610664790142
150000,-74.1476612638224,-48.16612301206826,-52.92474996267943
160000,-47.30650244381042,-56.94871952038498,-63.03569170570239
170000,-46.77278615263528,-45.17539532035374,-60.12397405480872
180000,-54.28948485641978,-58.41180585091931,-51.21523248621311
190000,-65.96193900626054,-56.30299803590045,-63.603443639374944
200000,-53.41345136994957,-56.37313209321911,-54.552290192288574
210000,-42.25235676042452,-45.963238241155295,-52.81329654037562
220000,-50.26534757439769,-58.64314778762618,-48.32489335678844
230000,-50.24645773915912,-54.5066665853516,-41.636344144973016
240000,-50.77030962774852,-45.058295164243766,-41.50052553640739
250000,-53.94288122807082,-45.76052164174123,-53.46148993086019
260000,-52.437664836502805,-45.38250349847301,-40.79278518467269
270000,-48.54235381409151,-45.04980198934255,-49.032502550357506
280000,-51.95474623036351,-48.63562060929812,-60.93760437382606
290000,-37.00816945465272,-56.38970117763963,-47.00532963290135
300000,-43.340523472548135,-57.86053415746356,-53.409243300426674
310000,-37.89321366711671,-47.849506840808445,-47.12191525233542
320000,-51.981762088640174,-48.19957355519048,-53.5424196895223
330000,-51.4108468574246,-45.11419741141804,-54.379866503404166
340000,-53.3049985323744,-57.88384347483306,-53.55300427646439
350000,-58.19534594262807,-56.41140160455914,-43.67535216656019
360000,-55.71151498460045,-56.41897477978699,-53.591481741097546
370000,-37.03802556772331,-57.88785504012848,-43.65946504551681
380000,-68.8584840750529,-57.89497522205144,-60.06466109618536
390000,-51.30529850138488,-47.8935960970233,-61.33820453916833
400000,-66.8692393107735,-54.1871730987616,-44.25650047267295
410000,-52.12424792198437,-54.00977498869096,-40.96980281204475
420000,-48.859982202419175,-48.19799270556869,-53.85915885758655
430000,-54.705976059541904,-48.71664705756683,-40.97295311740279
440000,-45.61751673355623,-47.88085789231827,-43.08445129799158
450000,-53.32936935772345,-53.235882258133785,-41.082679205296586
460000,-43.16771259863347,-45.25602068330394,-54.97071372349178
470000,-54.66090301001,-48.93122245851221,-62.95392512503372
480000,-50.18475157344884,-47.92561795181213,-50.46543811265497
490000,-51.01805834532083,-56.42812344326229,-49.94302989527493
500000,-51.65126696254363,-45.66277339828931,-41.23643508761997
510000,-56.28425752765788,-45.243309812370114,-41.18399452148428
520000,-44.46107199925781,-47.91806609881488,-53.814115781225745
530000,-56.78795655835563,-59.80153391325463,-50.5129008862484
540000,-57.44286179875758,-53.709390794143744,-61.26207055315817
550000,-42.46393876826867,-56.92187473461865,-49.29987815320665
560000,-42.84082497951729,-45.61774072933784,-62.083745554086036
570000,-51.10830302728255,-44.90305722859108,-41.253439789214994
580000,-50.44263753284015,-53.89029672039234,-41.37179764314412
590000,-52.08526718166152,-44.748044347323805,-55.05032354658999
600000,-51.3920449280685,-59.11505770240166,-46.2073948558526
610000,-45.80385393747217,-48.78840327782664,-50.267936112770144
620000,-43.49412681379898,-45.784490323015845,-55.17846537776939
630000,-43.87858095056685,-45.23406334027991,-97.1625661007331
640000,-67.59904572338175,-57.69205482933332,-43.18939596937091
650000,-43.60046212236955,-59.09219041747281,-43.14589355278904
660000,-53.559109997890886,-53.32184073187406,-42.97543287089952
670000,-49.98627432892796,-58.4667723709882,-68.47869618091089
680000,-51.5414844179609,-58.3847253531426,-69.6436508948505
690000,-70.39942544425523,-54.024710957019664,-43.03636204520578
700000,-36.91804113534846,-45.538399107415295,-65.72910374749384
710000,-53.96081446894136,-58.16858336071165,-54.9942830125143
720000,-39.69360393233453,-56.259395504168936,-54.01288657191897
730000,-54.98478410138178,-45.13587235505747,-55.08027778398905
