episode,run_0,run_1,run_2
0,-164.54002508496532,-151.33329327927154,-194.15883790637122
1,-129.3285015279911,-213.19129884899297,-111.91982614662281
2,-120.16088311662364,-114.84432840915582,-128.14517309535285
3,-115.10572289295868,-162.52128598330577,-129.1384998254094
4,-138.75852558257338,-134.799840439369,-112.82066083214332
5,-134.0667159762446,-129.3842203169597,-202.9897167277631
6,-133.62964622760228,-196.48050169035423,-154.42703884889863
7,-122.24183565096824,-152.9232573622241,-150.80899928462546
8,-110.58160768610956,-149.95130343400035,-145.46783143697232
9,-113.81050892833164,-190.0781916621729,-148.49599061891814
10,-147.0945386396635,-275.9497806704504,-142.99177430064478
11,-143.11488371806078,-145.60789832625238,-136.23339430626731
12,-109.8952236184818,-238.89135630171776,-138.49662401913142
13,-127.15002443787256,-117.72248233623212,-131.2639082393204
14,-185.04653445639323,-114.76479492733614,-194.47265903647343
15,-174.1538051790253,-263.79217952408806,-148.65652096392637
16,-115.86484886401018,-192.35281237642332,-140.7671997531265
17,-126.3340898372467,-158.2295972369846,-144.74739456123987
18,-120.05779412096992,-119.25497291181168,-167.2297527330071
19,-124.41254888707778,-125.54334737951062,-159.84910555033818
20,-235.459147458114,-115.37279339259528,-141.00632091164073
21,-132.4704117910867,-147.23378572048605,-126.83374295253246
22,-134.57916152041614,-144.4789734641851,-131.85071295700695
23,-130.30264876368534,-176.0211558067561,-135.9981468413778
24,-158.022890524296,-127.61658017882183,-146.81480619571846
25,-190.75689541133423,-143.60773166362986,-214.80599287023927
26,-137.20082419579143,-120.62406076359288,-158.98550196157805
27,-221.24876503850373,-196.51123857568135,-115.50921136859712
28,-123.57841363286236,-114.41529029310576,-169.51184223992988
29,-138.9403565847444,-176.71750687784902,-185.30844195928353
30,-123.47391796925996,-159.4806985333783,-129.79468712230437
31,-136.5184030567152,-111.83206026187612,-156.57987616872876
32,-142.18766629472816,-172.00596908133232,-261.4300752605459
33,-176.7739095265526,-172.42938111154206,-135.65079617170676
34,-160.4227944777399,-272.49631244779096,-164.88590154481963
35,-150.30817921819494,-243.3284627335566,-170.89509208190418
36,-132.15035614948138,-156.0763257599813,-162.23431038486214
37,-182.10451102607183,-176.52168584916768,-129.1478937736595
38,-153.34822462180483,-130.53160007523985,-188.75733553120182
39,-192.95767881717435,-152.9688204547633,-182.9397361950805
40,-126.36828006401215,-155.97749781915397,-141.66176910050694
41,-141.1099608209272,-165.2495687680874,-120.51270466475074
42,-137.49762453187958,-196.7815841851153,-129.8641832639599
43,-216.48116887231905,-142.33738019509437,-157.24031849190982
44,-157.45348553686787,-147.35837954782292,-130.10022248332305
45,-184.5658693872084,-310.5767231905736,-153.63619073949062
46,-152.79843533192047,-164.7895615120461,-168.9281197051955
47,-163.85775051986585,-156.39841594554653,-171.39008838172384
48,-197.7306533708591,-249.2220672836341,-144.58991343300247
49,-191.41787467343948,-160.7463380095446,-168.82620563903214
50,-132.57682789805884,-152.23843230716403,-130.34400540338993
51,-138.2726269324936,-170.61879282914305,-143.13218616617678
52,-146.03858839798428,-266.7613989350066,-237.31169061751277
53,-152.00589942447195,-263.4774632593956,-130.90213453588194
54,-161.26705404109953,-190.9131162915433,-130.2917334291665
55,-137.05484107839746,-205.64026583362025,-194.37405463152197
56,-152.14776388884235,-174.01824643698257,-234.54677898029652
57,-150.2154548848649,-316.20592948321445,-176.36507231615317
58,-134.28499114166317,-256.03222450191606,-129.58424422150006
59,-154.08385305800354,-165.2137453202134,-229.6639641530934
60,-144.70419622206452,-259.76314767520205,-141.17754041532962
61,-137.20859844898683,-187.1897898256325,-173.42039653014035
62,-137.37659657450433,-254.6600763671356,-205.1646617207877
63,-138.93333078015968,-140.32736019744632,-171.58588735238203
64,-149.01403358107964,-244.70918719589312,-125.32333431068481
65,-159.6473784905158,-278.5249510848786,-143.06933488160325
66,-140.31920913146723,-265.7909355642985,-131.69592983710885
67,-182.6774531936565,-292.98174218527635,-195.45835471083728
68,-152.36194691290953,-275.11198719374505,-163.23220728688142
69,-157.34633117975454,-258.13498519849827,-155.79619439200195
70,-128.0804375529776,-332.2572358209657,-124.93806036278195
71,-206.1754137646399,-220.19291973915367,-113.9586344103188
