step,run_0,run_1,run_2
4096,-2.8423468463122843,-2.8456554375588894,-2.8489748686552048
8192,-2.847391176968813,-2.846006517857313,-2.861878279596567
12288,-2.8531769685447217,-2.8551531746983527,-2.8774242721498013
16384,-2.85076946914196,-2.8664030216634275,-2.890127668529749
20480,-2.8524796061217783,-2.8970646299421787,-2.8996892727911474
24576,-2.859994354099036,-2.902521964162588,-2.8955679602921007
28672,-2.858631971478462,-2.919658280909061,-2.9057898916304112
32768,-2.856901134550572,-2.9426501847803594,-2.920895002782345
36864,-2.8586368441581724,-2.9577196054160595,-2.9308107912540438
40960,-2.864390405267477,-2.975688245892525,-2.9442530810832976
45056,-2.869579727947712,-2.988125966489315,-2.9571663931012155
49152,-2.883743328601122,-3.0032986968755724,-2.9670831449329853
53248,-2.8833101116120816,-3.013443611562252,-2.9745845921337604
57344,-2.876662705093622,-3.0286196380853654,-2.988773826509714
61440,-2.890332874655724,-3.0449914917349816,-2.99127529039979
65536,-2.9062805332243444,-3.043453501164913,-2.9890654988586904
69632,-2.9191634736955168,-3.0464353203773498,-2.9975841976702213
73728,-2.9495983973145483,-3.05713584497571,-3.01049020588398
77824,-2.973781030625105,-3.0745948791503905,-3.009751718491316
81920,-2.981793440878392,-3.0948158651590347,-3.0107217013835905
86016,-2.99319137558341,-3.1055989019572734,-3.016570623219013
90112,-2.997856593877077,-3.1200476944446565,-3.0128452561795713
94208,-2.999925196170807,-3.121325611323118,-2.991959683597088
98304,-3.0116144590079785,-3.128675297647715,-2.9821952641010285
102400,-3.0256190225481987,-3.132941312342882,-2.983067710697651
106496,-3.036970983445644,-3.134415002912283,-2.984231238812208
110592,-3.0525956235826017,-3.128284055739641,-2.9758010804653168
114688,-3.0547442764043806,-3.130717644840479,-2.966372472047806
118784,-3.0558604158461096,-3.149771674722433,-2.964595724642277
122880,-3.067250279337168,-3.161480658501387,-2.9613496109843256
126976,-3.0654201239347456,-3.168074968457222,-2.9656076498329638
131072,-3.0464304335415364,-3.1720532275736333,-2.96846204996109
135168,-3.0440257020294665,-3.180135653913021,-2.971656332165003
139264,-3.0521366633474827,-3.1853460870683192,-2.9785398341715337
