step,run_0
2048,0.006537091603968292
4096,0.013730993738863616
6144,0.015584679530002176
8192,0.014988627220736817
10240,0.01289343109820038
12288,0.02010363500448875
14336,0.02810459673637524
16384,0.00777727669919841
18432,0.019395225547486915
20480,0.01287281650584191
22528,0.020807806041557343
24576,0.01745501805562526
26624,0.0068607415945734825
28672,0.007623725361190737
30720,0.006788455898640677
32768,0.0095789797778707
34816,0.0124674184655305
36864,0.013862384075764567
38912,0.010394795681349933
40960,0.01656534501235001
43008,0.014413933764444664
45056,0.01962364755454473
47104,0.013150070130359381
49152,0.024443035805597903
51200,0.013128764956491068
53248,0.011522137530846521
55296,0.011458397685782985
57344,0.01423086125869304
59392,0.02982572407927364
61440,0.015953272191109136
63488,0.010959497228031977
65536,0.012067044898867608
67584,0.0135975532757584
69632,0.010962140251649544
71680,0.00940638462197967
73728,0.005896584084257484
75776,0.008867651916807518
77824,0.015682142006698995
79872,0.02510450920672156
81920,0.022133144875988366
83968,0.016607393726008012
86016,0.01703700640355237
88064,0.016409991885302587
90112,0.01716824864852242
92160,0.016092508286237716
94208,0.024619923159480094
96256,0.016495315812062473
98304,0.007163320109248162
100352,0.01294419969781302
102400,0.01389902351074852
104448,0.00827559841563925
106496,0.007603545259917155
108544,0.006505160673987121
110592,0.029342711344361304
112640,0.0042303161404561255
114688,0.006320332491304726
116736,0.014343367400579154
118784,0.009943107113940641
120832,0.009758960461476817
122880,0.01714489908190444
124928,0.009680242883041501
126976,0.01971822088235058
129024,0.005076018255203962
131072,0.00474865326541476
133120,0.020865719398716464
135168,0.00994903240352869
137216,0.013334912987193092
139264,0.004462383803911507
141312,0.009364122402621433
143360,0.007604322390398011
145408,0.011335030378540977
147456,0.01615487725357525
149504,0.012269256706349551
151552,0.008530097227776423
153600,0.011218234506668524
155648,0.008647556637879462
157696,0.01669291271828115
159744,0.010439562564715742
161792,0.015122499049175531
163840,0.007569041597889736
165888,0.007954078854527324
167936,0.017748167912941426
169984,0.00842876779497601
172032,0.03976104265311733
174080,0.013170375354820862
176128,0.021580862038535997
178176,0.013204972073435784
180224,0.0025237021036446095
182272,0.01658626802964136
184320,0.009840229491237551
186368,0.007609558221884072
188416,0.02908840897725895
190464,0.009241465537343174
192512,0.01276038630749099
194560,0.014858567080227657
196608,0.007729686825769022
198656,0.008324395376257598
200704,0.011248657898977398
202752,0.012512371235061437
204800,0.007966208271682262
206848,0.023530697741080076
208896,0.00955618200241588
210944,0.006913055526092648
212992,0.013833491766126827
215040,0.009407104435376823
217088,0.03118046747986227
219136,0.008096604642923921
221184,0.005480723298387602
223232,0.006533744744956493
225280,0.009301930729998275
227328,0.022139589727157728
229376,0.020235343487001956
231424,0.019008138682693243
233472,0.008676421007839963
235520,0.004970790137303993
237568,0.01943597600911744
239616,0.0074675038747955115
241664,0.006767934642266482
243712,0.009757899324176833
245760,0.007907510414952412
247808,0.029969023272860794
249856,0.005583346576895565
251904,0.012611512292642147
253952,0.008258763374760747
256000,0.014135196345159784
258048,0.00675067170523107
260096,0.025226912356447428
