episode,run_0,run_1,run_2,run_3,run_4
0,-142.52100844863395,-80.74852037613135,-61.410822094121016,-78.63639215570473,-74.3105058177994
1,-64.6137310563014,-89.98491586259686,-52.68497574010133,-91.25709064936844,-134.75998603908866
2,-85.58563268688414,-139.41439591713691,-96.03815917420496,-128.36347539008432,-120.11044936597148
3,-92.94803245885176,-220.94230659104025,-48.34771305496053,-128.9947162964035,-68.67021002013391
4,-46.70616794453928,-103.95230367141608,-69.13260575911683,-186.4051640165837,-33.76229793592649
5,-82.94397829921029,-60.44226148930834,-83.21995756412727,-162.37437813083315,-52.73747416905553
6,-54.206925903924045,-63.14314592909847,-55.65551265284539,-148.14777956296413,-54.630625282564004
7,-64.44725906920047,-228.00907514490547,-140.09911299563336,-85.70068887763142,-44.99906257871963
8,-179.689826013975,-82.73457637215373,-65.36197272502227,-47.10526940595032,-66.56866046236058
9,-90.23450436604624,-53.97729437115037,-170.2887164111492,-75.65773279900208,-303.73288596716213
10,-130.31234900658234,-96.43102142718558,-79.70530006400571,-112.48788523328464,-95.0057962677218
11,-166.724362141352,-64.68621378528576,-61.800909842386176,-77.96738103363822,-51.055082095615894
12,-99.79315020398782,-272.33302180531314,-93.04066010216064,-84.18846223293554,-248.4454102368179
13,-98.7646287710452,-45.87764356482837,-107.66814640090116,-115.29567721676064,-158.10194582169296
14,-75.28752986931471,-77.95727860966576,-136.4646266395349,-97.80389571247568,-93.72137459042074
15,-73.75389767549174,-52.70364307770324,-80.89828372001224,-46.36940073593069,-80.70370687118918
16,-102.91383582125243,-62.79496372579203,-105.06545335957952,-49.180169753830505,-95.6490406464942
17,-73.50561101382638,-137.44110580682087,-129.84776495276833,-164.06785539680175,-60.023666369357265
18,-51.12572859745346,-138.1298516081931,-76.97458783474426,-46.91269842667801,-53.47154677342671
19,-62.12684447323815,-55.43280239221255,-90.53262610586754,-43.91893531063311,-39.66825367812316
20,-92.63606499696688,-52.36285640618195,-47.41861757189595,-105.09709646843945,-69.50710584897767
21,-52.29238144689646,-62.45165113381823,-64.16808771765176,-157.339957857787,-57.42031559245332
22,-75.7414185111003,-62.46656147976296,-68.86441768548404,-108.25208075277816,-79.52046876950502
23,-75.64617150020172,-272.507493858356,-48.8061684644358,-83.10630546382419,-45.059184386550996
24,-51.19803477691926,-99.1807388364082,-94.39966365213444,-101.28473689523496,-64.04559502506858
25,-162.54875296661106,-253.78962556372912,-53.90083749058347,-65.34414958019467,-58.503990420035066
26,-67.69921132602163,-213.6193703354459,-107.76785816672812,-145.62341391354465,-53.642264579148076
27,-143.6184233149181,-126.03440136199532,-85.12841849534817,-66.65710835863133,-108.01702699527114
28,-59.74383587651119,-107.70358961189616,-70.0044457911863,-48.39579028794351,-47.747237661092726
29,-120.2279295049498,-128.34836561443262,-128.4174124885689,-127.66099082458176,-133.34889900884392
30,-126.35969318992969,-116.73538239840111,-81.23348679180437,-87.91759709449937,-61.161473384885554
31,-96.23255764045462,-116.3735096460254,-72.44592649290396,-147.45506953477351,-62.37735651206118
32,-48.91143950292586,-51.21945056269559,-53.9502523392534,-80.25115642415611,-80.39322436116251
33,-70.01949177494227,-84.05090672791573,-81.96176954104428,-117.9261513413656,-72.64902458010104
34,-66.00568051071551,-113.96147067906836,-113.6493432587035,-143.32215982316663,-113.64200170297129
35,-45.14671911930446,-44.94955420923208,-146.00215136274784,-183.2220672866136,-70.6177727036436
36,-90.74230318583535,-76.63383264025391,-220.9465529805431,-212.17036696235792,-129.96646745042653
37,-70.30251538839417,-87.81610260063111,-97.90966692542383,-76.16528642304479,-74.72871576358408
38,-76.9997716280327,-90.44295504333095,-94.04761331714718,-113.22361746996218,-239.78412918235557
39,-152.8329791918121,-90.45028652978544,-97.91157133322189,-80.6194328713892,-141.574210798969
40,-80.80811666533234,-68.20638551869104,-61.53694778446081,-80.73022392544569,-91.11284584425525
41,-62.00714593315129,-155.50943774617372,-83.77385814818622,-70.21573303217494,-115.38220504556864
42,-124.1372858976522,-124.28304636516044,-163.29217669902772,-50.10217382910714,-51.901196418805284
43,-72.6149311892305,-207.54421623331152,-51.34135789783694,-95.04980258453278,-158.61174935781955
44,-85.3762683676984,-67.9859779124027,-136.65100496598134,-50.93226164640633,-168.65762956667004
45,-61.52349019352534,-68.20173603228164,-67.59672315414305,-67.2623999857864,-89.42094878417926
46,-69.86630981748095,-93.15248144649422,-73.43958212998744,-80.94291513046413,-66.02905972906979
47,-52.77167659005672,-79.62000461713555,-116.02479900841182,-50.1824481500832,-97.95730707055733
48,-64.64051478860124,-99.0724747004841,-75.12359676499419,-207.04620853489263,-121.80012525800345
49,-48.65585509595847,-73.56424188024032,-99.74590633599408,-65.29088427250093,-79.89180551748646
50,-45.70537409649913,-105.96670967317522,-138.94545071304017,-62.52859743790316,-79.78728278974567
51,-71.56887436422005,-187.97091708687896,-135.225857036223,-67.80210677862921,-119.02211816530681
52,-58.92423131029234,-271.27026967596464,-50.7012104203868,-76.19284842681758,-208.43370262922966
53,-85.27090625088817,-69.2871949794631,-70.15063487579535,-58.14399498409804,-209.27168081663814
54,-96.3131384267111,-121.96796915813924,-82.68468576214056,-86.05596646574553,-82.17761008383657
55,-96.83694259797456,-102.56266288848364,-101.18471639865854,-180.5597445980014,-82.63355675984155
56,-255.71405494801783,-44.2532377677474,-55.55370065586734,-77.47794623166997,-91.48632207048058
57,-110.09399121842002,-64.84600817878312,-111.57742995383056,-74.57373765807807,-50.998618459081314
58,-44.53116861911371,-128.95324314747063,-86.21005968090985,-73.33433796563631,-60.05473940130862
59,-62.46604003834046,-183.8806268822832,-101.57041973916692,-201.0486814890228,-108.91160858446685
60,-92.13522270265518,-116.53344329266676,-126.10870458812148,-215.2332789312602,-52.29539936614001
61,-95.13377203445502,-59.12456314991128,-84.88862713279414,-204.90094477368547,-65.24553959231844
62,-193.09402207466968,-89.6341795319019,-102.82125350588032,-115.53199137315995,-111.44858811099134
63,-113.9752248733437,-76.80615080363849,-94.70830290061002,-73.90383843755646,-266.95065563602657
64,-86.9150179284099,-104.73013699582596,-69.05397233688763,-74.14001772542352,-125.39429165731593
65,-53.08993897124466,-122.3887135424215,-128.9542585012652,-188.6750420669679,-66.44201698990354
66,-96.57610171575028,-68.06006189717476,-37.16361957975555,-83.12086441704093,-43.69758902600246
67,-105.68741417545372,-55.32130101040333,-145.16266567325567,-121.6364050166128,-64.21366941491648
68,-52.0056712715273,-58.97556384900945,-132.44527488407184,-97.57680450047204,-98.20512817244594
69,-61.57036283050715,-48.108827056190535,-105.84639845938148,-46.97142175112221,-84.65917426766889
70,-138.27894775642375,-93.15626127149984,-48.41932684152746,-95.797879757939,-186.0887496752257
71,-76.66223533155944,-132.8786918896726,-90.61390673427135,-97.827769356025,-55.79925608366098
72,-65.70814624442428,-128.8507156359239,-61.60794401772517,-75.54152438363107,-95.45082676466461
73,-156.46397004981654,-56.31546961387051,-155.45453755489493,-68.4108994020972,-72.45817316175462
74,-147.03438875054448,-75.0773942888679,-58.14791715156941,-78.22948911855087,-50.11279616760321
75,-109.55530745528092,-45.06763542675509,-126.01870159792648,-153.85466777804805,-52.93624620982816
76,-81.07808725632104,-88.7558436924193,-55.48747814654512,-46.49489751358629,-88.95760359497578
77,-191.16103506223035,-96.8564831998543,-82.47419983215099,-118.42578726724102,-137.76010637124432
78,-106.75455989408938,-55.315038535311714,-100.57914591780924,-77.7959834396127,-92.26827761433015
79,-48.73211091626507,-287.5117403501614,-53.975919248251806,-91.72737080199,-67.30785741783983
80,-101.46781837343646,-76.6303276624543,-50.266072103648696,-107.27297464102286,-70.43213360538172
81,-78.15219183448936,-286.0678852624546,-99.42475922942631,-165.25768274965446,-64.99929129110237
82,-62.17606569894836,-79.92356768475453,-77.2139718137708,-88.97127112964372,-63.06887620571857
83,-68.06344024675184,-82.26360622790563,-92.11393005832662,-98.1063094119894,-283.14098860130537
84,-93.96255194231787,-70.83468448941485,-79.49824762046197,-92.63771802996952,-86.54335544563287
85,-49.25933756067109,-71.84546291438055,-81.19907938969388,-67.6147468892009,-102.64759584474163
86,-80.5695826334834,-76.40624399409052,-50.70330273555,-70.81655583290467,-131.92765630661808
87,-223.7502711403513,-191.88250049238007,-76.70664257976699,-137.20991211364785,-104.53457972150777
88,-101.25403204345744,-109.89320550718992,-138.8829012749201,-61.20690803980115,-96.5011789147976
89,-108.36028296657337,-165.38585211303285,-93.20598453049836,-149.52510049048666,-63.12493081242134
90,-131.71704303456872,-117.16738261198226,-48.20319178347572,-77.52781214661584,-75.35825930734994
91,-68.66751635238617,-84.98038590927077,-99.5090989798842,-74.74681330299452,-109.47374771145522
92,-138.2766361841055,-213.42234578376423,-148.5450814422188,-94.67919037164792,-90.41421467831574
93,-122.59219244948554,-275.3044674594862,-79.6048544979826,-57.73145918392801,-128.62123346863507
94,-255.33434835664727,-76.2025009186668,-91.77388636956088,-46.20306044171194,-48.599479325044655
95,-84.89526298285018,-213.3664597734936,-75.0736821357574,-102.738638193004,-88.57289332775873
96,-92.15263815376494,-186.11864241874264,-132.6766782475994,-67.00049461694294,-94.07913222881601
97,-149.79184464320196,-138.95349183638336,-123.09452932937693,-83.40339114360093,-94.14919018548113
98,-63.144868823758046,-300.05273473583384,-68.73840341349127,-70.8037292128312,-183.4229056972488
99,-358.8025847268419,-68.08969138490144,-135.8410947241875,-72.98100913073222,-187.41070405769688
100,-123.69471761334458,-105.1360249473311,-54.62630229360633,-73.90223466069975,-62.77416057423076
101,-124.4693317861966,-96.1427689114609,-131.86544412814942,-116.80187660647336,-133.293234080685
102,-106.05062978076366,-283.37083119565835,-97.82492019079416,-74.84768320522367,-78.31541841459239
103,-119.87915411686816,-94.55403106284037,-51.98640374148027,-223.02701881201617,-100.85565055233594
104,-164.55868038205517,-73.67470684861328,-50.22506791150344,-88.57324099302026,-79.01926762362869
105,-73.1950051026856,-178.86475572210855,-77.16824154513002,-112.65465414034531,-87.73119291004471
106,-70.58589073387651,-260.49094880092343,-237.6042041159924,-127.09686473079398,-272.4433289320323
107,-122.1283887156127,-146.61904470134346,-68.16896242130714,-100.57799263333423,-159.83951862450303
108,-70.36324997289738,-93.65047822348777,-114.28978817920267,-205.5823253211125,-107.95149096418827
109,-236.31595509131392,-68.9120685951967,-83.72000137761911,-118.40243105891057,-65.95920878049198
110,-72.6634178531679,-156.41354696630142,-101.80787563089594,-90.35939256223963,-72.56034267784095
111,-163.0149303543471,-152.3120283870387,-88.78039403526398,-72.03062558238169,-103.7208744836527
112,-110.14257929816034,-102.66385953915956,-78.75807926238477,-132.7508347839886,-255.46876595494405
113,-283.6699832813114,-74.53274105987687,-152.70117772225285,-87.3100914946381,-129.85186540120858
114,-325.5475136673813,-49.8544465921825,-108.20875720905146,-102.51152540745464,-84.35018764128841
115,-179.29498067077537,-151.76501826061266,-67.64528163089459,-134.51917070280172,-116.76245023983653
116,-123.26492804680343,-257.57288004344105,-79.32581528193393,-162.94045621959387,-76.8764974190126
117,-86.39296296631284,-226.8949358274766,-60.49220414728725,-160.91383780379317,-331.92221875532465
118,-114.72788991972266,-88.57514547456938,-86.626610337091,-164.89194086783186,-120.45247154508303
119,-256.7628913849905,-145.69711357515973,-78.79234517428714,-152.04452764501713,-107.80274969535088
120,-136.32734146488067,-50.10146221001968,-119.5419430767002,-249.5257159699384,-226.11363194471187
121,-276.65424627702504,-99.54915540727096,-79.16686941842127,-267.1803814875604,-97.64072430174856
122,-55.55818574759647,-358.82365888380804,-104.03926137296746,-116.9289675082657,-191.3209875902746
123,-88.60522401561533,-88.78558929021513,-72.91833756335171,-77.96123700357974,-239.39516600997337
124,-53.16953603402556,-73.10484224466393,-185.9337460938069,-203.71767903045583,-189.08959049417257
125,-66.98903101367327,-339.23177316677777,-248.9709462042459,-111.80277490440636,-85.11540725634437
126,-73.71530996667113,-309.9251900879899,-85.2746584994002,-137.83221133626316,-110.0251748015716
127,-78.29150337298182,-293.3263661056432,-97.03599407691917,-96.99803831857623,-106.5588209967165
128,-136.59932467093887,-328.8201090494496,-156.6937698531454,-147.17001240307397,-206.4389508988396
129,-101.33543536995325,-67.80691136961943,-58.636676131414575,-295.05045148393697,-97.01458929484033
130,-104.22883204427852,-166.48452365171124,-87.89873670079949,-248.13401440422533,-100.5237822431468
131,-53.62340961973472,-64.66719725378805,-163.42092485058424,-48.97777644771678,-252.04051311965372
132,-74.13591319886706,-83.10971370661113,-91.04970459661988,-326.4734899354443,-198.2335978152281
133,-73.61330642400185,-105.12762291147624,-127.24363477364138,-142.00483651582178,-95.39049220278201
134,-91.04990274788004,-317.3704740213487,-133.69815112883393,-286.92010800858924,-72.64861893439857
135,-45.17340795027899,-257.7254278544394,-150.7221239175719,-205.4981559244763,-226.71205929133265
136,-95.2626881259104,-67.03674138154722,-108.61257292178044,-139.21758827395428,-82.30174499484787
137,-78.13328893425785,-169.29258759343432,-79.84885445737912,-86.47653884174923,-197.76346580219567
138,-199.25878639042952,-262.3668887170023,-85.34249905357578,-180.1208340589585,-174.40125697530297
139,-109.70301177884352,-96.58831369212504,-43.94578065453447,-191.2191484628025,-222.96877707813616
140,-64.19244175925974,-101.14229270128985,-178.5299272364539,-165.93740158277325,-59.796160346503854
141,-140.10193929934118,-132.9216808758962,-147.82639532785674,-278.20631318110543,-94.37381987191668
142,-76.79305071095497,-57.23072466013437,-82.98209750727823,-275.076686270046,-68.19727892952633
143,-119.16590772315725,-209.83682102749725,-78.51345927675878,-236.1852037587636,-244.23536113154643
144,-67.96907815108776,-165.36742186454393,-245.6485729612636,-56.6638479339325,-97.07200054291263
145,-218.30190657480875,-344.6364264623708,-136.0789992860657,-99.28186156024364,-313.22607241835846
146,-86.06444109101994,-296.5010806186994,-120.0933421693679,-198.49316744824077,-239.85658400063417
147,-76.02954598449776,-89.73374935514141,-77.33208669744394,-175.15473923123056,-197.92189170217227
148,-89.70271552483797,-84.60380150983447,-91.17298642720962,-98.84113568470494,-118.64124613365152
149,-243.2818783721618,-184.53998265405167,-101.75791027693266,-98.46040468991208,-148.12924814335824
150,-101.82183603405969,-79.02959388487844,-211.60229545021124,-127.235455952246,-109.36541130612181
151,-125.7549860342172,-109.26294426065938,-139.7347918675293,-186.65206993131352,-264.4810536539578
152,-221.28234384103607,-211.26423347154312,-50.362997851212974,-210.97084640506097,-218.2656869715892
153,-146.72192112962995,-76.35721375583319,-261.9352398804773,-226.72933926295676,-76.05948302700983
154,-212.18446290873607,-61.51935849335903,-84.73051321508737,-191.3678041873039,-234.37284046059466
155,-141.47918768537758,-54.60407886150048,-279.23250997206776,-198.92744879910407,-137.04591309972932
156,-216.6360911973568,-51.45166109853373,-175.3296270759688,-209.6084761914013,-137.08699904468062
157,-310.31317355748973,-181.3172003157159,-105.47999038037165,-145.7747238495047,-246.6615135987128
158,-215.4597142101155,-100.44903367946662,-40.10781135391403,-101.82705686382876,-65.74429207685094
159,-71.88194066282568,-102.63637523292452,-219.8234924679104,-94.16881950139675,-219.68770821675295
