step,run_0,run_1,run_2
10000,-206.10755924422708,-79.79485525930059,-148.34133150469012
20000,-170.62137427752572,-82.85139348799913,-330.08839706992103
30000,-415.876591871304,-68.35104188600643,-37.543193581774
40000,-72.00371421905662,-52.48074152019056,-34.474454542306916
50000,-78.81500153098837,-245.07352812165504,-69.652072652255
60000,-32.00129965466336,-29.65077631379878,-119.45709396888698
70000,-62.69697463153301,-35.230254148029466,-68.42310091231312
80000,-76.74899789057295,-60.07654503552628,-64.78801701961208
90000,-63.1699351394114,-66.64221369058262,-87.57844334413322
100000,-43.62439159165497,-35.76820986773701,-61.74771968713327
110000,-59.62028069774159,-67.480187752949,-33.10231205214676
120000,-70.6626663277055,-210.58253111287192,-259.578778337119
130000,-299.8870323554217,-71.00414351630323,-68.77142020300383
140000,-131.24706124182669,-53.85781458591697,-59.6281233419396
150000,-28.219848155559983,-67.57017654074451,-82.44207844181429
160000,-245.3284404038667,-10.301845864477992,-42.92955104549618
170000,-32.80519611941586,-54.594690027362056,-61.862868453907154
180000,-245.32206149392812,-56.29329194499197,-59.8723715006245
190000,-268.34178939958827,-104.75216676241187,-30.09690776483091
200000,-59.108423787196685,-37.26314289553817,-58.97401483707311
210000,-28.829692301779847,-61.90634947233271,-60.53069694637044
220000,-265.2228295840912,-92.57764782814267,-62.24686429576249
230000,-61.5786522647259,-64.5901991457707,-54.59359790630126
240000,-66.68113343464907,-56.41009082852735,-58.59660906982022
250000,-68.62720560692563,-55.31901724715267,-68.45387072692661
260000,-258.1417644921523,-37.74185184834107,-36.59334669294737
270000,-56.27679315260623,-61.88373471803386,-57.13978699675968
280000,-52.83843387251825,-72.89844895662002,-54.58237654047416
290000,-35.425792725409295,-68.74603176538736,-59.28126339679059
300000,-62.53657275308853,-42.026741179174365,-32.1218142868984
310000,-53.2323467170436,-65.47355099591974,-93.74407176304857
320000,-44.796312112660985,-32.034052816216544,-28.064252216857426
330000,-52.67494641224304,-67.0464118866303,-62.183369620966346
340000,-231.24345431424496,-61.68969649822283,-45.47429908814236
350000,-46.94456465096265,-75.43529633367298,-69.10286835343325
360000,-233.06494537426684,-60.14642143796189,-49.278924106723835
370000,-114.08842099861724,-198.95661108482213,-53.78309136532535
380000,-236.6015402359928,-52.17046457393823,-53.96241000623729
390000,-54.7714795692179,-74.08773766487921,-54.78511047706057
400000,-152.09296742385007,-32.89159175731103,-58.464794271201015
410000,-161.3989431031389,-58.96786706315724,-53.46632819865444
420000,-59.05768286341028,-53.62823280877274,-52.02427253672404
430000,-203.89607357161296,-35.565204162793954,-40.72178573306208
440000,-33.57558224712608,-61.449734778854925,-30.018110792433525
450000,-49.160267375705445,-56.45049879391329,-46.70502960839642
460000,-50.451882339305,-35.10644986442839,-40.97120685756126
470000,-239.7816326494236,-301.85853899095446,-41.26429412769537
480000,-49.02080650149378,-58.39028823210867,-54.505493085484886
490000,-52.344091657592365,-182.2875613767536,-59.56467572944497
