step,run_0,run_1
2048,-0.0067319554742425,-0.006794956247904338
4096,-0.0139116770602413,-0.018527645867288813
6144,-0.0132136408341466,-0.011242720339942025
8192,-0.0170620943103131,-0.02364601793087786
10240,-0.0016916153133934,-0.006064741718000732
12288,-0.007487759104697,-0.017763331542664674
14336,-0.0107976225677703,-0.02019049637383432
16384,-0.0121530672186054,-0.018677035866494406
18432,-0.0126530835117591,-0.008815847226287588
20480,-0.0075077846588101,-0.017241177336109102
22528,-0.0082731246275216,-0.005935420670721214
24576,-0.0204182747387676,-0.009046238942391937
26624,-0.0110210165985336,-0.011796271325874842
28672,-0.0071710361255099,-0.007341474927670788
30720,-0.0119506744162208,-0.016218746051890776
32768,-0.012532124621066,-0.010704327090934385
34816,-0.0072675683928537,-0.01295446666481439
36864,-0.0161607023193937,-0.013825625117897289
38912,-0.0158282519027125,-0.009445146312646101
40960,-0.0016822890804178,-0.013211118158505997
43008,-0.0138941451667051,-0.0074950479542167155
45056,-0.0023999673743674,-0.015190273594635073
47104,-0.0030206765623006,-0.014995536545029609
49152,-0.0059417191900138,-0.007781128062561038
51200,-0.0181684048031456,-0.014989811387931696
53248,-0.013285800633821,0.0013179735818994232
55296,-0.0046002013448742,-0.01965645598102128
57344,-0.0073061964125372,-0.013891449997026939
59392,-0.0115383185482642,-0.011668800907500554
61440,-0.0170796781396347,-0.004268779194535455
63488,-0.0094890146105171,-0.009068137224312522
65536,-0.0071923646193681,-0.00541732697711268
67584,-0.0097522109645069,-0.010073371687758481
69632,-0.0128643972420832,-0.013958132348489017
71680,-0.0088037319306749,-0.01232999650601414
73728,-0.0184000068558816,-0.0067863376045352196
75776,-0.0057924564858694,-0.010000603130902164
77824,-0.0132493526529287,-0.01167921091473545
79872,-0.0184304426438757,-0.012018820965022315
81920,-0.0052571271298802,-0.01475463092501741
83968,-0.0097236550725938,-0.015544258589943637
86016,-0.0117832788426312,-0.013533604965050471
88064,-0.0155653849658847,-0.015909283726796276
90112,-0.0067802060963003,-0.022686938655533596
92160,-0.0100529177569114,-0.016639891265549524
94208,-0.0168731038822443,-0.013351259995397413
96256,-0.0111376067477976,-0.009572396704606944
98304,-0.0046041601730394,-0.014318427736361628
100352,-0.0099871916027041,-0.012435292057489278
102400,-0.0066248950315639,-0.008472673673531972
104448,-0.0150390573558979,-0.013954796570033068
106496,-0.0030824608933471,-0.012323322711017682
108544,-0.0054895649846002,-0.014171880720823538
110592,-0.0077629841587622,-0.016813685955276013
112640,-0.0116932824836112,-0.011998150072759017
114688,-0.014015261962777,-0.013154018103523412
116736,-0.0147155830498377,-0.011155515909194946
118784,-0.0146979926437779,-0.019074821416143094
120832,-0.0132521063096646,-0.01170745348536002
122880,-0.0142391708082868,-0.02000228699762374
124928,-0.0099282525254238,-0.012548374956168118
126976,-0.0115670281476923,-0.018260738055687398
129024,-0.0150438385753659,-0.012273231847211718
131072,-0.014485480980511,-0.013634177279891446
133120,-0.0024916062793636,-0.014276091408828507
135168,-0.0187782354536466,-0.012567314304033062
137216,-0.001921543086064,-0.02124857377493754
139264,-0.0181111518992111,-0.012086325039126678
141312,-0.0069923076509439,-0.017881533634499645
143360,-0.0134764863840246,-0.011424594568961766
145408,-0.0138866279739886,-0.01715901381794538
147456,-0.0103648310840071,-0.009931420178327243
149504,-0.0071625434051384,-0.005887920735403895
151552,-0.0153505326692538,-0.01659295229765121
153600,-0.0129104606137843,-0.01833481071080314
155648,-0.0107051950413733,-0.011183500013430603
157696,-0.0070578981889411,-0.01299792370555224
159744,-0.006105226114596,-0.017217339879425708
161792,-0.0069692280929302,-0.011822420586395311
163840,-0.0064239215545967,-0.009190751542701037
165888,6.7384469730313866e-06,-0.003953391213144641
167936,-0.0039624810207897,-0.01605662996589672
169984,-0.0105951848439872,-0.026979521642351754
172032,-0.0116391870615188,-0.00814798975843587
174080,-0.01112987377237,-0.01585185534640914
176128,-0.0187051836692262,-0.013813697438308736
178176,-0.0081716381657315,-0.011482316947876825
180224,-0.0140235921313433,-0.0036530142388073727
182272,-0.0178855208170716,-0.013377241647685879
