step,run_0,run_1,run_2
4096,-2.849576811492443,-2.85263217613101,-2.851868886500597
8192,-2.866396839171648,-2.8711665265262125,-2.862592114508152
12288,-2.884861621260643,-2.887356925010681,-2.8732696436345577
16384,-2.9100697949528693,-2.9048091754317285,-2.888871645182371
20480,-2.9425901487469672,-2.924971703439951,-2.907608921080828
24576,-2.9710974961519243,-2.946553482115269,-2.931637579202652
28672,-3.015208016335964,-2.971121910959482,-2.961628583818674
32768,-3.0474988609552383,-3.0010840877890588,-2.9899434357881547
36864,-3.0607454754412173,-3.036067485809326,-3.0290760315954683
40960,-3.0891079142689706,-3.053881268948317,-3.0527134247124197
45056,-3.131474830955267,-3.066538397967816,-3.0739834018051626
49152,-3.15166002959013,-3.1004251413047315,-3.109950391203165
53248,-3.1640050917863847,-3.1690908290445803,-3.1606417037546635
57344,-3.188203064352274,-3.2248049154877663,-3.194500295817852
61440,-3.2082876451313496,-3.264906836301088,-3.220066046714783
65536,-3.2294022999703884,-3.293671338260174,-3.2422815330326555
69632,-3.2526419296860696,-3.3136763527989386,-3.255899189412594
73728,-3.276288507133722,-3.346233358979225,-3.287114281207323
77824,-3.295031626522541,-3.379613504558802,-3.314713134616613
81920,-3.3029417231678964,-3.4131065465509893,-3.3448019444942476
86016,-3.313917900621891,-3.440140350908041,-3.38437625169754
90112,-3.328538166731596,-3.46187235340476,-3.4210955165326595
94208,-3.3441532544791697,-3.4863047793507578,-3.4454816065728666
98304,-3.3596916034817697,-3.5113933101296424,-3.461682729423046
102400,-3.382836682349444,-3.5292927883565426,-3.4927931517362594
106496,-3.40925617441535,-3.5409647271037104,-3.535079550743103
110592,-3.43453338071704,-3.5599617712199687,-3.5586138896644117
114688,-3.450414784252644,-3.596308997273445,-3.574025796353817
118784,-3.4533288925886154,-3.6458100713789454,-3.600651212781668
122880,-3.465398495644331,-3.6850467354059218,-3.639142007380724
126976,-3.4824996784329416,-3.7151671931147576,-3.6699675731360912
131072,-3.506834039837122,-3.754700411111117,-3.6863349087536337
135168,-3.5309831485152245,-3.789877437800169,-3.7010355211794375
139264,-3.554603984206915,-3.8227228313684463,-3.714194045960903
143360,-3.5879571095108984,-3.863639032095671,-3.7230774760246277
147456,-3.6281805291771887,-3.89466131106019,-3.7317831471562384
151552,-3.6653552666306495,-3.926873469352722,-3.734406354278326
155648,-3.697859963029623,-3.955024544894696,-3.736379484087229
159744,-3.727314653247595,-3.9785097263753415,-3.7379269033670424
