step,run_0,run_1,run_2
4096,-0.0068177533859852,-0.0034283921238966,-0.0021829841076396405
8192,-0.0127083880128338,-0.009164598834468,-0.005973879020893946
12288,-0.0114731902431231,-0.0122264993726275,-0.016082386602647603
16384,-0.009323462616885,-0.0140376873547211,-0.014597738021984696
20480,-0.005131880560657,-0.0091754819324705,-0.012633449654094875
24576,-0.0087964359729085,-0.0179422987275756,-0.009424275060882791
28672,-0.0085445730539504,-0.0054330043145455,-0.0016206983593292535
32768,-0.0051659147837199,-0.0026155447820201,-0.005625729507301003
36864,-0.0037833248265087,-0.0078668410016689,-0.007970826409291476
40960,-0.0111436219187453,-0.0091180399118457,-0.0020016381778987123
45056,-0.0042714727896964,-0.0090744585788343,-0.005358916963450611
49152,-0.005399173614569,-0.0061259944748599,-0.0056693025166168805
53248,-0.0023479929484892,-0.0027388257120037,-0.004855337762273848
57344,-0.0057985538325738,-0.0064050776942167,-0.007068125397199765
61440,-0.0041891419299645,-0.0082225764374015,-0.005824045487679541
65536,-0.0032819561660289,-0.0061616635182872,-0.00674047339707613
69632,-0.0040193795284722,-0.0048540233634412,-0.007509086304344237
73728,-0.0037512267183046,-0.0080500864307396,-0.0032379058247897774
77824,-0.0050471795082557,-0.0022846270410809,-0.006482018693350256
81920,-0.007032505411189,-0.0056210222479421,-0.0009297336218878627
86016,-0.0076610445656115,-0.0040072702191537,-0.0037817536474904047
90112,-0.0019695356604643,-0.0089298318373039,-0.008428619877668098
