step,run_0,run_1,run_2,run_3
2048,-0.0033473050832981,-0.003754171305627,-0.0024224839609814,-0.003461977597908117
4096,-0.0044851143713458,-0.0060451716504758,-0.0050730859657051,-0.006086653089732863
6144,-0.0094765705973259,-0.0076448199397418,-0.0081616967960144,-0.007918230709037744
8192,-0.0083016823729849,-0.0112172696724883,-0.0090168058057315,-0.010436899213527796
10240,-0.0105272214786964,-0.0107735805213451,-0.0123077666241442,-0.011632432290934958
12288,-0.013288449520769,-0.0158290273371676,-0.0076801370290922,-0.010339002145337872
14336,-0.0123472667997702,-0.0100481693007168,-0.0125111677523818,-0.009559579925553407
16384,-0.0122279837742098,-0.0135911343619227,-0.0091271613608114,-0.010808438870299142
18432,-0.0160880709445336,-0.0077804175045457,-0.0124014321743743,-0.008794570254394785
20480,-0.0105670719523914,-0.0097996132157277,-0.0137764239188982,-0.013243947253795341
22528,-0.0095972247239842,-0.0101646474955487,-0.012571558743366,-0.01084385892318096
24576,-0.007436085260997,-0.0098370784704457,-0.0129708765351097,-0.008428633629227989
26624,-0.0099977358317119,-0.0113822617218829,-0.0074782230090931,-0.009133168576227035
28672,-0.0125659675177303,-0.0103080541375675,-0.0113940930081298,-0.012389735299802852
30720,-0.0087223346185055,-0.0112293745551141,-0.0091451166343176,-0.008026503704604693
32768,-0.0116694969467062,-0.0147593727670027,-0.0074207688652677,-0.01012328591750702
34816,-0.0097469414788065,-0.0126175645840703,-0.0084149066606187,-0.010369456344051287
36864,-0.0116597883607028,-0.0134159376539173,-0.0113338731956901,-0.014455804672616068
38912,-0.0128042920245206,-0.0090036993649846,-0.0103485434992762,-0.00763511527038645
40960,-0.0110891477714176,-0.0113161776927881,-0.0109795367476181,-0.010418634153757012
43008,-0.0119614319657557,-0.0136799450971011,-0.0082628490999923,-0.010692725708940998
45056,-0.0078436409057758,-0.0086242323683109,-0.0070840897438756,-0.00937436411040835
47104,-0.00961885813158,-0.0096115236912737,-0.0091235955427691,-0.01466604900342645
49152,-0.0085463282608543,-0.0093264223643927,-0.010595790998559,-0.010654994093056303
51200,-0.0131222292904567,-0.0121695874127908,-0.009695404197555,-0.010219436588522512
53248,-0.010019254378858,-0.0097523331278353,-0.0099032169877318,-0.012582564960757736
55296,-0.0086780017962155,-0.0076352381904143,-0.0088802884245524,-0.01025917152146576
57344,-0.0118576160952216,-0.0094289756671059,-0.0122256529888545,-0.009784379680058918
59392,-0.0119658599534886,-0.0117582963881432,-0.0127106699277646,-0.009535572495224187
61440,-0.0074196491259499,-0.0082474437032942,-0.0103113570425193,-0.00945294527191436
63488,-0.0070814204183989,-0.0108796910426463,-0.0087458984708064,-0.008269277713407065
65536,-0.008575750804448,-0.0088183616389869,-0.0087531679135281,-0.009016145003261044
67584,-0.010790596003062,-0.0103039462628657,-0.0059979071927955,-0.008999911163846264
