step,run_0,run_1,run_2,run_3,run_4
2048,0.0017114103015046,0.0013756939777522,0.0011403586409869,0.0013311717877513,0.0012237918228493073
4096,0.0015542353197815,0.0020073268227861,0.0016835636735777,0.0023560728834127,0.0019363389219506644
6144,0.0024550583519157,0.0022816216180217,0.0026833530646399,0.0021815766696818,0.0023692976334132253
8192,0.0033224477636395,0.0023863699112553,0.0022863694044644,0.0031710668976302,0.0030686575119034387
10240,0.0027294127590721,0.0023149133776314,0.0037468398048076,0.0040141071949619,0.0027140244346810505
12288,0.0027059073458076,0.0026938051538309,0.0027881045141839,0.0035282828248455,0.003970833173661958
14336,0.002085860936495,0.0025786133657675,0.0027296051572193,0.0034068529465002,0.0031692198535893112
16384,0.0036662615806562,0.0028880315221613,0.0027968534064712,0.0038437867857282,0.003494646470062435
18432,0.0038975213567027,0.0029456124248099,0.0032728174570365,0.0036868906550807,0.0036216606851667164
20480,0.0032852439820999,0.0023415832969476,0.0036584018045687,0.0027549333666684,0.004655957320937887
22528,0.0037645107178832,0.0022766695969039,0.0056720311753451,0.003530348080676,0.004395683144684881
24576,0.003294749824272,0.0036359563775477,0.0046187275715055,0.0049477611057227,0.003590345976408571
26624,0.0034723925942671,0.0027493967820191,0.0035777052311459,0.0026591811008984,0.004676781564194243
28672,0.0029415982367936,0.0039856229399447,0.0020288174360757,0.0029946207112516,0.0026112200546776878
30720,0.0026732175974757,0.0033623534531216,0.0031618950146366,0.0030012420815182,0.0030370311098522505
32768,0.003067619583453,0.0037432317956699,0.004792085000372,0.0044977275014389,0.004255443245347124
34816,0.002742427130579,0.0035712798024178,0.0041474483805359,0.004063218923693,0.0035840350581565874
36864,0.0028014157694997,0.0052380454653757,0.0040996493582497,0.0034023055428406,0.0037673325336072595
38912,0.0031839277115068,0.0032634528222843,0.0046456273033982,0.0034505520350649,0.002814597645192407
40960,0.0028147719523985,0.0042629673029296,0.0036860842257738,0.0046921773900976,0.004221286969550419
43008,0.0033976666658418,0.0034167682446422,0.0046698178484803,0.0033978239400312,0.0033649872391833925
45056,0.0038978997006779,0.0044182464858749,0.0047888694753055,0.0041409486962948,0.0037800482357852163
47104,0.0041254751369706,0.0035733191369217,0.0052465373446466,0.0042546199823846,0.00377916074503446
49152,0.0033944547467399,0.0032728100413805,0.0046445215077255,0.0032873514966922,0.003941913893504534
51200,0.00402131897863,0.0037077548462548,0.0044148337416118,0.0043365462799556,0.004601584823103621
