episode,run_0,run_1,run_2
0,-173.95553371395397,-151.54322670332374,-152.88168142860363
1,-122.81660497042478,-122.6354524856855,-156.12235933701845
2,-139.01953007915515,-171.64944515535666,-126.6630196989794
3,-143.6147691401662,-125.17005800803518,-170.2018205681566
4,-236.6139198935277,-208.03379962206577,-215.05106829468485
5,-119.91940051083532,-139.7653876771314,-125.53212893013635
6,-131.6851279780149,-295.14750223455934,-147.2955726507196
7,-126.98814803394792,-114.30770825892672,-206.00856668164965
8,-127.29322707704206,-109.48442387981976,-147.26268955104655
9,-146.70788095773457,-189.5529627205349,-134.11215573803068
10,-130.84828957581712,-125.94931014873694,-194.40386722005957
11,-138.1523065894935,-165.40197153355092,-116.06228932376528
12,-153.82164154648922,-174.65265564137042,-135.08889060229706
13,-114.21432824141012,-117.04568902346048,-147.57886987114279
14,-196.47606608497813,-178.6872147005032,-163.00909078500635
15,-118.3766520157541,-180.66924692993663,-113.76317870508373
16,-287.8034923294037,-128.82969484267298,-119.56604859964692
17,-130.70040840725662,-140.640295982785,-118.58587012867687
18,-118.55794724276882,-188.94130422558575,-139.05297861929301
19,-171.3458208007305,-290.6587389086326,-115.0864337350202
20,-144.47136802552117,-115.4284638743396,-143.17039741999224
21,-117.78850060600658,-118.80695476788458,-129.58507577133537
22,-180.1815123333368,-116.4905998728427,-159.21184989995766
23,-118.59528725308058,-159.8181299539401,-127.24674150181391
24,-132.18103869192657,-186.74572912758143,-185.7751460804041
25,-228.57588222356668,-169.54935166034275,-182.21590866358008
26,-173.08893733375635,-181.2558121410378,-182.81570703336124
27,-201.89132719752533,-118.64135479337044,-134.9992824014596
28,-251.5830864176298,-219.28993976885852,-230.51644992074193
29,-127.0126660107199,-133.26918836596963,-163.9260809154149
30,-180.4800574777396,-129.37405394444792,-183.18333859168177
31,-115.55336678863428,-131.2723635494673,-167.06672991504593
32,-142.09643169789047,-183.9607556626605,-121.93433239548503
33,-165.4558814859788,-216.46857191252795,-121.89547082432526
34,-138.69014591324526,-209.9612480799745,-189.8768494428562
35,-152.21728071270644,-139.75535770070445,-165.57652982997024
36,-139.08467648777912,-181.3053845513189,-176.6263680739009
37,-157.06283710951112,-139.382757785688,-148.48178269436795
38,-155.3821272418673,-144.97631195628065,-195.1646186274392
39,-272.72063604009395,-181.94962611154455,-122.81084300394248
40,-152.30624228287184,-177.8392641984069,-126.88877175788369
