step,run_0,run_1
1024,-2.83155764490366,-2.8312998071312903
2048,-2.8301929771900176,-2.8250590965151785
3072,-2.8463594362139704,-2.8220670849084852
4096,-2.859938083589077,-2.814689241349697
5120,-2.869805686175823,-2.8179655745625496
6144,-2.883572497963905,-2.8184596240520476
7168,-2.892430755496025,-2.8147831305861475
8192,-2.897006142139434,-2.8200648441910743
9216,-2.920662857592106,-2.795808474719524
10240,-2.933977477252484,-2.782730293273926
11264,-2.9286110922694206,-2.782107186317444
12288,-2.925254175066948,-2.7972375452518463
13312,-2.9292113557457924,-2.8180646166205405
14336,-2.9209107205271723,-2.8321446612477303
15360,-2.9220108181238174,-2.8367687851190566
16384,-2.9308229640126227,-2.836301338672638
17408,-2.92535986751318,-2.8395329460501673
18432,-2.9207600235939024,-2.8433474019169807
19456,-2.917126600444317,-2.8399044454097746
20480,-2.929169675707817,-2.8496666461229325
21504,-2.9401108592748644,-2.8608860448002815
22528,-2.938322791457176,-2.864778998494148
23552,-2.9259112969040872,-2.8571033507585524
24576,-2.907700149714947,-2.8435878187417982
25600,-2.8988435834646227,-2.8514922857284546
26624,-2.903278072178364,-2.8602778017520905
27648,-2.913520596921444,-2.8589578822255133
28672,-2.919690105319023,-2.859796278178692
29696,-2.91839459836483,-2.8627837911248206
30720,-2.9017610922455788,-2.8684779465198518
31744,-2.901306562125683,-2.875089107453823
32768,-2.904435296356678,-2.8756590679287912
33792,-2.897924903035164,-2.8779991954565047
34816,-2.891584122180938,-2.8807274594902994
35840,-2.886279913783073,-2.8777293771505357
36864,-2.8765517875552176,-2.8743082001805305
37888,-2.873709259927273,-2.8744583830237387
38912,-2.8643000930547715,-2.8846557661890984
39936,-2.856848530471325,-2.899117295444012
40960,-2.8572910472750666,-2.8934050872921944
41984,-2.863221192359924,-2.8864935874938964
43008,-2.857195420563221,-2.882488551735878
44032,-2.85969182997942,-2.8764382034540175
45056,-2.8594084665179254,-2.8808959871530533
46080,-2.848203206062317,-2.876675121486187
47104,-2.8362542927265166,-2.865610711276531
48128,-2.8263316199183466,-2.8597759768366813
49152,-2.8088604673743247,-2.8601772248744965
50176,-2.776028074324131,-2.863037294149399
51200,-2.771279875934124,-2.871708036959171
52224,-2.779978722333908,-2.876578611135483
53248,-2.77282017916441,-2.872845758497715
54272,-2.770970018208027,-2.869143861532211
55296,-2.768835236132145,-2.8673583075404165
56320,-2.7686427354812624,-2.8650764882564546
57344,-2.758590768277645,-2.8668004468083383
58368,-2.7419987842440605,-2.867649032175541
59392,-2.7406675800681115,-2.879121519625187
60416,-2.7447008907794954,-2.8628173261880874
61440,-2.738820768892765,-2.8493934705853463
62464,-2.7342296198010443,-2.8484827473759653
63488,-2.735806052386761,-2.8447949260473253
64512,-2.736243461072445,-2.842770594358444
65536,-2.739683696627617,-2.8506833627820014
66560,-2.7232976764440537,-2.8539416253566743
67584,-2.702939163148403,-2.8496336162090303
68608,-2.70366151034832,-2.8470144748687742
69632,-2.7024498924613,-2.8432976588606835
70656,-2.7035248950123787,-2.8405066639184953
71680,-2.6975376516580583,-2.8347348153591154
72704,-2.685199572145939,-2.8319983437657354
73728,-2.678021654486656,-2.836865173280239
74752,-2.6847778871655463,-2.838253898918629
75776,-2.7006374806165696,-2.8394771471619604
76800,-2.7119540870189667,-2.8351425409317015
77824,-2.705280274152756,-2.828925274312496
78848,-2.691398306190968,-2.833661411702633
79872,-2.680723752081394,-2.8343573823571204
80896,-2.6821966618299484,-2.832785941660404
81920,-2.68525175601244,-2.832973499596119
82944,-2.687689870595932,-2.833650806546211
83968,-2.685721416771412,-2.824976147711277
84992,-2.6766226693987845,-2.824894595146179
86016,-2.6672334745526314,-2.831204707920551
87040,-2.6618415623903275,-2.8309983223676682
88064,-2.663581548631192,-2.815156231820583
89088,-2.6718641087412838,-2.8014461264014243
90112,-2.653873825073242,-2.804486657679081
91136,-2.6314070224761963,-2.7928727120161057
92160,-2.628652469813824,-2.7725988253951073
93184,-2.6259041711688043,-2.7702725544571876
94208,-2.625711567699909,-2.7530866757035257
95232,-2.6241698622703558,-2.7191415578126907
96256,-2.619800791144371,-2.7147742569446565
97280,-2.625487025082111,-2.718629403412342
98304,-2.617055583000183,-2.7232767194509506
99328,-2.605214275419712,-2.719746229052544
100352,-2.597321179509163,-2.713687616586685
101376,-2.597282235324383,-2.7089360043406487
102400,-2.595444771647453,-2.711137643456459
103424,-2.6016355976462364,-2.6926324442029
104448,-2.6068761840462686,-2.67923886179924
105472,-2.58712807148695,-2.6811780110001564
106496,-2.575304813683033,-2.6837574943900107
107520,-2.581243206560612,-2.6906195268034936
108544,-2.5971479773521424,-2.6933733105659483
109568,-2.591697522997856,-2.6905257001519205
110592,-2.574030654132366,-2.6867311999201773
111616,-2.563038252294064,-2.6831839635968207
112640,-2.54493148624897,-2.677217011153698
113664,-2.522766053676605,-2.654124656319618
114688,-2.5263718500733376,-2.643786884844303
115712,-2.5335337564349176,-2.654394564032555
116736,-2.534264263510704,-2.6548088073730467
117760,-2.5354230120778083,-2.6553799748420714
118784,-2.540989437699318,-2.654004637897015
119808,-2.5485552489757537,-2.6568081960082055
120832,-2.5444833770394326,-2.6590717107057573
121856,-2.528794786334038,-2.6588612243533136
122880,-2.5206165596842767,-2.664145851135254
123904,-2.521147169172764,-2.662126187980175
124928,-2.5119045630097387,-2.6468089163303374
125952,-2.502478337287903,-2.6351538777351378
126976,-2.514419221878052,-2.636556178331375
128000,-2.531688006222248,-2.643741874396801
129024,-2.528264118731022,-2.6448175430297853
130048,-2.5279469326138497,-2.6529502898454664
131072,-2.525789350271225,-2.656889392435551
132096,-2.5220202624797823,-2.6491590961813927
133120,-2.5233141109347343,-2.6432979956269262
134144,-2.5267409145832063,-2.645702910423279
135168,-2.5310136675834656,-2.6562728762626646
136192,-2.53252774477005,-2.6543499335646628
137216,-2.524382093548774,-2.6515793949365616
138240,-2.5248632699251177,-2.653588841855526
139264,-2.535176803171635,-2.6528420969843864
140288,-2.530958829820156,-2.6406042605638502
141312,-2.5073638379573824,-2.625415915250778
142336,-2.474436642229557,-2.613231809437275
143360,-2.4643808886408807,-2.598284734785557
144384,-2.4652881979942323,-2.5972408220171928
145408,-2.4671778663992883,-2.599609836935997
146432,-2.46411172002554,-2.6004099056124685
147456,-2.4538713991642,-2.598837433755398
148480,-2.454941838979721,-2.591295246779919
149504,-2.456569269299507,-2.5741627156734466
150528,-2.4551495984196663,-2.56128256469965
151552,-2.438742397725582,-2.5605129763484
152576,-2.4077006176114084,-2.557001930475235
153600,-2.399254693090916,-2.5541751205921175
154624,-2.4106197893619536,-2.54482808560133
155648,-2.406320284307003,-2.5380666702985764
156672,-2.399086363613605,-2.5408630311489104
157696,-2.3921168461441997,-2.5388108059763907
158720,-2.387716290354729,-2.5416251093149187
159744,-2.389280344545841,-2.5388344183564184
160768,-2.392437809705734,-2.5468905314803125
161792,-2.381428144872189,-2.5669062346220017
162816,-2.3631300285458563,-2.552909204363823
163840,-2.3555824726819994,-2.544771619141102
164864,-2.34783122241497,-2.547672364115715
165888,-2.348125395178795,-2.552808865904808
166912,-2.342978110909462,-2.5532331690192223
167936,-2.325378152728081,-2.559541442990303
168960,-2.325605402886868,-2.5608794003725053
169984,-2.3276216641068457,-2.571726952493191
171008,-2.329367624223232,-2.5855100393295287
172032,-2.328943082690239,-2.5762506276369095
173056,-2.324546787142753,-2.566982425749302
174080,-2.3200414717197417,-2.574537232518196
175104,-2.31570925116539,-2.587299871444702
176128,-2.301854912936688,-2.589861661195755
177152,-2.3009527266025542,-2.5857535362243653
178176,-2.300579671561718,-2.5878826335072516
179200,-2.290933558344841,-2.58137845993042
180224,-2.288455571234226,-2.566981752216816
181248,-2.29123069792986,-2.57020353525877
182272,-2.2881851360201835,-2.5624221086502077
183296,-2.290405011177063,-2.543291899561882
184320,-2.305378516018391,-2.5373953372240066
185344,-2.3222539693117143,-2.5429997250437735
186368,-2.322006183862686,-2.5410004198551177
187392,-2.322330133616924,-2.5403923064470293
