step,run_0,run_1
1024,0.0047764062939677,0.005455338209867477
2048,0.0027443241619039,0.003936620085733011
3072,0.005683445680188,0.005233478336594999
4096,0.0057351585070136,0.006229202612303197
5120,0.0071171192452311,0.0054109124524984505
6144,0.0057782861869782,0.009311370638897642
7168,0.0059622239961754,0.009748367260908709
8192,0.0087825034512206,0.010475238505750894
9216,0.0137085721537005,0.008756906737107783
10240,0.0071581889584194,0.008295221929438412
11264,0.0065816359419841,0.007674551301170141
12288,0.0045767843315843,0.005247603374300525
13312,0.0043856018397491,0.007836817455245181
14336,0.0082924217451363,0.007568432105472311
15360,0.0113959162030369,0.009111709444550798
16384,0.008941467385739,0.005630914145149291
17408,0.006220105983084,0.007566451112506911
18432,0.0080606952775269,0.018984280811855568
19456,0.0047328245302196,0.004710743948817253
20480,0.0090362868329975,0.009169586445204913
21504,0.009986884886166,0.0038366216816939414
22528,0.009949789714301,0.005808476475067437
23552,0.0071407825511414,0.005573974811704829
24576,0.0053300042112823,0.005735264834947884
25600,0.0054272185428999,0.00528011416317895
26624,0.0088005758589133,0.005744028172921389
27648,0.0083254640630912,0.008763083699159324
28672,0.0082920941640622,0.011246227764058859
29696,0.0048235432128421,0.011975458450615406
30720,0.0083112745836842,0.007036259869346395
31744,0.008616886351956,0.00960556865320541
32768,0.0079984267533291,0.006112551916157827
33792,0.0111105004500132,0.021992016572039575
34816,0.014272960438393,0.006580813112668693
35840,0.0080836247710976,0.006249477976234629
36864,0.0119539321749471,0.007752449897816404
37888,0.0111279900884255,0.007704112684587016
38912,0.0121368380030617,0.008423201279947534
39936,0.0064930561638902,0.008173346612602472
40960,0.0096544919069856,0.006371264578774571
41984,0.0139151706884149,0.00978316187974997
43008,0.0045552720315754,0.008310316526331008
44032,0.0025638849299866,0.0074083220679312944
45056,0.0052898656576871,0.006378676951862871
46080,0.0164931810053531,0.009408078365959227
47104,0.0089131986605934,0.014899350941414013
48128,0.0074615499470382,0.006166005996055901
49152,0.0088901282579172,0.015778924542246386
50176,0.0091731004125904,0.01879955137264915
51200,0.0124132317840121,0.011849667620845139
52224,0.0087677898758556,0.015047829283867031
53248,0.0060265450214501,0.00708515421138145
54272,0.0092014638299588,0.00866547530167736
55296,0.0067257428076118,0.00635243754950352
56320,0.0095003381778951,0.007120478479191661
57344,0.0133193878107704,0.0057704798295162615
58368,0.0037853650341276,0.013127561536384747
59392,0.0051327464694622,0.011954116233391687
60416,0.0093270295823458,0.015591341350227595
61440,0.011727736640023,0.015409430291038006
62464,0.006177368434146,0.0039233813993632795
63488,0.0091399934375658,0.011208845884539187
64512,0.0088975864113308,0.00843672682531178
65536,0.0056787417910527,0.009335389587795362
66560,0.0071076949185226,0.0041816625569481404
67584,0.0065252660890109,0.005459563067415729
68608,0.0092158935440238,0.004676701413700357
69632,0.0063112891686614,0.021980553929461168
70656,0.0080572419508825,0.0050955462036654355
71680,0.0128424029855523,0.010172752186190338
72704,0.0104032928065862,0.007479236973449588
73728,0.0113941400020848,0.004573773196898401
74752,0.0176416945992968,0.004762133210897445
75776,0.0115438176027964,0.0040307279967237266
76800,0.0077219415630679,0.0072951124457176775
77824,0.0085476970940362,0.00447441401774995
78848,0.0089635241252835,0.004659645888023078
79872,0.0064432842307724,0.007880104391369968
80896,0.0020355790795292,0.009804089157842099
81920,0.006465274823131,0.005253137549152598
82944,0.0062663068121764,0.006238246290013194
83968,0.0037450851872563,0.00564331726054661
84992,0.0076860978442709,0.007284604775486514
86016,0.0090625797165557,0.011989847768563777
87040,0.0044746162369847,0.008827105595264584
88064,0.0077368297672364,0.011897203914122656
89088,0.0066372579487506,0.01900801417068578
90112,0.010889743338339,0.008013545017456635
91136,0.0092789499904029,0.008786454104119911
92160,0.0029217021481599,0.005221158015774563
93184,0.0046946268179453,0.007833439228124916
94208,0.0041665130876936,0.014233561506262048
95232,0.0121555159857962,0.011610343388747424
96256,0.0140913365234155,0.007309735263697803
97280,0.006473807565635,0.0032611281669232993
98304,0.0100603319355286,0.004573246493237093
99328,0.0051140618917997,0.005601993325399235
100352,0.0056309264327865,0.010489536612294615
101376,0.0048535449197515,0.01293052351102233
102400,0.006934126606211,0.008834220643620938
103424,0.0071558355994056,0.011884590319823474
104448,0.0102072317677084,0.006194386316929012
105472,0.0169336893246509,0.007725209271302447
106496,0.0228603310417383,0.006531053752405569
107520,0.0102663379861041,0.009423073142534122
108544,0.0074085593281779,0.010009135160362347
109568,0.0064603197271935,0.0027186099090613426
110592,0.014181497064419,0.007856614975025877
111616,0.0100076706090476,0.007585544604808092
112640,0.0133953738084528,0.005494330159854144
113664,0.0120248190651182,0.028425588615937157
114688,0.0124759892409201,0.007941854343516751
115712,0.0038521430979017,0.011519326287088915
116736,0.0040471724700182,0.004301790229510516
117760,0.0080773230933118,0.00673867113655433
118784,0.0076465511869173,0.004642529890406877
119808,0.007212232670281,0.010951181087875739
