step,run_0,run_1
10000,-72.94906012244118,-79.7087995691906
20000,-77.24235198196592,-273.42024206769213
30000,-33.814693871726035,-53.50022394198022
40000,-57.780758891085725,-64.7526946547068
50000,-30.30551594918428,-33.201438751317525
60000,-32.30039710186502,-34.85014301012192
70000,-33.636387286787595,-31.708847246653285
80000,-50.51524012345397,-54.872380446744764
90000,-54.52467639281821,-46.603995761900485
100000,-47.99447490035126,-48.36551308019908
110000,-54.054740598369264,-49.93688230334657
120000,-51.66363727682909,-9.59177641426604
130000,-8.659123413189274,-28.99496393331934
140000,-40.85281168937855,-31.575872246213233
150000,-8.645681490675214,-25.49408012491994
160000,-28.136374236053623,-26.812534515877317
170000,-40.79342988909917,-45.50186329075841
180000,-43.77551247166096,-9.105868974158634
190000,-27.209901210281565,-42.883461616448315
200000,-29.30962072866563,-9.173403216207694
210000,-44.7237911853178,-29.89092925166375
220000,-29.60058128940718,-24.640134468549103
230000,-21.059451460743517,-27.36870904930086
240000,-42.47059898934933,-27.10121161665626
250000,-30.82840076799964,-52.64516280726498
260000,-39.54975764857298,-46.890584462523464
270000,-47.29116863623141,-25.912728022344286
280000,-8.510656420795133,-8.808360396165016
290000,-8.595676725444116,-29.505541771428007
300000,-7.429289014860635,-24.36672274681278
310000,-28.09023541612813,-28.894896961311325
320000,-25.099541503491395,-29.488592331832447
330000,-7.623338129878231,-27.443971174664593
340000,-37.97096445459305,-27.071045617141998
350000,-28.061884103324445,-27.259498365379855
360000,-30.96791549010944,-25.79555655522656
370000,-25.72632473024067,-60.61702991142772
380000,-28.36194619201333,-9.811358211140238
390000,-45.67434498868443,-60.61919216283939
400000,-56.47757057239539,-8.766039428298942
410000,-8.394433728413516,-9.3653861582931
420000,-9.720716748587911,-9.020583992663829
430000,-41.43189562597044,-24.813050890258655
440000,-43.72620985352755,-26.799311531688538
450000,-39.35974466664547,-60.616291796560525
460000,-9.483388253467922,-25.78639599713015
470000,-28.546279333711677,-8.968393891022624
480000,-8.066742979897954,-42.96201650258621
490000,-8.100368881007494,-60.615862173611994
500000,-9.012388217967558,-25.1671010381478
510000,-8.932359003375218,-26.130849556078097
520000,-22.024115850686307,-46.30072052136934
530000,-8.0044042502337,-25.069232201499485
540000,-47.14316009238086,-60.615862173611994
550000,-33.48812852403411,-25.974494435687042
560000,-34.0449237006022,-8.242580927799235
570000,-30.06398968763734,-10.87921645070889
580000,-50.71468755414209,-60.615862173611994
590000,-9.578495690787571,-24.181239377727902
600000,-33.223478294189135,-60.615862173611994
610000,-15.145188144481986,-25.647761317776784
620000,-53.39942268607141,-46.9763249656848
630000,-9.040774674586846,-23.907845982036136
640000,-42.87953496111642,-41.877599659637525
650000,-47.82979855187552,-60.615862173611994
660000,-8.204260547226593,-26.12026016750101
670000,-38.957826170848456,-23.615663815322083
680000,-9.2002009151633,-23.69824451829358
690000,-33.92912552041996,-60.62016622090629
700000,-33.80530000045961,-27.520823503001893
710000,-24.25029002267051,-25.091831712225847
720000,-24.629891019854725,-24.476823165474347
730000,-50.849481359430925,-9.731545746021569
740000,-7.630527751056916,-24.382644118269106
750000,-7.533830574952026,-9.316190772437215
760000,-40.330320389567774,-60.62377337443049
770000,-52.04500216584849,-24.638671920122196
780000,-38.63083004267668,-10.315155693257303
790000,-30.982203876336207,-24.771351877495455
800000,-7.294210135050967,-22.77712043754649
810000,-24.29389122654908,-22.825046452064512
820000,-10.979946197416051,-60.6188955845638
830000,-31.462772317744538,-23.053102224098776
840000,-33.81838981375624,-7.786665827104665
850000,-42.475656967667966,-8.646203668883674
860000,-32.29383803099596,-7.556389964610978
870000,-43.99056442751774,-23.695533037889785
880000,-7.6577139916952195,-24.0706411766821
890000,-44.2720178485342,-11.32030450195548
900000,-26.515359017885263,-8.463900434009506
910000,-40.81183658292549,-28.208857816529985
920000,-45.99596319036951,-23.110150394771782
930000,-13.970528069361729,-7.230793068635002
940000,-49.27184379701589,-9.823453050488983
950000,-12.767515188153476,-60.62231719231401
960000,-12.930427551207002,-8.697627447228479
970000,-29.67576049609405,-9.824981256465223
980000,-43.20514058148432,-9.538921067722693
990000,-32.75861442845612,-26.20593745075868
1000000,-8.71750913845988,-10.1788096652713
1010000,-8.536782916822977,-8.741329237073014
1020000,-8.705178279502285,-60.63785194009871
1030000,-25.38186587272597,-60.64315024098992
1040000,-12.409016016853858,-24.096281338195578
1050000,-11.86069897322159,-47.350391827588126
1060000,-8.477790504729102,-92.27663955076817
1070000,-44.54850729383478,-27.13323889285195
1080000,-8.198998247669268,-60.64196455175122
1090000,-45.6300988183571,-10.122519685483088
1100000,-44.0828462895208,-7.312136219801691
1110000,-29.202545769362874,-10.078766041586862
1120000,-8.464364767966646,-8.406930780275266
1130000,-46.52441388346907,-9.77497288723834
1140000,-12.370149516803894,-7.514739345732774
1150000,-8.008599191954746,-7.501408076083217
1160000,-22.595366010401264,-60.63627311252023
1170000,-24.319742240193275,-23.996236189293807
1180000,-44.5185657164198,-25.89858223706551
1190000,-43.54044440986399,-9.92891967978959
1200000,-8.12356088481184,-59.868889741168296
1210000,-8.088163071716732,-24.897932981249344
1220000,-22.415694331293537,-7.845188889228402
1230000,-29.185133611864632,-10.407814023874513
1240000,-43.18094690781155,-7.435123444973635
1250000,-32.97952776777204,-24.220658592278372
1260000,-22.508741261390327,-26.347215832957154
