episode,run_0
0,-54.75513748871987
1,-123.29683291890522
2,-254.90212339984635
3,-63.17633091419975
4,-178.6259030138807
5,-110.45501298809452
6,-68.15010008506925
7,-218.5733904884398
8,-89.39085587705992
9,-101.83698231395253
10,-46.935165163595485
11,-55.03795290881517
12,-80.04186417991025
13,-70.4558251788266
14,-91.51011094563614
15,-85.16750883253277
16,-70.01026811384803
17,-89.52410273725144
18,-130.26534387408876
19,-98.44914105922277
20,-98.07028277230012
21,-105.11333763944072
22,-95.16572351663075
23,-63.964163985723886
24,-118.68243147497303
25,-52.939778827088205
26,-107.746924093028
27,-71.69443540701295
28,-94.08310005822244
29,-141.70536168954004
30,-85.90064798361705
31,-111.800021747561
32,-82.31176668994743
33,-132.06071823108138
34,-132.90470342431053
35,-55.91304722512989
36,-75.96831976346274
37,-73.25489972514299
38,-122.26073475398802
39,-61.224804422259496
40,-72.9788189675537
41,-94.1736765751728
42,-107.31550738462568
43,-58.60927729289218
44,-55.84228465657344
45,-83.58038670575628
46,-131.13748274964405
47,-199.9571575964284
48,-136.46372539697282
49,-87.20872784644081
50,-78.82639624829707
51,-106.60607400306026
52,-38.47702258510709
53,-148.99286383750376
54,-71.04557684757475
55,-52.43883525801931
56,-69.01210559129063
57,-58.32721944305625
58,-85.15329693170496
59,-98.44417704397381
60,-64.47393400490667
61,-52.62366518324251
62,-45.117819465724224
63,-70.12890788318866
64,-67.1634373719983
65,-68.7519417108135
66,-59.751721802765246
67,-62.859296577077274
68,-78.07976274737683
69,-131.46698797882075
70,-84.35832562889243
71,-90.74410596567547
72,-113.18906980722979
73,-89.45176831092206
74,-79.88044217298827
75,-81.79519220539618
76,-115.65157792282842
77,-47.05286395851838
78,-52.40092277107395
79,-107.5344268374615
80,-69.32714708206899
81,-80.02236696365355
82,-35.58830437239838
83,-94.84778916338779
84,-79.33458203214236
85,-95.24413247380656
86,-95.0345398590363
87,-151.7212151422495
88,-60.332106903117904
89,-94.43546704552614
90,-58.99711419549564
91,-62.62098059274695
92,-136.6633429035525
93,-84.2348395738664
94,-88.96976038693741
95,-89.2730853371255
96,-98.73727624408562
97,-80.86045431013196
98,-79.09364544385741
99,-111.02291734026132
100,-50.635817039947604
101,-77.31136406732465
102,-49.40507218334615
103,-91.95812527583618
104,-61.59849880679821
105,-103.28012077789636
106,-77.66593011807177
107,-74.9696385192769
108,-107.3672193285501
109,-133.36733775084042
110,-103.70868733512197
111,-107.49386116715488
112,-81.23907160073429
113,-82.70108739667303
114,-58.84524333540841
115,-123.98161082631512
116,-83.20965656393263
117,-67.93612381661981
118,-62.01648692689066
119,-107.49720052347541
120,-42.10319012090434
121,-86.196612372529
122,-75.51934120756718
123,-65.4373795046638
124,-70.10808135554223
125,-72.79979760615927
126,-107.0127345890204
127,-68.44544633424044
128,-94.98633729315665
129,-76.29539197954725
130,-53.82582549546288
131,-230.80239859704602
132,-188.2819131177368
133,-74.15928835670373
134,-41.30047316748871
135,-121.87158004127222
136,-331.17696565890907
137,-86.49012929706717
138,-49.85067179397151
139,-75.77046696818282
140,-72.60169739090824
