step,run_0
2048,-2.8157209254801274
4096,-2.8243356235325336
6144,-2.8571513786911966
8192,-2.8686699360609054
10240,-2.866525136679411
12288,-2.875131829082966
14336,-2.9046793691813946
16384,-2.920456502586603
18432,-2.9550750106573105
20480,-2.988760805130005
22528,-2.9857434697449206
24576,-3.002125208824873
26624,-3.0050746604800223
28672,-2.9842029362916946
30720,-2.9775538235902785
32768,-2.942184640467167
34816,-2.922586940228939
36864,-2.9156684562563897
38912,-2.890824627876282
40960,-2.8507230773568155
43008,-2.8307845287024973
45056,-2.800910259783268
47104,-2.762121021002531
49152,-2.755980401486158
51200,-2.751165494322777
53248,-2.730357522517443
55296,-2.6958328023552895
57344,-2.6814692713320256
59392,-2.6988180607557295
61440,-2.6910647630691527
63488,-2.685231676697731
65536,-2.672452735155821
67584,-2.652260047197342
69632,-2.665143620967865
71680,-2.6849314287304877
73728,-2.6927635736763476
75776,-2.70715302079916
77824,-2.714904618263245
79872,-2.7034818157553673
81920,-2.704288350045681
83968,-2.725398226827383
86016,-2.744071161746979
88064,-2.752307303249836
90112,-2.7321877531707286
92160,-2.6882724344730375
94208,-2.633779502660036
96256,-2.6472180113196373
98304,-2.656511537730694
100352,-2.664709384739399
102400,-2.6466237023472785
104448,-2.6230481386184694
106496,-2.5988329209387304
108544,-2.6073883309960366
110592,-2.663645738363266
112640,-2.738525677472353
114688,-2.7123390585184097
116736,-2.6905798487365247
118784,-2.66922564804554
120832,-2.649348970502615
122880,-2.6020231366157534
124928,-2.559020186215639
126976,-2.547090908139944
129024,-2.53795662894845
131072,-2.4859150551259517
133120,-2.4363036446273325
135168,-2.4036216132342814
137216,-2.4136019110679627
139264,-2.440594528615475
141312,-2.449738684296608
143360,-2.4722932040691377
145408,-2.447946365177631
147456,-2.410544380545616
149504,-2.3968886241316794
151552,-2.3907529272139074
153600,-2.393380794674158
155648,-2.3646616242825984
157696,-2.3654981374740602
159744,-2.3727364145219325
161792,-2.354589582979679
163840,-2.3481929644942285
165888,-2.3587354011833668
167936,-2.3706123106181622
169984,-2.4281179629266263
172032,-2.450114718824625
174080,-2.51777935102582
176128,-2.572494703531265
178176,-2.5391878940165045
180224,-2.484027297049761
182272,-2.4797930605709553
184320,-2.4486199408769607
186368,-2.4277146995067596
188416,-2.3992005325853825
190464,-2.3900183118879794
192512,-2.3898208752274512
194560,-2.359777845442295
196608,-2.338226155936718
198656,-2.3200587816536427
200704,-2.30532211959362
202752,-2.291548540443182
204800,-2.280620089173317
206848,-2.2813411697745325
208896,-2.268808346986771
210944,-2.247245858609676
212992,-2.2560506857931615
215040,-2.2766691826283934
217088,-2.2752511352300644
