episode,run_0,run_1
0,-109.49901897812856,-125.75686355923187
1,-141.31090442407327,-60.82450606790219
2,-69.2760067208471,-131.03805453890556
3,-127.2766640362085,-182.42893961333715
4,-50.71403494914696,-90.83588503293653
5,-69.07940165629726,-67.90258018498443
6,-77.69406981064837,-133.12846410125684
7,-48.0044079707941,-81.45056921251688
8,-171.25240414097993,-50.72757180535905
9,-109.66676851182709,-48.9491163980222
10,-96.8569288988258,-92.65875533510359
11,-66.71668103119893,-61.750293958702684
12,-89.86590202260635,-123.72332224995738
13,-53.76979613048177,-264.5849294132895
14,-45.42594880367587,-79.06371002069383
15,-61.36499249773897,-244.78252491223816
16,-65.585525384673,-79.80725948473834
17,-90.2620003114972,-48.29848393854577
18,-100.20779440841729,-109.82684228927788
19,-88.7548531775452,-85.5010068722298
20,-75.46869182126898,-145.3104932185401
21,-68.33250787565791,-48.5744080314888
22,-70.92476702004014,-59.26681469688917
23,-184.86573346796388,-198.327149648138
24,-235.81943868647693,-78.22104541469915
25,-94.16333174602087,-97.02555809944873
26,-97.29689412093676,-148.89379252183392
27,-126.60717447702126,-88.3342757621682
28,-61.96175328449095,-100.18285275846301
29,-349.8440212013488,-173.77065586905448
30,-62.04248048725731,-68.59521950832527
31,-73.91737350206327,-90.65123083690403
32,-116.24604091904315,-43.87585760242032
33,-73.9018567317544,-98.66518455523055
34,-70.86587366617687,-73.96672716853622
35,-96.9424080330478,-94.60558952124276
36,-74.58731321226054,-50.54468691218608
37,-88.11847397798192,-48.750059311613306
38,-66.6579191172949,-76.28388784405688
39,-69.26667692163956,-194.91298432112603
40,-45.62315037684331,-86.93179559289035
41,-104.15337071997992,-71.71509288536133
42,-50.23266395194717,-114.49634371117834
43,-46.693235450833136,-136.2672596958368
44,-103.76449382061055,-55.74515624597833
45,-82.70380940311541,-47.03629889454379
46,-61.512224962303534,-51.7535294608967
47,-75.38306159106551,-173.3277651652677
48,-51.70181277759261,-79.82728853623604
49,-49.46800718819984,-78.40319753312167
50,-61.65932215073683,-62.709343734722246
51,-83.30730957725436,-154.16818684489684
52,-71.98798680591807,-73.73152817651795
53,-133.44629472555644,-47.25368177573022
54,-128.37810537520056,-155.90166500858146
55,-72.89836641991825,-83.82301812934598
56,-68.96892928236812,-64.88192052809961
57,-73.54996668242907,-54.3540310240451
58,-53.73025457949977,-202.555260485074
59,-102.39005224455052,-102.53739302694748
60,-42.88940668365734,-68.22289838393719
61,-135.86130892370065,-202.73347710033872
