episode,run_0,run_1,run_2
0,-127.7822148995351,-223.6787478646029,-134.0863251512009
1,-178.19116780689865,-197.93678326344744,-127.8194226691712
2,-171.151573294636,-116.01634174259392,-119.77434756251888
3,-142.5000419051475,-121.78309028523977,-234.75382873543163
4,-140.85055440971206,-170.04092955645422,-139.11840494628953
5,-178.54901678061464,-212.8545944235851,-124.77798723391962
6,-143.54898000565268,-125.80215977339051,-111.46508450404411
7,-132.72050533243856,-139.67166401848493,-136.02488893841956
8,-130.59238582472872,-146.16347845852945,-129.3597827554606
9,-200.2099614102557,-142.22842139038207,-140.73285703596096
10,-147.3968532118542,-137.43721178428237,-217.3407140704031
11,-132.57088297885997,-151.9486727335429,-160.26698517139627
12,-129.62258638814004,-126.65137316829636,-261.99391895352437
13,-177.5676595914935,-128.77177912438657,-149.54572991977594
14,-142.20923920402083,-211.1984452755906,-158.0393646694181
15,-161.08143391414535,-206.0729085977786,-120.95356844717833
16,-187.43048832474577,-167.0166422288437,-158.41409566606643
17,-131.75164575979792,-143.23602297348702,-152.7640933377188
18,-130.5971477512121,-130.42738950110055,-146.3432500925783
19,-126.0652228012732,-131.71704515699784,-173.1328875746209
20,-148.10366576711996,-123.90177538290108,-128.33026961215114
21,-124.93482035404674,-139.5042925087298,-168.4641026293996
22,-130.64411359422203,-132.94209403275173,-162.23925445724592
23,-124.36015895914043,-126.87699667937702,-230.98398551302847
24,-188.80226786281168,-141.03578416413927,-143.68990328185885
25,-148.71574909666242,-150.98001384127917,-168.25956043309913
26,-116.66837000685676,-124.39280855371572,-123.40734016553614
27,-114.46567587446872,-149.96805802269978,-155.89281111667606
28,-130.84827706985774,-121.51238191565572,-125.9407197645793
29,-147.86341251688106,-145.54617739152383,-139.1294130555414
30,-126.14451072860696,-135.51529965546683,-134.83781317738016
31,-129.41339584700827,-188.5412571897013,-124.6376863469464
32,-119.16392458436265,-151.8386884224686,-216.232943240311
33,-129.3654843538539,-154.89850256848035,-229.91931768363872
34,-129.1147486978811,-129.1848381618464,-133.14024259070658
35,-122.88018817120847,-131.02380598005237,-118.48774162366158
36,-149.10555250934877,-169.80247346286137,-211.2848713376756
37,-141.75756363499025,-137.20249571360915,-155.6541407231904
38,-171.86784452188587,-213.0620804028716,-130.36783292534463
39,-208.72368863374945,-154.93825214307464,-115.03841250473289
40,-183.80316077345208,-183.0698977151224,-135.8347518962023
41,-229.4259329686744,-182.400349444357,-196.88891967931102
42,-129.36766067809688,-216.0391300586968,-111.755613040485
43,-204.08638016911647,-153.40214049155716,-211.58802499653763
44,-178.295455977338,-112.19087198732058,-140.04851568629613
45,-131.71876814598886,-237.78987787133985,-183.76108609471845
46,-141.87403837269477,-156.84412047973558,-126.17449995088369
47,-265.7764737311555,-202.7512429367016,-188.47857318537572
48,-157.5010658264485,-142.5954204245881,-202.52079898499255
49,-197.9002378047062,-233.00577155088888,-151.60982329473367
50,-315.0306899717927,-144.02458516195054,-188.5963757282758
51,-160.89502559403536,-212.4313081945168,-129.10469110884952
52,-173.86418877822214,-302.7348467594243,-112.91733292564734
53,-147.69574569563133,-147.6573613987741,-137.42009656296017
54,-233.11343867571043,-149.27740793524265,-114.53765272898707
55,-142.23447721605675,-241.8366597389874,-140.07083275570838
56,-204.43597087679973,-165.8918696068899,-140.56128438180937
57,-255.0208387381764,-158.7722623029676,-153.98994167223805
58,-244.56555861582612,-135.13345241901982,-167.184756705619
59,-281.75986061766804,-125.25615728074511,-151.26216089554933
60,-241.78305731915248,-148.827545721957,-116.49753690949859
61,-194.249692650317,-127.52051000361566,-204.64731052940698
62,-249.8716631997993,-195.47256158205795,-118.07010917781125
63,-182.40416750655345,-191.1327190514923,-162.21365052652374
64,-162.60122116336225,-215.6093303321474,-215.18837583972856
65,-139.8773625988084,-148.48568046446468,-222.2519410516462
66,-171.55414776687638,-158.53069086772737,-210.84551471719854
