step,run_0,run_1
10000,-120.15694670532616,-103.60189574235659
20000,-367.1478089916081,-221.10436598223566
30000,-212.3723780451977,-89.34509435716531
40000,-13.480127027367166,-79.16417915160123
50000,-59.41401416551207,-42.677790207454954
60000,-98.88857445124208,-48.265613533710905
70000,-56.50578478618753,-71.92606659119605
80000,-36.62148115179952,-71.5415482460844
90000,-100.89708437089196,-44.964496265092386
100000,-118.04802509388776,-38.95305311350707
110000,-49.44754691085936,-68.87228388982678
120000,-44.26982073102529,-62.755752276625124
130000,-60.5185537990448,-43.94512915176798
140000,-40.15389235741822,-43.78594812410479
150000,-49.95494254058369,-37.06013828255375
160000,-61.74823453037035,-53.71393957496646
170000,-40.82658943819531,-47.4916413950185
180000,-43.03890341249337,-44.044780649120696
190000,-71.06018283153054,-51.378846695373284
200000,-54.01463582614475,-63.426270889346725
210000,-169.66023084090705,-44.06142542940795
220000,-42.13968136339666,-60.78867126094404
230000,-81.90489948532945,-46.89395392080895
240000,-35.18716643188658,-42.91276598427253
250000,-49.052343513349015,-32.65383017936364
260000,-81.09806045441847,-48.82400872422401
270000,-232.33239648585555,-44.39445795004619
280000,-50.07439711634324,-49.923529601892234
290000,-34.64047382980654,-44.16659571267287
300000,-192.33549627143017,-48.943773658525856
310000,-85.31336338487185,-61.687030977755285
320000,-47.1822110041344,-61.13891003386854
330000,-229.2403476100368,-61.13250396543546
340000,-173.71866431987772,-44.632489627642656
350000,-54.81612460268356,-42.430026138183834
360000,-48.22395233780905,-50.04192626700701
370000,-47.30617566384995,-54.796060202655575
380000,-32.618025598307064,-56.362681004147476
390000,-42.41231913209776,-60.9124702625472
400000,-66.80530361129257,-42.604448208163156
410000,-236.1673789646773,-47.225985501961986
420000,-31.481689240225624,-44.44603379665443
430000,-96.3750222396198,-48.6895509629532
440000,-51.30088152419936,-38.05966309171275
450000,-96.61754628935546,-37.32888700282121
460000,-21.619062578629237,-44.70279988603796
470000,-52.43771348885792,-46.74804155909469
480000,-42.48150931885692,-50.36317358433725
490000,-189.48424864603413,-61.19278305120294
500000,-50.52072706777543,-61.481447197978916
510000,-51.16414258578368,-38.079101971791566
520000,-49.062720361275865,-44.589799812331975
530000,-154.55953715245397,-42.42466975262882
540000,-44.30950266473487,-67.90601369700238
550000,-32.28689969836204,-46.18724627417218
560000,-42.4267928427611,-53.18909036223113
570000,-47.599016218444994,-52.60828013685083
580000,-177.92703548301117,-47.47407281290759
590000,-29.80831542112155,-38.69821747636358
600000,-46.6362543766965,-39.1352663003531
610000,-42.531998865839,-36.971013627037905
620000,-39.71943125543519,-42.45840049118899
630000,-73.77457010516554,-53.92424095543288
640000,-30.139655294942344,-55.4350769184024
650000,-46.84578254991907,-35.90186293389081
660000,-64.46087383617342,-35.60307608667969
670000,-52.009983865308826,-50.62622182064442
680000,-44.431496796206645,-42.51712063906665
690000,-42.307526116800126,-43.088956563780755
700000,-44.805431112181765,-75.17402234455318
710000,-44.88165619130574,-50.294659707366506
720000,-57.40982905059825,-39.41632785689096
730000,-124.44695064651708,-55.575337584935575
740000,-29.69730316867198,-54.28879816803372
750000,-177.84078339520306,-50.899581181250305
760000,-29.515955988308228,-46.39903817974232
770000,-43.78955848599049,-54.13745842453508
780000,-60.23913130403647,-44.02802416804704
790000,-31.16022858220741,-52.26238351070559
800000,-42.65822983725556,-42.90111594825915
810000,-132.73840133192928,-51.089418260357064
820000,-31.59075879387637,-86.00607799566845
830000,-43.7399954630836,-44.14313619897353
840000,-73.86317799641105,-53.077348219626906
850000,-57.757875104963,-49.93130617360978
860000,-46.99684616436244,-120.05216658418658
870000,-45.59117891865196,-200.42146747846766
880000,-75.23269901963737,-35.88046677990023
890000,-45.89622116223566,-42.86964466430743
900000,-139.76073124992956,-42.88293877056123
910000,-131.17479976589618,-49.30745334815073
920000,-76.12469068060827,-42.93301652414813
930000,-29.2666189463448,-50.28208669684921
940000,-56.59017368692108,-42.83883716082189
950000,-31.85738117593549,-36.877431738445
960000,-31.74473770942022,-50.334471103506175
970000,-75.31289739548541,-93.807448644211
980000,-57.27928512943375,-34.96633230774469
990000,-46.45508630207392,-37.00131909392654
1000000,-53.70035147146011,-37.80742165933709
1010000,-53.92592197098698,-55.16228614395308
1020000,-67.82880283489972,-50.81995106365979
1030000,-59.28284083469666,-26.24465891541485
1040000,-9.524443875179704,-36.85552199443255
1050000,-42.182411859394136,-23.81916010922168
1060000,-42.18229043993063,-44.58272602360813
1070000,-9.687552527313798,-30.293057125531504
1080000,-9.577813191490671,-29.750659513780867
1090000,-52.38734745200715,-23.464136172143647
1100000,-46.18488797152417,-86.1179894293598
1110000,-27.807266195753787,-11.14757580810451
1120000,-9.313071816807772,-12.25671896497645
1130000,-22.47324998640084,-12.166582805747238
1140000,-54.98402527944886,-25.215630190438322
1150000,-42.18821657143143,-42.83099185131075
1160000,-9.348019182147013,-99.67717742092906
1170000,-27.18129497548756,-25.060823103125873
1180000,-26.75249664704921,-11.343745833733268
1190000,-99.56609773259656,-23.838000526917632
1200000,-42.18212143791951,-42.834127580414616
1210000,-23.160210280714367,-10.033802313057302
1220000,-12.3611770251591,-10.19246614900328
1230000,-44.33473195693959,-25.57821870797604
1240000,-26.737677744356347,-16.214547292006376
1250000,-42.1825260206962,-26.969159458840537
1260000,-42.1825260206962,-9.959864889509895
1270000,-27.684352713754283,-10.743529399712514
1280000,-10.04021849495807,-24.64978216665554
1290000,-23.41575702500602,-24.88179344563229
1300000,-23.62147899896992,-13.20816963818935
1310000,-28.741556122068285,-13.154230444321106
1320000,-9.769851571009774,-25.151653643304364
1330000,-83.72480124954976,-10.658368179369804
