episode,run_0,run_1
0,-147.3763946400559,-67.8995552361106
1,-46.60865710631428,-134.61255519591867
2,-103.67828212443747,-181.4157249517462
3,-120.30841125284869,-134.30419280799106
4,-65.40544779496278,-84.59479471791863
5,-46.23867279296386,-58.04955121844472
6,-106.18530392491375,-106.29907219918972
7,-74.67788438797314,-145.87200935411306
8,-67.64028070195818,-52.488763420933026
9,-156.27528153517625,-68.23974721322467
10,-91.81433715361186,-122.65176778713648
11,-128.63346886589142,-74.46600156957118
12,-173.21790318394085,-49.59601518147897
13,-72.53053909414287,-144.093109243777
14,-74.51557230324323,-110.85205342864388
15,-64.422397731981,-135.26515470507138
16,-52.13080233896842,-75.90502192477413
17,-49.37783815034384,-86.84667757588427
18,-131.40762758111714,-96.32025751172742
19,-113.38427298882269,-55.984515431773005
20,-50.22093708330985,-67.73004979687326
21,-79.79034354324,-84.87650649007028
22,-99.80959800612712,-48.80131428943642
23,-45.32318238073781,-97.50170046004962
24,-109.36512992952254,-70.73925552502781
25,-54.84992729570144,-45.71038901193386
26,-109.63460029715048,-85.77112376982907
27,-163.82550161760105,-69.7756226472417
28,-44.59709065279547,-104.00592824579361
29,-137.3915959511075,-75.54014174311469
30,-35.9004381199961,-81.9360296091178
31,-134.76930136394117,-134.02870831816122
32,-150.0672487761079,-126.99958188273361
33,-109.37274814819884,-157.72916619224242
34,-116.32976992304155,-47.97404612639243
35,-65.65274351910355,-105.32505258432869
36,-58.13652287393064,-80.95324637331217
37,-90.73218625884732,-56.11050112496787
38,-46.702642650232,-49.821700305578034
39,-176.92171832062584,-111.85463738048782
40,-122.85186425034502,-70.75234765181482
41,-85.73906831098294,-49.87317776279195
42,-81.42049788205415,-173.07768283438426
43,-57.76175043941389,-102.4831517477434
44,-90.89237761549865,-48.56897445947473
45,-119.04321386713866,-80.88494843486117
46,-134.2752870264258,-85.98361883951557
47,-46.21301095834323,-77.42346649355663
48,-74.06000668352755,-124.14704258498887
49,-76.85807471137373,-81.48123330968012
50,-72.3443880673749,-59.83952245164336
51,-53.57832713022872,-67.75627236411009
52,-49.79164905863979,-75.92268853140355
53,-86.62194582948771,-69.13368617791241
54,-138.02567174219183,-66.78940162895908
55,-58.09539457675873,-84.67116075694886
56,-153.86477322085756,-207.93333663868395
57,-81.78592460466882,-73.19732806574329
58,-141.7420652375494,-83.77904899414136
59,-83.17155220585472,-122.01202242951419
60,-90.31008801117696,-48.58617345762378
61,-114.2042587212331,-84.88847850658402
62,-55.47650525859081,-140.22555634156893
63,-55.90203171794669,-132.7067598679182
64,-95.22161676552469,-53.0484290126398
65,-103.84916629483618,-105.89101545249068
66,-91.83362736187352,-107.65446904180888
67,-72.55098533486017,-54.35845438608375
68,-87.68604650878035,-170.52514911946753
69,-45.61940740748804,-48.48785274209876
70,-68.58328830584124,-99.63953896744863
71,-83.55227357538864,-66.42889905205698
72,-64.5251275030525,-127.0469039163383
73,-116.33584281483768,-51.52104643316672
74,-70.61255084784025,-89.66280943697068
75,-262.3123865519226,-92.93176597334036
76,-85.21917643295266,-63.29576316846928
77,-98.02210983321886,-86.19781880664243
78,-71.34371674544596,-52.03777542981752
79,-66.43958605067985,-112.01653417612224
80,-111.19370791730294,-92.5887942882957
81,-232.92530629837796,-166.99199469428441
82,-93.14484243532992,-64.28000150076053
83,-105.50533284719307,-81.56559210664457
84,-129.89420983213677,-50.334907188224264
85,-127.92714150820233,-48.102708758723125
86,-55.14260786667863,-69.51294836303408
87,-117.52618975891768,-92.80746506661
88,-96.6447126238948,-130.24528654916952
89,-75.7684124885288,-129.53217522526728
90,-125.63660889497596,-62.48768204194717
91,-103.27639336385693,-63.93706807311684
92,-154.2001568586805,-57.12247357321965
93,-53.44356310507224,-82.70251680841136
94,-71.67167817389333,-111.6887448671151
95,-74.41046154345389,-84.19847748580176
96,-185.2452148889591,-113.6646784457513
97,-63.05726548266292,-53.178041815411774
98,-128.94676247640103,-66.64293000465466
99,-104.00158903487778,-97.57045165752598
100,-96.18049294885355,-93.74591711470833
101,-88.12153259659482,-69.86955473907507
102,-94.221646372102,-50.40371226412907
103,-74.21710561924083,-54.32447248223522
104,-70.55011337513815,-89.56117248990552
105,-63.80234600015213,-154.26611939264973
106,-176.85359460651182,-131.5665407564537
107,-57.61205085500826,-94.96846240163131
108,-69.50922773464166,-87.1144175160093
109,-83.66716782924942,-77.69519744546778
110,-82.3447635874045,-76.15837918515825
111,-77.80415595111162,-78.50306067108517
112,-57.92730508704535,-102.59427833912619
113,-87.25233826875004,-78.17083442051654
114,-75.81422435477967,-57.22082468121846
115,-104.79356706724828,-81.05985383029189
116,-63.17792827647391,-66.18496367623
117,-110.089832628766,-114.51598357567677
118,-151.68439593358477,-74.75556439795997
119,-93.15337348171344,-41.484677792495816
120,-46.93411962878098,-69.83744424294348
121,-67.20684943204714,-94.54684057240954
122,-300.737305218558,-91.98346692637321
123,-66.42150726597484,-79.2484253990329
124,-84.02340851782247,-174.50756672930356
125,-106.13515881903876,-54.59793133830721
126,-70.07395541992018,-80.52223044372971
127,-55.43301790619444,-138.89395642459283
128,-226.0328074103716,-182.23376225937858
129,-54.03213737425558,-74.959936885209
130,-98.71303984240453,-82.32284729417913
131,-51.62708617699588,-62.86716490430113
132,-79.3847672663419,-57.303891208567435
133,-73.84648442894441,-72.12300858394671
134,-136.0309797233295,-227.7423045941413
135,-71.84750528573798,-91.23908020115424
136,-83.60154365304885,-84.18258212314035
137,-77.93159862151641,-81.06663819352814
138,-76.16952188344344,-139.23108792464734
139,-80.82177651715443,-66.43314609263936
140,-102.4792510707194,-105.12295127642328
141,-157.1398193142407,-113.71323805253937
142,-243.20100861116885,-90.44931439011845
143,-153.4698338601201,-41.01656624544603
144,-84.01163739052646,-97.20555297846278
145,-76.69915682218615,-59.159444711771435
146,-109.76816782568824,-100.76231880579624
147,-145.65707376446454,-74.88701006339613
148,-63.49111219687978,-96.83917538918985
149,-99.98973971512342,-96.99038816656108
150,-81.37034819289732,-81.76942172377271
151,-72.23936050663642,-120.92427559969741
152,-83.58972476413405,-57.82955159939981
153,-64.15939558025593,-84.15946511935162
154,-87.65406804098222,-94.27653687481252
155,-53.12817196311722,-140.23762160272813
156,-74.55991801739752,-29.184901722297397
157,-165.34506365938978,-177.4428624813595
158,-149.47000356041994,-304.25580271096186
159,-87.56419444479323,-90.79570196351227
160,-102.31189788057873,-103.02579368944454
161,-85.05432212171002,-79.25215252638354
162,-154.91653868662902,-67.94429677096448
163,-189.8345953167724,-96.93572806847328
164,-115.08784724607592,-59.44200082948184
165,-146.30615916078634,-106.51979413185848
166,-135.08994112471862,-164.35984233016012
167,-352.5260219242136,-85.58573170012212
168,-73.06216371180741,-109.21447469791408
169,-172.8277063280471,-41.76703670123183
170,-89.94690896124219,-192.38879093859936
171,-135.6996055242217,-222.75916031538054
172,-86.2869404734765,-49.134653897829466
173,-72.29276808182388,-41.3012912356228
