episode,run_0,run_1
0,-147.3763946400559,-67.74368779395293
1,-46.60865710631428,-134.61255519591867
2,-103.67828212443747,-95.96959307118327
3,-120.30841125284869,-60.28452251309511
4,-65.40544779496278,-53.43331464611456
5,-46.23867279296386,-83.25717181621974
6,-106.18530392491375,-48.396142413953754
7,-74.67788438797314,-75.14410358899472
8,-67.64028070195818,-65.70380094172097
9,-156.27528153517625,-151.4368276751706
10,-91.81433715361186,-150.7966661275562
11,-128.63346886589142,-64.92516035264698
12,-173.21790318394085,-48.12186609303037
13,-72.53053909414287,-64.9106983685881
14,-74.51557230324323,-115.04200031785022
15,-64.422397731981,-129.18623687638683
16,-52.13080233896842,-175.8386504050306
17,-49.37783815034384,-111.35379066814859
18,-131.40762758111714,-46.50740526048391
19,-113.38427298882269,-67.83600400527716
20,-50.22093708330985,-98.37155028018006
21,-79.79034354324,-174.64749999051105
22,-99.80959800612712,-146.3374635838523
23,-45.32318238073781,-55.51159010513639
24,-109.36512992952254,-66.34632320370476
25,-54.84992729570144,-69.04066889240913
26,-109.63460029715048,-53.35537554353502
27,-163.82550161760105,-72.25853638804257
28,-44.59709065279547,-236.83622957762668
29,-137.3915959511075,-101.4272312006218
30,-35.9004381199961,-98.254268413459
31,-134.76930136394117,-56.788247373640196
32,-150.0672487761079,-45.951260083965494
33,-109.37274814819884,-69.44902355099185
34,-116.32976992304155,-71.90303576927526
35,-65.65274351910355,-62.40834655321099
36,-58.13652287393064,-115.49975340123623
37,-90.73218625884732,-232.60868372366662
38,-46.702642650232,-75.21265248729537
39,-176.92171832062584,-66.3570791707415
40,-122.85186425034502,-45.31723085351851
41,-85.73906831098294,-109.05980113047528
42,-81.42049788205415,-136.8686984754516
43,-57.76175043941389,-170.28966888090542
44,-90.89237761549865,-47.737075156127695
45,-119.04321386713866,-49.47406542053935
46,-134.2752870264258,-118.22102492377986
47,-46.21301095834323,-69.73745970181108
48,-74.06000668352755,-100.1619696285198
49,-76.85807471137373,-104.81341065578326
50,-72.3443880673749,-76.53488844003012
51,-53.57832713022872,-67.94860779706521
52,-49.79164905863979,-109.63097809553055
53,-86.62194582948771,-160.33246055031643
54,-138.02567174219183,-90.42146738304167
55,-58.09539457675873,-94.62250514586819
56,-153.86477322085756,-279.9693050842166
57,-81.78592460466882,-74.72362598399445
58,-141.7420652375494,-86.02859250009223
59,-83.17155220585472,-217.4431527470354
60,-90.31008801117696,-72.66438809674415
61,-114.2042587212331,-99.61054209220806
62,-55.47650525859081,-88.97953766851025
63,-55.90203171794669,-68.61405756451497
64,-95.22161676552469,-50.172818193877234
65,-103.84916629483618,-48.80298590908487
66,-91.83362736187352,-76.44460007805272
67,-72.55098533486017,-147.86844848786185
68,-87.68604650878035,-90.94370420794479
69,-45.61940740748804,-86.89312019788667
70,-68.58328830584124,-201.46549658819302
71,-83.55227357538864,-100.91837605914719
72,-64.5251275030525,-165.2040413133214
73,-116.33584281483768,-158.18090273868916
74,-70.61255084784025,-147.84251223418343
75,-262.3123865519226,-64.0492027918305
76,-85.21917643295266,-87.05041716498107
77,-98.02530089186952,-212.62682370670512
78,-71.02485908344846,-64.13639392365214
79,-66.39510297891077,-65.51309621850447
80,-111.18788583754385,-79.59389829606317
81,-234.33843862542412,-86.11461672432814
82,-93.01527568854851,-78.20245773083482
83,-104.88669963820442,-102.54084784931564
84,-128.88193223084008,-68.01443848951136
85,-142.61011979211702,-236.46493255087768
86,-45.87210693768779,-118.7464392005156
87,-164.2782746254817,-87.06271896016125
88,-135.27769475633312,-92.39184162627
89,-74.86360489031615,-77.5196791318795
90,-66.48452944594756,-172.9710256759007
91,-94.93407102851924,-35.29793231677895
