episode,run_0
256,-65.4422332246501
257,-63.48330907421286
258,-36.01109193856347
259,-50.3159220046751
260,-68.45578922536623
261,-68.37323525059867
262,-30.955800446647366
263,-83.53606439547636
264,-83.28159813025745
265,-12.64365912805826
266,-73.396509169496
267,-33.31791093564345
268,-51.352397493211654
269,-98.44694796937172
270,-67.54285793329127
271,-12.103310743863156
272,-68.44134027749362
273,-48.99551370204431
274,-81.0489057562522
275,-83.80765862079062
276,-39.69265109184755
277,-61.175647321389135
278,-32.482570177287414
279,-64.5189299132759
280,-71.03730462249598
281,-169.5317046515259
282,-46.525043073369595
283,-34.61226473222824
284,-36.92917883314688
285,-45.164714057506544
286,-77.15438644591799
287,-65.80139159478337
288,-65.29071479193735
289,-64.08716492973514
290,-66.56247847785791
291,-94.83646507216667
292,-146.5468094079869
293,-71.98864711017114
294,-53.38040811641744
295,-33.00979002239985
296,-115.39850473938176
297,-31.970419641769116
298,-29.613939319592554
299,-35.6438186957668
300,-89.23668916548911
301,-71.22106718441589
302,-32.23141001456035
303,-65.11304322713875
304,-33.93168632421061
305,-79.02948295653852
306,-67.32900730997027
307,-59.99215792900131
308,-65.48422689671541
309,-70.48644511379445
310,-44.231580302803174
311,-49.398308439928535
312,-76.42388416559402
313,-66.6432510078867
314,-30.757638273516214
315,-64.42999811154222
316,-102.83353753874162
317,-63.64717491293007
318,-73.99152179498395
319,-78.49505208171752
320,-63.97989523666429
321,-86.74400404554113
322,-52.402217097081824
323,-32.04434548694995
324,-47.22967000167367
325,-65.2065612906009
326,-28.92304580766171
327,-69.45213013527444
328,-80.23280361135781
329,-78.83578195843299
330,-80.95663819021006
331,-10.762518980343595
332,-77.42612220932781
333,-44.6597336091388
334,-68.23233297232723
335,-44.99964725909254
336,-35.345239262472916
337,-47.282912525112614
338,-50.21127695023891
339,-50.32210939041461
340,-36.38646732844795
341,-76.156470621045
342,-48.781216726877915
343,-45.4206124043389
344,-68.00990060089703
345,-44.314463878857275
346,-64.8111374672682
347,-67.22585360497698
348,-30.656357522838725
349,-60.769173087197544
350,-46.15234551511726
351,-63.62192657472265
352,-36.7174299695886
353,-73.64082577924952
354,-72.01324942638891
355,-70.85131420702767
356,-31.852638530519563
357,-47.633013348619606
358,-71.48606472586806
359,-70.36312217885241
360,-48.11862881500129
361,-34.29857492363482
362,-109.74182846830767
363,-46.96184359721963
364,-55.41160751827835
365,-62.40406674417243
366,-64.71095784147968
367,-45.40163447709136
368,-32.00600931664725
369,-75.85584862186835
370,-81.90505604761952
371,-50.97005267649327
372,-99.96905416678938
373,-44.69013757064425
374,-74.85453497366174
375,-67.35727050949373
376,-65.96033505419639
377,-32.75928812707435
378,-67.61965302650276
379,-36.17304351764635
380,-47.259476467345564
381,-31.334465832197413
382,-84.82761563203952
383,-73.1086434755893
384,-74.62636833800059
385,-38.52131831519053
386,-11.371638015202258
387,-69.96765912930937
388,-66.06591761166526
389,-31.03854842865305
390,-32.355454966203034
391,-50.870426419640495
392,-49.34235914065775
393,-74.4005666468144
394,-33.95399806469512
395,-12.35767815616481
396,-62.18576694296461
397,-74.56463658915882
398,-70.7619886453493
399,-43.82494874179479
400,-66.95681652059594
401,-68.86923688660048
402,-70.22629973974176
403,-46.6930130195658
404,-66.64751855014329
405,-64.37825971481152
406,-64.55624652215508
407,-51.28094875576731
408,-70.83394892015134
409,-9.56469359421795
410,-58.98687078768417
411,-67.09655737167108
412,-46.374425125706104
413,-62.87351945422628
414,-42.26925428096752
415,-46.83200612591779
416,-69.63087476469897
417,-67.1641653738663
418,-65.60652196835679
419,-61.0651758813794
420,-69.71169754158508
421,-46.02423040425358
422,-59.54131660144414
423,-72.0735831919591
424,-65.82259948203232
425,-65.16969948241108
426,-31.06168103303539
427,-34.33995630304322
428,-33.59876611053051
429,-30.7546604398572
430,-35.46060917076346
431,-46.368007530035605
432,-31.534245698814033
433,-61.02838405643895
434,-35.905231420347874
435,-38.579852729911785
436,-43.24823177008855
437,-30.422998633893673
438,-47.787842022533255
439,-67.76935425479952
440,-30.709709033858907
441,-58.73353255227227
442,-39.25278560507287
443,-64.84150161699672
444,-30.804005406575918
445,-66.31973938389933
446,-69.78679333173989
447,-76.0762794315479
448,-29.962324526524352
449,-49.599353288328444
450,-68.99863577391629
451,-64.44239324944058
452,-61.359612119789794
453,-89.15656063347586
454,-33.56099967524378
455,-32.17516442132819
456,-34.99468025783904
457,-27.492826930474724
458,-60.87976285068103
459,-46.234738646958704
460,-61.584168096765154
461,-62.085085308281876
462,-29.916901776419117
463,-77.45597473177651
464,-48.76995725017074
465,-57.6708202840899
466,-68.76717530143058
467,-76.96974240992566
468,-68.8988336114436
469,-30.5511212030459
470,-59.942325015816905
471,-46.56379105031653
472,-32.45141696066047
473,-54.44934207597671
474,-45.1695162484026
475,-28.425763406326396
476,-32.430359526230134
477,-35.55187558767161
478,-47.324398104121755
479,-62.9423947739633
480,-65.34802223901396
481,-62.59039626542487
482,-58.49254728345033
483,-29.972324642727457
484,-45.883130658957974
485,-65.77212748154511
486,-89.6264084953406
487,-45.325434865716616
488,-74.51596958202971
489,-86.7423297663506
490,-32.84179912677376
491,-63.70673312491392
492,-59.35567029983612
493,-33.65055263344489
494,-30.16690251849504
495,-75.95908884883522
496,-58.000647059800215
497,-56.970966558231204
498,-64.30087933031905
499,-69.93260256803283
500,-46.5684081376659
501,-69.3672935693671
502,-62.16170968005773
503,-71.4719200120546
504,-56.16265889874272
505,-34.100999157021676
506,-45.37283865874265
507,-69.44277872356541
508,-33.14862614264891
509,-33.567295462642605
510,-31.744657445233663
511,-41.315456193356525
512,-67.9384784124588
513,-52.72908347880967
514,-33.241566722392015
515,-29.903174706089466
516,-44.77843016733252
517,-27.62703318452131
518,-68.04899271872125
519,-65.33588399090858
520,-72.59053030437124
521,-65.4539536601962
522,-85.62918307011307
523,-42.94290505712802
524,-69.5388870972385
525,-64.55432725273806
526,-64.43240429375143
527,-73.28645539428746
528,-55.24602354587002
529,-70.30664125402578
530,-88.62946574999755
531,-68.36147645574903
532,-46.77819740121065
533,-9.714757583687645
534,-27.646216532826685
535,-58.36400725738648
536,-45.71459911904354
537,-77.25362808683849
538,-71.02748821798747
539,-64.6345993314934
540,-47.99534267019654
541,-31.54545145813646
542,-9.412810443077825
543,-48.18860896097604
544,-32.20436814213464
545,-47.50845503243982
546,-46.159566600680684
547,-30.696889838659917
548,-86.48860246942408
549,-58.54455927347766
550,-32.215337650604624
551,-46.81770209761309
552,-60.384052760055496
553,-48.36061610058228
554,-27.168295659725885
555,-50.44500706243866
556,-45.11468255665404
557,-29.859843648607296
558,-87.89073307609888
559,-66.43781005847546
560,-69.08328510105491
561,-33.823292823980026
562,-71.59456108498694
563,-34.54358411448715
564,-59.96257599208691
565,-59.707790736498495
566,-69.38294829152781
567,-44.89573938169865
568,-48.285805228912494
569,-58.58812922918338
570,-74.88349591748428
571,-49.00545454626635
572,-61.993463418034295
573,-70.74752450499886
574,-31.983496243487537
575,-80.71685713193793
576,-34.48264108893224
577,-45.380499225694784
578,-74.24901478770403
579,-31.56242467667412
580,-44.317749022674334
581,-46.83372142361308
582,-31.813526392233825
583,-31.218195372547186
584,-60.41565960860616
585,-60.84354448583599
586,-68.32155949295989
587,-52.534286555001145
588,-69.43068227735664
589,-32.3200784426621
590,-25.725114661326046
591,-47.71909552598787
592,-42.95002845479617
593,-62.888891480032456
594,-31.165799708073386
595,-32.29995945160938
596,-30.679357126504954
597,-60.391820185793165
598,-63.80667319061505
599,-27.60606006607516
600,-45.29658544597365
601,-53.1240856341039
602,-68.79582911200274
603,-58.3699753757524
604,-66.98807623536173
605,-62.912775366970266
606,-33.36596169710398
607,-41.267089303784736
608,-43.59563254276492
609,-30.950678909417316
610,-31.555815699920508
611,-59.17363582270899
612,-45.94735300023622
613,-34.5774550046924
614,-32.148769920703565
615,-64.09993356945627
616,-33.916835498447895
617,-31.092682702976873
618,-69.69034057362725
619,-63.97961269048139
620,-47.771328638442014
621,-68.1345814697273
622,-42.666144020514935
623,-67.3432455674807
624,-67.05342028731408
625,-71.3734146024471
626,-44.08725207881409
627,-34.179106082565895
628,-43.0193636835174
629,-43.54160439121238
630,-46.645413040527686
631,-44.91048719384655
632,-62.847905137166464
633,-31.329979952817524
634,-56.04305278280276
635,-63.58781992632263
636,-53.90549731709841
637,-43.8629223824709
638,-62.262040699744915
639,-66.15691934131995
640,-42.62795194869497
641,-33.25181722879012
642,-63.72234449767498
643,-45.41188742522377
644,-31.379942107671187
645,-68.29036231461913
646,-45.54884728138803
647,-66.64301652852298
648,-28.03042234667808
649,-51.56479114320006
650,-44.55758912848858
651,-69.22697544060566
652,-44.35844381966782
653,-61.32983529892198
654,-32.71345827206537
655,-68.41574867968787
656,-59.523177686889234
657,-49.65105685499717
658,-64.84916440960001
659,-60.31134740141972
660,-45.1899992242225
661,-47.96250919880371
662,-35.02191302975506
663,-41.88778880290685
664,-53.11928027583444
665,-35.98090731380047
666,-27.837104406837447
667,-30.88170026242197
668,-41.47954182296295
669,-46.97661635103092
670,-72.49600427991959
671,-45.79675947156902
672,-43.44156988083645
673,-32.127116147492885
674,-45.312395783239225
675,-62.87694239285251
676,-44.832581415298
677,-61.625989951211885
678,-71.30646201787664
679,-69.17020386153249
680,-62.98598130271499
681,-61.818798093968724
682,-72.78001603270906
683,-43.871271709889996
684,-61.98505040612854
685,-70.51986973372077
686,-49.550513956372455
687,-35.66438148776062
688,-60.999520216585935
689,-47.9606502878833
690,-67.95471619877492
691,-63.48026813996715
692,-32.286788094932355
693,-64.6544477010821
694,-56.93597678536675
695,-47.233557114389825
696,-30.16565803953732
697,-57.644267400729134
698,-74.04782997813979
699,-44.97148883814033
700,-67.26690143669225
701,-61.017460124684135
702,-44.57440001589224
703,-70.59897940760682
704,-57.049976596678675
705,-46.757007076515514
706,-64.85648428192849
707,-34.91381424319728
708,-30.78200307294568
709,-68.26580299178327
710,-65.34913671798793
711,-59.071459199625096
712,-42.011395725249905
713,-61.819036387996775
714,-63.31491069444
715,-59.25315324585033
716,-30.89694703525954
717,-66.13349079864895
718,-45.2948172956708
719,-43.28675405565992
720,-81.89303774978013
721,-30.440224763140797
722,-27.806795878875846
723,-44.289127079286004
724,-32.57555627329383
725,-43.800974352441656
726,-70.96555420362229
727,-47.798685133047606
728,-61.71933245868342
729,-57.97038893455296
730,-61.5143857615054
731,-69.50926858030579
732,-67.29128179727873
733,-42.116436209317754
734,-45.06799198441108
735,-44.93897869415353
736,-58.242266233064015
737,-59.36620134995444
738,-32.65034869469932
739,-43.52108778228838
740,-63.60875647885842
741,-33.6326180751795
742,-67.03970772895227
743,-46.8311992260233
744,-67.71475652735009
745,-59.81885803864438
746,-43.18924779040335
747,-32.151763771645314
748,-41.62509778484425
749,-65.24437436108398
750,-42.37321080844796
751,-56.48838569151075
752,-64.3077885796879
753,-36.61640239736664
754,-44.712257855011366
755,-44.87488281447088
756,-45.91833505246761
757,-62.80083813779011
758,-60.95704376254988
759,-33.27714807433378
760,-64.68570143566191
761,-27.075912792013312
762,-77.92100613880356
763,-42.51811212522308
764,-32.09559476208774
765,-46.17449576588017
766,-44.08421920733631
767,-31.41027891690839
768,-11.677803251959265
769,-67.07158842976386
770,-31.56954490794297
771,-57.88370760011186
772,-46.86536546117427
773,-31.647142487195808
774,-31.70620546876779
775,-45.365266316599175
776,-29.20154816180962
777,-43.91334647431253
778,-35.36593391347247
779,-64.11217279051105
780,-29.883384115271884
781,-59.33286410101808
782,-38.63330009443825
783,-47.331958753469806
784,-33.252822711584315
785,-45.922830189140925
786,-32.10188854090555
787,-57.93645563021872
788,-68.5260187438738
789,-71.35300436385728
790,-64.46665943305726
791,-28.77939893990402
792,-42.46021886247134
793,-33.048350372167775
794,-45.01418847959877
795,-68.00726615916295
796,-67.20416878146911
797,-31.998762457245746
798,-44.10492995982465
799,-33.97323701942283
800,-28.082044468378555
801,-43.16360220666982
802,-56.08467250883463
803,-71.11362068672506
804,-65.74783726422753
805,-31.99287768679279
806,-44.84206540427568
807,-62.624880365709586
808,-31.67620297885523
809,-41.76823242561058
810,-61.636396258917934
811,-60.253688721659486
812,-30.983424996621856
813,-45.94240886137915
814,-32.418211931606564
815,-31.833270935235763
816,-44.90519199886565
817,-32.52112197127825
818,-38.798051569216334
819,-67.82124164243652
820,-44.272876110122326
821,-58.176265740978536
822,-44.238217185777515
823,-54.16605644484473
824,-32.67243466358853
825,-67.25225936701798
826,-60.7329748789337
827,-62.28840472338294
828,-44.01940893283215
829,-54.83881188759621
830,-44.02720566259823
831,-61.25339625264487
832,-44.995607149232065
833,-36.504599320791
834,-44.88437702867418
835,-62.65001543221035
836,-66.35556847144218
837,-43.390025507382646
838,-39.49639319132732
839,-47.587605865636775
840,-43.226455608628825
841,-59.9097118447174
842,-70.48555803979183
843,-65.84037172099627
844,-66.34995482668384
845,-65.74124170995648
846,-65.4985426125908
847,-46.71524723912877
848,-8.357885855624376
849,-69.25658859751627
850,-46.831930965756925
851,-50.13980524142116
852,-68.15400150978311
853,-30.837911557222768
854,-63.58317760918585
855,-74.49099514573986
856,-59.21226434496862
857,-56.0164442984513
858,-31.14552119910977
859,-46.300470803717786
860,-30.34408027891883
861,-43.64553131104999
862,-65.59835069740966
863,-64.78436970412304
864,-43.105453305233894
865,-60.277438187194505
866,-63.59534459935438
867,-27.280583221872526
868,-44.13610080129362
869,-66.76519836047623
870,-62.05051063147562
871,-29.165084707665052
872,-51.49738606039398
873,-53.02497427946163
874,-33.55231808186876
875,-68.07909331168202
876,-42.368576419573515
877,-40.07978393119858
878,-54.46410176602967
879,-41.75717245461228
880,-33.53393518605375
881,-52.223106569616775
882,-32.12818100006754
883,-67.44202020686626
884,-44.68071823967151
885,-62.30466119494952
886,-69.97922333815465
887,-60.94844421519402
888,-77.18181643151365
889,-65.97838247879912
890,-73.12838582715409
891,-64.73842461757896
892,-44.85058825685984
893,-31.216886021096528
894,-64.70013189039625
895,-55.51361765992286
896,-69.94478487755909
897,-27.899582267288018
898,-64.81112467163929
899,-58.83787066498021
900,-42.84749398456246
901,-31.532616892851717
902,-31.563335388914933
903,-43.8708440504041
904,-63.60426110613983
905,-30.44688687209553
906,-61.47448021851213
907,-60.131978870776756
908,-31.379249221579204
909,-43.24692141104816
910,-69.28358691051946
911,-67.06027578360951
912,-29.714902703889937
913,-68.47016930269868
914,-30.748238023196816
915,-28.063756592150224
916,-55.952286355303244
917,-31.57358971001513
918,-61.205701920779916
919,-61.755509424572935
920,-43.40352828562054
921,-59.98627851831266
922,-32.75361884935219
923,-50.90851639817451
924,-69.0182646554322
925,-35.209052257018605
926,-57.08495977333945
927,-41.86751859934252
928,-56.359571706002924
929,-41.517950871352916
930,-44.70812098913116
931,-55.51561775994311
932,-31.28374735531483
933,-61.91562641444517
934,-59.89772031900634
935,-56.355760158343635
936,-56.7349657781003
937,-63.70377066705073
938,-55.108574647744504
939,-41.80396071935565
940,-53.98261697917763
941,-41.93447116635794
942,-68.08970184468913
943,-46.7068797545063
944,-67.12509192788178
945,-43.618575650583885
946,-32.08236666431878
947,-50.09987119890525
948,-67.66443536428542
949,-41.475615291915865
950,-29.894151690410844
951,-67.50486042437544
952,-32.68853992265957
953,-61.13671702057336
954,-41.964005673311654
955,-44.78634108032027
956,-59.518495956290245
957,-62.05283112656496
958,-36.06065279814557
959,-77.43042771147552
960,-31.544746720628137
961,-42.12949449230866
962,-29.05512824656869
963,-41.9027551789935
964,-65.62519625550019
965,-43.58736133359005
966,-31.879435728469634
967,-30.772512556050092
968,-54.9298567985691
969,-66.023565806338
970,-64.3455422404592
971,-9.248530789153028
972,-58.9389087285274
973,-58.69054908327716
974,-64.08324574500847
975,-60.04457674775493
976,-64.29042572442398
977,-47.54854017219688
978,-62.99978789278444
979,-78.42970941578525
980,-60.92618859440101
981,-63.25420840599051
982,-72.66856879169222
983,-62.6373056185524
984,-31.218364331218858
985,-30.102073052215328
986,-56.78339378882646
987,-7.877704730166362
988,-28.540721881550247
989,-67.35917382918706
990,-56.506656244361565
991,-43.12839761853679
992,-54.680640925219265
993,-67.07275253452734
994,-62.373592036107496
995,-50.20492851634786
996,-67.96321978769944
997,-43.51471304923193
998,-33.272953596817665
999,-44.50936763067136
1000,-42.68790673310647
1001,-51.98336354035633
1002,-43.00653742077723
1003,-43.61698298573995
1004,-44.81644521173182
1005,-30.101583845578823
1006,-26.717722479986293
1007,-42.176148583032536
1008,-57.00706955185849
1009,-30.283348027617077
1010,-30.570831340208567
1011,-43.47749871156762
1012,-29.72499052625713
1013,-64.07724498020892
1014,-55.15712220427179
1015,-58.16742002369674
1016,-59.985219242440934
1017,-48.2719992855791
1018,-53.00416247805923
1019,-61.01259997533721
1020,-60.565050266160696
1021,-43.29038367216914
1022,-45.20936414521403
1023,-55.273290024198936
1024,-51.902375943465714
1025,-68.63078988101985
1026,-29.598002162087777
1027,-77.97742667804388
1028,-42.308005880382275
1029,-42.76364657697915
1030,-62.655543390374916
1031,-27.344986311572107
1032,-70.91160749257146
1033,-54.298401458142045
1034,-43.615260192591926
1035,-30.8522253392685
1036,-58.33103720667815
1037,-52.427419171332836
1038,-31.675461033979406
1039,-66.95040088699491
1040,-52.067542387959854
1041,-69.58754811145663
1042,-57.849315706571204
1043,-51.12449707169165
1044,-31.42488079422663
1045,-58.37599921894075
1046,-71.14190440196847
1047,-42.597535321488316
1048,-44.352128143247256
1049,-41.75333086009808
1050,-69.0562241223039
1051,-32.49416776582966
1052,-68.74332318649641
1053,-42.4714271382619
1054,-44.23509232425313
1055,-42.93807705230447
1056,-8.872618789276808
1057,-56.513230595755786
1058,-30.305424449489337
1059,-53.83615950713717
1060,-63.28992633537341
1061,-50.51193339807389
1062,-42.868933324620066
1063,-43.78648215321385
1064,-59.440672596305596
1065,-55.090802342463405
1066,-41.85859821980331
1067,-29.681932457635106
1068,-71.7200399749711
1069,-58.914781657925104
1070,-63.65836143639805
1071,-62.66249038705983
1072,-66.47925063242485
1073,-60.01759695031757
1074,-32.1351635663744
1075,-52.3533904402857
1076,-67.15400443152231
1077,-58.71265777839892
1078,-66.92371143513557
1079,-8.925706582025727
1080,-66.94015509362302
1081,-59.712391484253445
1082,-42.827407404911035
1083,-56.470819756054595
1084,-42.181892875025724
1085,-62.7575689524779
1086,-65.90392743625
1087,-60.06122085993867
1088,-34.62769750387786
1089,-7.827399482801823
1090,-32.66088244561155
1091,-30.517809385552752
1092,-41.800110370475075
1093,-53.988317756529
1094,-44.723149881330635
1095,-55.379504142637614
1096,-69.0864239537901
1097,-58.50591658822455
1098,-76.10885814326465
1099,-60.15243813376688
1100,-54.78120951148269
1101,-53.931037954214275
1102,-32.72335832163485
1103,-43.33852562036903
1104,-58.78257829123837
1105,-31.47289176176971
1106,-41.69030366474606
1107,-44.99083189887702
1108,-58.63744395767304
1109,-43.718348795420546
1110,-75.35217948326734
1111,-46.902396886635984
1112,-43.09702851352617
1113,-8.333225673061966
1114,-53.41392171532115
1115,-68.44387419362391
1116,-54.35686783995422
1117,-43.50422427927303
1118,-31.186714563365037
1119,-33.52681528425588
1120,-55.366790740133325
1121,-43.23183895824594
1122,-43.578028220508756
1123,-30.75393780019469
1124,-44.293009026905686
1125,-45.49136502772747
1126,-44.60653134849679
1127,-25.743460269645887
1128,-32.356571627841774
1129,-42.233682229123716
1130,-50.194798332578145
1131,-53.807262033673055
1132,-48.8928045553085
1133,-42.018921413937335
1134,-45.332364855829645
1135,-46.97277014914202
1136,-31.87222826385507
1137,-55.15334498383377
1138,-25.941558581075377
1139,-55.68566685530753
1140,-9.442136353406255
1141,-42.725702026775
1142,-31.69237453405552
1143,-55.97494589258012
1144,-52.28123185290459
1145,-43.116129336874394
1146,-57.80644591078303
1147,-41.92348237265482
1148,-61.72882291707502
1149,-43.90936183135136
1150,-59.94159582160134
1151,-46.04893250616462
1152,-70.56956791699591
1153,-64.17060755019304
1154,-49.7240019217801
1155,-32.03553104820871
1156,-65.45811738831239
1157,-30.067254221101024
1158,-43.953222043447475
1159,-29.933232279627397
1160,-43.56700661198739
1161,-42.16258438604525
1162,-66.49256436913997
1163,-65.2946501692742
1164,-43.599834179462455
1165,-54.46100728233984
1166,-42.421990075452214
1167,-55.13201052920496
1168,-64.13131887453751
1169,-56.23570058156133
1170,-53.51848982761905
1171,-65.59809073575093
1172,-51.01668027657751
1173,-43.5679703943687
1174,-42.67266476711502
1175,-54.20253916614957
1176,-32.24655767929382
1177,-62.84088138875383
1178,-51.302315737020265
1179,-59.811796009987184
1180,-35.011806516586006
1181,-49.16245699896763
1182,-42.51454847117939
1183,-54.99419210200361
1184,-63.729404010351416
1185,-29.822564420268826
1186,-35.10602526206621
1187,-41.953061141034404
1188,-33.55856555285075
1189,-26.75747975979926
1190,-43.214043408246845
1191,-30.073371030482253
1192,-65.98409413097389
1193,-46.35525187401932
1194,-61.665665523354384
1195,-30.261759000662174
1196,-31.236968192553576
1197,-45.47383745853325
1198,-31.408368641314553
1199,-64.18924663016188
1200,-59.28394223749697
1201,-44.32431004371485
1202,-41.421027662198284
1203,-55.92685320550912
1204,-42.02433450663872
1205,-63.84006468812949
1206,-57.76204840344111
1207,-42.39707089021656
1208,-43.58813484976003
1209,-50.894019484432285
1210,-28.088928291403143
1211,-30.713923379973927
1212,-26.441981178671835
1213,-57.02932637034712
1214,-58.26942557476083
1215,-57.28765817860225
1216,-42.02225581776581
1217,-50.343943423146726
1218,-28.051490156058833
1219,-25.899449126311854
1220,-42.64707627714521
1221,-62.331300407747534
1222,-43.82207916155567
1223,-45.436556005513545
1224,-65.07764833504815
1225,-54.269213533206624
1226,-55.402413685414565
1227,-41.531727158151625
1228,-45.27668283036947
1229,-44.31745006739633
1230,-50.175711886158254
1231,-62.09411572760346
1232,-47.247639242455634
1233,-51.42874679338611
1234,-61.60314121283409
1235,-55.76552220133373
1236,-42.3236717892306
1237,-63.856805782493346
1238,-60.265825458306054
1239,-53.5958240095808
1240,-30.517965143615633
1241,-42.67406673104266
1242,-42.267783462578734
1243,-45.237529814902096
1244,-44.18583815058749
1245,-41.097344770317875
1246,-59.716227769960476
1247,-59.23570454126652
1248,-56.926685575486474
