step,run_0
4096,0.009342037514579715
8192,0.020766528005333386
12288,0.021372967277420683
16384,0.01845498447510181
20480,0.020854542322922498
24576,0.0234368512101355
28672,0.020605553934001365
32768,0.018153662302938755
36864,0.020599503709672718
40960,0.016320336562057492
45056,0.015366223409364466
49152,0.01672121559822699
53248,0.016378135862760247
57344,0.022803437434049556
61440,0.020702316753886407
65536,0.020282075677096147
69632,0.016373439219023567
73728,0.020767287439957725
77824,0.027040173229033827
81920,0.02190637301755487
86016,0.03315594712694292
90112,0.024695533295744098
94208,0.020307653686177218
98304,0.022418574191397055
102400,0.02994479481567396
106496,0.024668523893342353
110592,0.02349802908138372
114688,0.020774143301241565
118784,0.025642452744796172
122880,0.026198134504375047
126976,0.029346507241280052
131072,0.025020221147860865
135168,0.022844384457130218
139264,0.031946511366550114
143360,0.028142497251246824
147456,0.029049354904418578
151552,0.0330383643420646
155648,0.032362289143929954
159744,0.02901095692650415
163840,0.030744368323212257
167936,0.038061159058270275
172032,0.031942322125541975
176128,0.03608720663178246
180224,0.03680473291460658
184320,0.035106705102225536
188416,0.03737634902790887
192512,0.035298530864383795
196608,0.037244676480622727
200704,0.04250568225252209
204800,0.0393101215158822
