step,run_0,run_1,run_2
10000,-133.09618778843347,-125.23212969788828,-82.37978410969805
20000,-71.44316948840755,-261.70402413915065,-56.69931156870375
30000,-256.16238598431187,-42.55620254066199,-71.83699184881799
40000,-86.25916252224903,-43.03918608602841,-218.1453151496783
50000,-32.77866203842544,-29.359934832397435,-33.20225664789241
60000,-8.249270924702465,-60.407779582918685,-28.256504120020384
70000,-29.52260694830167,-84.29085131683499,-56.27422842183604
80000,-60.03816866210314,-57.587875947541846,-57.48711155143935
90000,-82.80636672303291,-59.09147354234181,-58.33237498095948
100000,-58.525731211412136,-31.086706779952912,-58.235916538058774
110000,-79.7693573490389,-28.387958091926198,-28.731732904042204
120000,-54.85155651578263,-55.89883232049809,-29.520413423306305
130000,-32.46539483101969,-30.27995329970738,-236.96805067750762
140000,-52.42811490721496,-36.78074361005962,-63.83497027257752
150000,-29.39896425137074,-41.23134245185956,-26.630428772443132
160000,-36.634878425797446,-54.03665660007985,-65.82790278763267
170000,-49.38874275131627,-62.2585009666561,-28.76460422114161
180000,-49.96782312873594,-57.012389104076846,-69.38579657850751
190000,-35.85980450556735,-31.962074427835365,-28.61289815922403
200000,-35.754638097994935,-31.99732246571027,-28.541590308000018
210000,-52.996475548821486,-22.017581652822827,-57.947489848080146
220000,-32.770367586992805,-47.35832943915715,-260.538478090722
230000,-54.21049038278865,-66.91312398561178,-260.50222298664823
240000,-61.41772498090768,-31.208124181264097,-49.33307301386868
250000,-42.20408978923467,-44.24980545441748,-54.735744776307314
260000,-51.37799971861801,-59.75473665924695,-244.22778960986642
270000,-72.29387018463268,-58.30775468116313,-33.2092002206693
280000,-32.87651715011353,-51.10500476292361,-49.023098621649105
290000,-31.60385547068337,-64.66688460316314,-49.46174105348338
300000,-39.39923061671831,-58.43330032611136,-40.14021019201267
310000,-42.03556436745597,-49.58635655098547,-35.42484953986683
320000,-51.48496127463357,-52.01331298908471,-253.28160527823206
330000,-37.61847171437743,-31.8882954846809,-242.73505102249433
340000,-49.95828725370781,-28.299147543750777,-61.961028982728514
350000,-32.82637391110005,-50.45166447092618,-246.56700203808512
360000,-31.46707960480778,-67.43093519382018,-92.18812351002481
370000,-53.87711893238141,-32.97702756628922,-33.532925394734846
380000,-42.42288591426279,-28.592764096760877,-92.91728887723619
390000,-54.17532229222675,-32.89616194085786,-27.501064264788162
400000,-55.23213856805453,-50.915071380362825,-232.00321834349228
410000,-38.11488484386128,-33.35623407843512,-34.47401937349324
420000,-32.057605785127066,-38.37445557892747,-62.714226873889274
430000,-49.4380315848887,-33.291941586063345,-63.67828397295139
440000,-54.27171739118676,-59.71931381369263,-86.87748807181455
450000,-46.687063688695,-28.218693698880912,-62.96910267971332
460000,-32.824643012020296,-64.93508465486455,-33.737515733344466
470000,-42.27997508642107,-66.55342839318759,-238.67347324647776
480000,-42.39516389070723,-61.48499529196124,-94.20247096337505
490000,-40.29574681370112,-33.13470886183124,-249.0410137925284
500000,-33.33743470930644,-47.0749622846295,-63.636225733844554
510000,-33.03013417995886,-66.92033596810998,-239.20446372499143
520000,-53.261239091261565,-29.05995318735594,-246.45150740827225
530000,-40.28118850570983,-64.42450343575543,-93.61278523041315
540000,-65.77237789226629,-52.86412503964189,-241.7720719870273
550000,-41.93340532815444,-53.07455937621545,-33.22978221639772
560000,-42.435626849337,-33.547511704871965,-248.01624811496345
570000,-41.85454494286257,-49.87814237542824,-92.28568356550667
580000,-62.33840937437079,-33.87329586686267,-56.83604284014404
590000,-32.47298497618431,-60.60866190034911,-101.78648479377259
600000,-34.505624594058915,-60.94907225850376,-61.664436807503876
610000,-34.67709673625103,-33.45930539430209,-53.96746705947768
620000,-65.26904312359595,-29.37622367536517,-33.51560459574419
630000,-32.001172152840645,-47.18264917150486,-240.32197943765786
640000,-55.38822041840332,-46.41131268527731,-94.45917514912489
650000,-54.94505228691341,-49.16283177362159,-62.545484169452685
660000,-42.40196986151014,-38.15197236713794,-53.5673803049191
670000,-55.807781875777,-39.72332070574103,-52.95484066473092
680000,-33.08262640507658,-67.59874972648853,-93.54356646627643
690000,-35.15026917839117,-64.90160865481602,-255.08319716429233
700000,-35.25291594289559,-49.14848345194493,-60.22755626180356
710000,-44.955851093102936,-33.71276831001572,-34.64188603959216
720000,-48.24359377435189,-49.88638698930522,-26.48300843442245
730000,-64.80074238674356,-29.03419430948407,-61.6503303161648
740000,-42.53325220843556,-55.131863761404205,-27.844508733509446
750000,-41.29285755031436,-56.63999140339082,-90.84142311942864
760000,-55.797512382629264,-46.15145646356626,-63.2686518854235
770000,-62.21184767112322,-64.66114537258981,-20.695944927078784
780000,-57.12413643999977,-49.21975000150167,-63.35426975054655
790000,-34.9785495846952,-47.260580953514655,-57.47385126148339
800000,-42.35711097228709,-28.885050157451687,-58.89848905520617
810000,-52.11439112498663,-34.71662942188001,-81.80639994561196
820000,-34.61219952573679,-34.40692391882821,-57.62854311447431
830000,-34.59158290978334,-63.2296496452562,-34.44667362389852
840000,-41.77108372849839,-40.469989961515736,-26.684655953825597
850000,-52.14799289643523,-47.54091667910892,-34.65282884602357
860000,-34.735370365921284,-63.43243356420716,-63.37577079603898
870000,-51.91904366119061,-49.89191369578995,-63.480337446003865
880000,-41.23497448737337,-63.98595065880194,-243.84995278647324
890000,-57.51304494828639,-62.03887382495572,-29.372292097617773
900000,-51.80512006949844,-29.447784279551144,-236.892906047639
910000,-58.2918820285627,-46.350074697292094,-59.793615046796646
920000,-53.24861552365155,-61.98492683991312,-34.80296609142027
930000,-40.402904684221326,-49.628104571139644,-246.131154624233
940000,-53.210871235353,-63.89423976298895,-87.23030629505084
950000,-40.69674510818844,-34.234140995507175,-27.847861105591736
960000,-41.90002641993365,-61.875014578828655,-170.96676407029594
970000,-33.511579442141866,-30.31141538478625,-44.28933722061997
980000,-57.56742094272096,-56.18980681139515,-64.66466622022077
990000,-41.563106604844,-55.42790126866218,-180.54385329019257
