step,run_0,run_1,run_2
10000,False,False,False
20000,False,False,False
30000,False,False,False
40000,False,False,False
50000,False,False,False
60000,False,False,False
70000,False,False,False
80000,False,False,False
90000,False,False,False
100000,False,False,False
110000,False,False,False
120000,False,False,False
130000,False,False,False
140000,True,False,False
150000,False,False,False
160000,False,True,False
170000,False,False,True
180000,False,True,False
190000,False,True,False
200000,False,False,False
210000,False,False,False
220000,True,False,True
230000,False,True,False
240000,False,False,True
250000,True,False,True
260000,True,False,False
270000,False,True,False
280000,False,False,True
290000,False,True,True
300000,True,False,True
310000,False,True,True
320000,False,False,True
330000,True,False,False
340000,False,True,False
350000,True,True,False
360000,False,True,False
370000,True,True,False
380000,True,False,True
390000,True,False,True
400000,True,False,False
410000,False,False,False
420000,True,True,False
430000,False,False,True
440000,True,True,False
450000,True,True,True
460000,True,False,True
470000,False,True,False
480000,True,True,True
490000,False,True,False
500000,False,True,True
510000,True,True,True
520000,True,True,True
530000,True,True,False
540000,True,True,True
550000,True,True,True
560000,True,False,True
570000,True,True,False
580000,True,True,False
590000,True,True,True
600000,True,True,True
610000,True,True,True
620000,False,True,False
630000,True,False,True
640000,True,True,False
650000,True,True,True
660000,True,True,False
670000,False,True,True
680000,False,True,True
690000,True,True,False
700000,True,True,True
710000,True,True,True
720000,True,True,True
730000,False,True,True
740000,False,True,False
750000,False,False,False
760000,False,True,True
770000,True,True,True
780000,True,True,True
790000,True,True,False
800000,True,True,True
810000,True,True,True
820000,True,True,True
830000,True,True,True
840000,True,True,True
850000,True,True,True
860000,True,False,True
870000,True,True,True
880000,False,True,True
890000,True,True,True
900000,False,True,True
910000,True,True,True
920000,True,True,True
930000,False,True,True
940000,True,True,True
950000,True,False,True
960000,False,True,True
970000,True,True,True
980000,False,True,False
990000,False,True,True
