step,run_0,run_1,run_2
10000,False,False,False
20000,False,False,False
30000,False,False,False
40000,True,False,False
50000,False,False,False
60000,False,False,False
70000,False,True,False
80000,False,False,False
90000,False,False,False
100000,False,False,False
110000,True,False,False
120000,False,True,True
130000,True,False,True
140000,False,False,False
150000,True,True,False
160000,False,False,True
170000,True,False,True
180000,True,False,False
190000,True,False,True
200000,True,True,True
210000,False,False,False
220000,False,True,False
230000,False,True,True
240000,True,False,False
250000,True,True,True
260000,True,True,True
270000,True,True,False
280000,True,True,True
290000,True,True,False
300000,True,False,True
310000,True,True,True
320000,True,False,True
330000,False,False,True
340000,True,False,True
350000,True,True,True
360000,False,True,False
370000,True,True,True
380000,True,True,True
390000,True,True,True
400000,True,True,False
410000,True,True,True
420000,True,False,True
430000,True,True,False
440000,True,True,False
450000,True,True,True
460000,True,True,False
470000,True,True,False
480000,True,True,True
490000,True,False,True
500000,True,True,True
510000,True,True,True
520000,True,True,True
530000,True,True,True
540000,True,True,True
550000,True,True,True
560000,True,True,False
570000,True,True,True
580000,True,True,True
590000,True,False,True
600000,True,True,True
610000,True,True,True
620000,True,True,False
630000,True,False,True
640000,True,True,True
650000,True,True,True
660000,False,True,False
670000,False,True,True
680000,True,True,True
690000,False,True,True
700000,True,True,True
710000,True,True,False
720000,False,True,True
730000,True,True,True
740000,True,True,True
750000,False,True,True
760000,True,True,True
770000,True,True,True
780000,True,True,True
790000,True,True,True
800000,True,True,True
810000,True,True,True
820000,True,True,True
830000,True,True,True
840000,False,True,True
850000,False,True,True
860000,True,True,True
870000,True,True,True
880000,True,True,True
890000,True,True,True
900000,True,True,True
910000,True,True,True
920000,True,True,True
930000,True,True,True
940000,True,True,True
950000,True,True,True
960000,True,True,True
970000,True,True,True
980000,True,True,True
990000,True,True,True
