episode,run_0,run_1,run_2
0,-165.02988385064515,-126.61524283327418,-136.9384113145899
1,-163.32074662068402,-121.32665295585724,-119.59189967543075
2,-126.92277796142024,-131.46553266660348,-115.38280892178442
3,-122.3890084597396,-253.8691600132525,-176.96111136241433
4,-138.55409464295494,-111.77760748733468,-142.00244161066792
5,-197.20076217349424,-160.83968751564268,-177.33286185246857
6,-114.98775671253766,-172.56407037473087,-166.83200249549645
7,-145.73296147567947,-162.07468573219947,-177.76554943178266
8,-210.39662891805452,-131.8062394198055,-230.25353861844798
9,-135.83326178256564,-135.01744318044138,-133.61599858520168
10,-198.0338123718584,-290.71593472227664,-131.88364951236028
11,-221.93741855915204,-156.33899552777532,-128.0026968134887
12,-192.3536167670001,-134.68086350473982,-148.23131467564724
13,-163.45418179246863,-216.8509540361813,-122.3952407989105
14,-118.7751711674484,-147.51050781510568,-162.5473518369147
15,-154.7702991739022,-124.31954026593496,-134.30189128954666
16,-140.4713098497656,-157.2990176253651,-170.49417292425366
17,-122.31720417870808,-110.63947637362722,-121.15606091450206
18,-113.76741278265646,-129.04780746856244,-143.79833423001207
19,-157.04501223846057,-126.39162273160956,-159.47149971450713
20,-201.54968569963825,-151.17972393863212,-113.11797384077862
21,-154.83990199316355,-119.37021558927094,-149.0985541968176
22,-156.48174683002503,-113.92602116970382,-158.04515913367197
23,-204.92319134205832,-131.40345543228307,-114.28276549928952
24,-164.00637258838327,-122.4854298492975,-123.96283660992849
25,-131.76648449565437,-125.33199823332616,-130.92231990347045
26,-141.66315931384509,-113.57729470266187,-114.78261867785886
27,-114.47722858853032,-149.93061021412362,-128.22437056623653
28,-136.36561944501034,-137.5247838329493,-175.40619400430472
29,-150.80638154960127,-122.30740380117022,-158.84187471229268
30,-169.63815558725958,-153.37533823112753,-157.0012828307054
31,-128.0721355321188,-183.5213948637023,-152.2074208730844
32,-134.28312266975553,-208.50216873250832,-157.12371319877096
33,-127.5094512077809,-140.47792163537758,-199.5438403291636
34,-208.0455113918228,-119.9124507140018,-137.05612178281348
35,-142.4573987632233,-117.85746212573954,-140.1286214273675
36,-265.5944832636436,-144.7014631813103,-124.74731983789945
37,-152.09908096127168,-126.42576286964004,-125.90390791825502
38,-124.71002242086554,-151.2957046792539,-144.68440927501564
39,-208.9700795456904,-188.73622485852812,-147.6978876590271
40,-128.41000051194396,-200.10736714773384,-146.44741113557723
41,-126.20103201864627,-160.9676332628605,-120.56054102196356
42,-166.5807402856168,-158.27591002264367,-153.00224970084156
43,-136.50997148651896,-168.58499224637438,-162.3825709976187
44,-306.7497771580021,-130.47751739963576,-143.8983393200964
45,-207.96837925961893,-138.4038534511214,-140.86746314998226
46,-155.76358456584796,-128.21728142445124,-204.64136150862663
47,-179.20150363365678,-142.72512278639965,-231.79952149560467
48,-175.30548893171294,-141.76804941929197,-261.2121806454594
49,-136.40862003936147,-159.8434595751532,-127.76640224260542
50,-165.3183534783828,-132.47201542832926,-214.29031475292703
51,-155.50856666156133,-150.55455763455737,-144.08385306836612
52,-128.116759175389,-146.09420969298444,-113.29027963963624
53,-136.54828072867,-157.71460789957604,-142.55713112700494
54,-116.30209797901422,-259.0872527138608,-145.80801822895717
55,-178.80762037514657,-141.73421031294566,-119.82184380172679
56,-137.24711373405074,-129.81698972010486,-157.34562046701237
57,-145.5553843235774,-257.89044519631415,-119.62036673990028
58,-169.76915406803766,-134.65684066099817,-122.49086729166682
59,-299.20955073320016,-132.3173201681355,-147.7486039100104
60,-118.31878071467318,-119.56540092169428,-131.4005488838263
61,-173.18689618861544,-166.87541881003943,-132.9715394048777
62,-166.78353931072604,-115.22546001595632,-139.85035205870514
63,-166.5903349081355,-128.48363895084847,-224.08246873391982
64,-180.29548770186733,-174.58459766616983,-252.7100343403396
65,-145.9923330743404,-113.57328825151473,-122.76030760338155
66,-182.470007154458,-125.001275523844,-127.8623011441351
67,-172.42593999827716,-179.33167201928973,-123.70575163312255
68,-184.9131248171116,-190.0641344635388,-127.26534812830319
69,-225.8964908686882,-159.12419334860377,-175.03360778688005
70,-156.55418095253236,-161.33421033903537,-117.33662172453275
71,-183.0238634161334,-122.51437662028826,-172.77966078161518
72,-232.189994387146,-193.0767425402449,-117.70535480610471
73,-148.69800230777955,-141.5805139617346,-136.1554765851684
74,-132.20663874330444,-152.68523021051936,-184.43432940377585
75,-130.33312940935795,-129.2410590375912,-118.53463380176258
76,-148.06833680569787,-140.7102850045519,-209.22494363106188
77,-145.35379434839234,-116.51577027556012,-262.83496818747113
78,-149.48145167315005,-190.07558141552315,-133.86811754500002
79,-169.6108475371467,-124.53705097103936,-151.29568209201432
80,-229.8093489321704,-176.12829303868438,-147.22067910020272
81,-165.21850544705603,-130.6565954507577,-186.86782317928595
82,-235.95360160979595,-181.67379374899417,-116.54301436785502
83,-192.90777084074392,-275.82090659995094,-118.60618180020583
84,-218.5811538362106,-140.5718217702825,-222.8376027436163
85,-123.8812640203012,-261.1444396508248,-130.22602671797375
86,-146.25176486284963,-240.10621886010728,-279.25443912710483
87,-204.0842941515077,-203.1355444827144,-186.99050386224542
88,-189.75843642381795,-124.0747448416144,-179.792895086562
89,-128.50920730166055,-135.55159526751203,-115.60686052763651
90,-153.49426698296065,-172.97319515091922,-178.14420242545756
91,-168.17080242403938,-152.7405437912047,-118.48038071945282
92,-139.81448414669353,-190.1249867735108,-152.27417459105496
93,-222.73579047166515,-199.5973225323353,-186.44436707804786
94,-179.04246906398498,-129.03695633673487,-140.7816575306562
95,-136.4338285380727,-317.1948140732342,-189.90422033439359
96,-190.51597535716684,-112.85207112982155,-145.4921089896622
97,-164.77700156678753,-189.7720498129597,-117.17922713359778
98,-134.4997871716503,-162.59830705521867,-204.54795710385156
99,-169.86428059756736,-251.39193838942415,-245.94890564526224
100,-207.4213645959612,-148.09182860493286,-153.20617720347065
101,-327.64163359958275,-187.9995902981417,-152.43093769068264
102,-270.3555101251283,-119.82931573848953,-175.5678959445381
103,-147.74141273377455,-171.70818195426335,-221.38015557157524
104,-165.8148180619902,-129.20718046598108,-154.42758589188185
105,-132.50232365577688,-222.2051753688002,-188.0282534817643
106,-154.1430880290701,-190.71931114911095,-268.1882942738184
107,-125.52993312843113,-232.628644264538,-142.16461900752995
108,-194.4143128356764,-201.34003185413096,-290.2944283167118
109,-253.930522435105,-147.2921878084293,-153.07032137365226
110,-184.0447204004348,-162.64982813051665,-140.81281697646125
111,-314.89094655410065,-151.62226505462786,-174.6919411180625
112,-321.3633613742092,-128.37844609150602,-140.95012429456187
113,-200.6684743015384,-235.49726529130288,-353.0306337990718
114,-196.2530126659668,-179.6034037799859,-137.90820256842562
115,-223.56896938634577,-125.57634432862426,-119.79658986804378
116,-228.42033641778164,-150.08168854009898,-270.83943466273416
117,-217.4564463442076,-140.84533744512444,-140.54638147852376
118,-152.07657232794813,-182.86881832511304,-130.88199268576435
119,-249.0433612668484,-195.8028259925774,-188.77764212810627
120,-147.33457496339457,-174.17801739898937,-205.01130472914278
121,-195.9918751802413,-138.60179767819108,-126.07291171426789
122,-143.65871480915595,-154.3817282282696,-125.86104542879377
123,-185.7430137533192,-128.95918120367102,-119.92174422972329
124,-146.73648172000014,-233.85940642251995,-268.65324138921244
125,-165.42025252759402,-189.0581670741158,-144.32375703016965
126,-136.22235643666977,-286.5373006287199,-306.95956187671345
127,-167.92977982548035,-136.84721242359288,-233.74826374245652
128,-150.88894350980655,-170.1178577410697,-148.82790231916178
129,-120.97171234845774,-183.71985741568568,-141.76805835845673
130,-170.50232930285142,-334.3349971025385,-138.58264898620476
131,-118.12544980127096,-209.42882783924995,-210.52422033659482
132,-161.40862152454343,-185.27756977143716,-197.23254470905658
133,-122.2879348261996,-253.3355291724952,-171.30651335373307
134,-315.3146361469451,-155.74712102996446,-128.07255397675578
135,-155.00842495585178,-207.842170426352,-250.61066297991908
136,-165.80153394457358,-214.01472753654005,-162.55154110801087
137,-166.02057887807834,-137.92344677398302,-194.6094247940743
138,-115.84040148587574,-205.44430298422776,-142.1567060502065
139,-133.2154343207203,-191.3506237338945,-250.2612048889227
140,-165.0722239809921,-164.150388903691,-146.59303386720893
141,-191.4274038420077,-227.51152679137783,-170.43614642200214
142,-200.6338506619012,-187.1896871362112,-128.19804878501822
143,-176.6727708109586,-183.96451315318157,-206.41488701720328
144,-150.84203025182157,-204.6793382275444,-113.12071825755378
145,-164.6549325984181,-243.51838766177903,-215.81658579993876
