episode,run_0,run_1,run_2
0,-54.03016098133688,-64.36191918507669,-64.65899098090556
1,-104.31377648908467,-49.92865265644615,-58.31810752112904
2,-127.65190474844177,-92.13109285916713,-111.19363791598664
3,-56.573563889879125,-59.56374616913682,-143.93441801224083
4,-74.91324806703577,-62.99732162246048,-54.00328681294178
5,-101.96079794056246,-99.37450315838724,-95.18682661799991
6,-91.20046106526232,-277.84588236426106,-78.98869820478228
7,-109.6262669993726,-126.760615781883,-56.36795015852539
8,-160.16599184309658,-78.39893661509072,-55.87332462977625
9,-54.742579751731526,-49.3541344241365,-68.70415697249389
10,-123.37472203715473,-133.2860741974799,-111.07405897698277
11,-84.08823360287356,-51.35177452524356,-113.13142115186567
12,-47.327034868032726,-111.59200010712011,-71.36333407954558
13,-56.1740712445787,-67.48168463221644,-175.62484393516334
14,-55.60291804107501,-98.94836637050052,-96.8193832052801
15,-83.29403252123166,-76.29769516227667,-54.79926905898789
16,-81.49854982133047,-104.676528395171,-81.69529864735074
17,-94.38313879500582,-73.10954093868358,-73.60731600606675
18,-85.05630413907107,-70.9125661575469,-49.02654566900473
19,-92.29777532036118,-49.577742148396695,-54.83026062838488
20,-81.35531984252896,-46.73269678360478,-64.9414691167107
21,-61.2641542369907,-104.7505171110724,-85.77156507266801
22,-95.34733168294936,-111.96583766797292,-93.4692668764823
23,-159.41180241595845,-119.09332570286122,-207.4923219029229
24,-66.55757415371816,-81.49148178219393,-49.60046104332922
25,-113.425794267107,-48.59416983156584,-68.18024880682302
26,-102.42674089475378,-68.2929011973598,-171.80451199381923
27,-98.34173716542772,-52.047104107627,-53.81049327639249
28,-75.19156505907698,-204.5181008511624,-102.12209130905325
29,-47.33068040703836,-69.06075904654719,-95.96707244133287
30,-91.6583667044227,-91.86715396116968,-80.50599417518141
31,-150.31085257353624,-97.16925374988016,-98.64055213294529
32,-96.2356989353542,-94.62979670481428,-71.66265148398114
33,-83.624992992652,-102.17884468936312,-81.0769593655848
34,-47.07861171804576,-42.68405089505984,-53.343969603543776
35,-134.38376320345367,-92.66519246285262,-105.9186728830603
36,-47.49974357725346,-99.59389138833286,-185.939627984607
37,-90.90318154685366,-73.9202632685449,-83.86805849667175
38,-128.8286092954122,-97.94686606057904,-75.54790544698963
