step,run_0,run_1,run_2,run_3
10000,False,False,False,False
20000,False,False,False,False
30000,False,False,False,False
40000,False,False,False,False
50000,False,False,False,False
60000,False,False,False,False
70000,False,False,False,False
80000,True,False,True,False
90000,False,False,False,False
100000,False,False,False,True
110000,False,True,True,False
120000,False,False,True,True
130000,True,False,False,True
140000,False,False,False,False
150000,True,False,True,False
160000,True,False,False,True
170000,True,False,False,False
180000,True,False,False,False
190000,True,True,True,True
200000,True,True,True,True
210000,False,True,True,False
220000,True,False,True,True
230000,False,False,True,True
240000,True,True,False,True
250000,False,False,True,True
260000,False,False,False,True
270000,False,False,True,True
280000,True,True,False,True
290000,True,False,True,True
300000,True,False,False,False
310000,False,True,False,True
320000,False,True,True,False
330000,True,True,True,True
340000,True,False,True,False
350000,True,False,True,True
360000,True,True,False,True
370000,False,True,True,True
380000,False,False,False,False
390000,False,True,True,False
400000,True,False,True,True
410000,True,True,True,True
420000,True,True,True,True
430000,True,True,True,True
440000,True,False,False,False
450000,True,False,True,False
460000,True,True,True,True
470000,True,True,True,True
480000,True,True,False,False
490000,True,True,True,False
500000,True,True,True,True
510000,True,True,False,False
520000,True,False,True,True
530000,True,True,False,False
540000,True,True,False,True
550000,True,True,True,False
560000,True,True,True,True
570000,True,True,False,True
580000,True,True,True,True
590000,True,False,False,True
600000,False,False,True,True
610000,False,True,True,True
620000,True,False,True,True
630000,True,True,True,True
640000,False,True,False,True
650000,False,True,True,True
660000,True,True,True,True
670000,True,True,True,True
680000,True,True,False,True
690000,True,False,False,True
700000,True,True,True,True
710000,True,True,True,True
720000,True,True,True,True
730000,True,False,True,True
740000,True,True,True,True
750000,True,False,True,False
760000,True,False,True,True
770000,True,True,False,True
780000,True,True,True,True
790000,True,True,True,True
800000,True,False,True,True
810000,True,True,True,False
820000,False,True,True,True
830000,True,False,True,True
840000,False,True,True,True
850000,True,True,True,False
860000,False,True,True,True
870000,True,True,True,True
880000,True,True,True,True
890000,True,True,True,False
900000,True,False,True,False
910000,True,False,True,False
920000,True,True,True,False
930000,True,True,False,False
940000,True,False,True,True
950000,True,True,True,True
960000,True,True,False,True
970000,True,False,True,True
980000,True,False,True,True
990000,True,True,False,True
