episode,run_0,run_1,run_2,run_3
0,-147.3763946400559,-70.99923612426521,-56.58329766627021,-140.33402822402363
1,-48.20836414092434,-146.14283353811226,-67.02194765604713,-155.03817769269438
2,-66.81603696469729,-178.60742469800613,-82.28749124596686,-171.3580680362516
3,-76.59420294302713,-198.3339779702016,-79.77549636845333,-50.81147936022228
4,-52.22814843337432,-116.28205903167492,-70.97299779702192,-69.11656750851905
5,-76.68984239389845,-149.93322477891732,-89.6166770601682,-88.16729243256972
6,-47.21498777491812,-119.31863413520568,-69.02731181413482,-159.54975970865655
7,-63.68609191643007,-73.52279034894985,-59.66574742914756,-56.311864052614354
8,-87.56874916937048,-55.095336477168615,-141.50522089927324,-47.77097024803374
9,-88.13115540260881,-164.7341083418501,-71.09603259166916,-87.46307043288759
10,-189.55362165833392,-113.62343700663436,-132.27976239322254,-88.67963089622454
11,-108.40991632618176,-64.86182796160861,-65.67737052086834,-110.77728518561996
12,-81.32720460320405,-65.94159873117488,-97.22798414790094,-63.88872866770839
13,-188.364307555948,-96.72534753126902,-175.8272479123429,-76.55473632417699
14,-126.02122425446646,-71.73955720127273,-109.15092956287089,-54.52272493884573
15,-107.34406163824625,-101.55627315149864,-51.24652357005653,-225.89992450718486
16,-117.25918464688066,-51.25513598042156,-62.78199538266077,-85.75820426457759
17,-114.76690880833198,-83.93042228870901,-62.1557005025124,-74.53767856928823
18,-117.26429238856691,-50.19010806548641,-64.89443433312995,-62.83035176078712
19,-67.22648597236345,-66.16267582611007,-68.15067994456551,-48.27195365888744
20,-106.78537104665408,-110.07774472003332,-80.51086174405815,-157.14390399039337
21,-57.29494199460839,-87.76170265571363,-114.492658475942,-48.25360055781566
22,-63.220937017508334,-46.13951595496997,-50.84966436297519,-115.18420989933388
23,-94.21341985144024,-49.68826020416158,-72.46248198910821,-46.512763253344815
24,-76.54343640894562,-79.84875370592142,-98.52733606275144,-48.4747571205207
