episode,run_0,run_1,run_2
0,-133.12573486539986,-140.47636711618827,-127.60820803449514
1,-178.11418721304284,-187.52245480830032,-128.93723576000997
2,-124.96940488766364,-131.27084679183713,-163.76486958597525
3,-131.0485691588594,-149.8550269812646,-123.60487359833144
4,-159.05481975356733,-142.59995660634092,-131.40062490093194
5,-135.32677636405313,-130.61800966454734,-130.47402972012176
6,-154.1014138289227,-153.39816326668603,-168.04934665537496
7,-211.5065702303487,-187.2744128394077,-129.78252235557667
8,-229.77322853046624,-168.9229923108663,-121.62690914233576
9,-115.40439047398078,-121.43421103328728,-118.22598208814713
10,-247.9805727339409,-178.91656085137214,-129.51469585140148
11,-178.523731957141,-164.79217924710508,-228.33089309498513
12,-120.03204163065774,-153.56556345546093,-196.93588278098264
13,-146.43251284323054,-141.43766275069282,-127.87613525798844
14,-289.91034417715514,-149.50235673849102,-138.74908843434247
15,-115.10561216256067,-162.76612787707822,-206.9222097858472
16,-111.92419810876638,-345.4748502089786,-140.78582391545234
17,-145.7278080472997,-176.90893332424892,-133.08410200638136
18,-143.29228972546952,-173.3466756251293,-130.4801988653815
19,-116.1724483871958,-184.85910218443428,-132.60001463502002
20,-136.4769825481893,-119.0407373336674,-154.76971111622504
21,-114.41216814618764,-116.9762070544436,-177.68262751673845
22,-183.02798955265047,-163.41561125849535,-124.65913081574432
23,-137.0643656931012,-119.49625857490466,-199.8250903747593
24,-144.4716087637741,-150.4871558528004,-166.22084544845268
25,-161.01200537666622,-120.7332941074422,-192.0309241862428
26,-137.49577500972552,-177.6519693587424,-135.86932361768623
27,-177.28552331290075,-147.64906845114973,-123.08709143629754
28,-123.19831255399664,-152.7690976336194,-202.49791178918946
29,-171.10744711870697,-126.88283903019442,-128.39106528409363
30,-152.56286666706836,-138.30624796537117,-181.47495306221305
31,-175.60165169480842,-164.05064688066838,-143.0861156836648
32,-146.16002284843717,-164.52674503143064,-155.7390257184788
33,-120.54467258165153,-323.68294005625205,-162.159050384713
34,-230.2596376564144,-151.55483090740063,-116.14091399702238
35,-138.62252111913173,-185.1376498882748,-160.34414041243846
36,-190.8886439496916,-204.68767035598523,-119.3435070748308
37,-113.16856595908432,-153.77709492177803,-143.40654504439368
38,-132.02786169403348,-132.10075168828146,-131.83254729622058
39,-184.8551574625854,-155.14991600253097,-213.7960286108446
40,-143.83641467919497,-183.4370736502556,-175.58873751026738
41,-329.81815998536536,-156.1859080698087,-145.82459638624746
42,-155.86643210272635,-132.3832639625305,-131.9381053263701
43,-126.0769942954519,-188.28515073619755,-174.0005181959869
44,-137.66472546819807,-228.34509539310503,-133.28372378117666
45,-232.3547012003079,-207.2342002607852,-146.63320901344605
46,-203.84003741574705,-143.70197143228847,-131.72805249467626
47,-185.32341245475223,-186.40253380997072,-284.81555476165016
48,-237.5333987725361,-181.7507558276368,-209.42131365562483
49,-182.5214628322644,-173.55155849705903,-160.46220125375595
50,-136.3738514046358,-160.14276686808162,-127.60688887907037
51,-184.3357739901146,-160.60211082086028,-159.08651823599877
52,-195.07710217408984,-197.79035913064925,-197.54224609412307
53,-138.34527096916958,-143.08649817087783,-117.93382948342496
54,-173.69671474316368,-263.8910754171148,-134.94175366141744
55,-208.54588307741943,-217.3916011918552,-260.38766218871734
56,-241.40314007564493,-207.1379645548681,-228.0739225701556
57,-181.1161194920644,-195.8514708455284,-262.51427992846266
58,-162.20706778514864,-131.36748254881397,-229.68526108173847
59,-300.9925797339968,-181.92495516568837,-246.42701204631123
60,-200.01484596211267,-193.8264899839682,-233.50798430834635
61,-203.7451469156561,-194.15885290298488,-251.62042370433534
62,-166.38147489514384,-169.98919079414478,-171.66022824265883
63,-130.99216410440448,-162.0606831702304,-225.37215699485014
64,-141.02745371893337,-145.974804306745,-220.8615941556142
65,-168.66768622903865,-143.55599336076756,-238.81353674007067
66,-180.14835747214943,-126.53171978129409,-212.4702764164777
67,-117.1298307314597,-115.75556821943552,-212.17012406020388
68,-110.45899850812226,-130.0075252746598,-165.1928701602184
69,-113.33714295760024,-122.9950929492796,-142.8808578913929
70,-183.97647230404937,-105.49719817397404,-132.53380439747843
71,-183.14662105574607,-169.85854342108345,-148.7549937234769
72,-109.07772672011144,-138.7674621843093,-163.5889317099309
73,-156.08584277091398,-109.57460915557368,-147.77593900789321
74,-165.461525632164,-127.19455021237904,-129.08646646895204
75,-191.9480569020929,-108.24370506312532,-112.10685602643085
76,-96.85240332306068,-95.38105710902394,-217.68319009876268
77,-185.7793805161739,-133.2635607003082,-140.75154013154358
78,-169.48327003861533,-104.60506350942796,-148.2452877650741
79,-109.62290488786344,-81.6539501819519,-117.16165196552976
80,-119.9837623882306,-77.87234478492732,-106.97747738529594
81,-101.61994302586464,-73.37126156956103,-103.34078473779488
82,-121.2979818439376,-82.27822565251192,-134.56240842965434
83,-110.24463943422828,-133.7454964929347,-100.68051366879888
84,-146.82588923135103,-92.95040350000302,-106.2730471220395
85,-98.4611718411862,-88.2117533853474,-107.62930038630235
86,-92.47015927426948,-94.68217941636034,-90.33145699909811
87,-105.04405032013948,-75.22671333554752,-83.95066106893782
88,-95.54606831667364,-93.98738744319458,-89.7124055286414
89,-99.08018469155714,-93.5473294612474,-74.89374737371116
90,-87.72795663651202,-77.26454526965551,-181.9156710602242
91,-71.80425631259291,-82.6791282204166,-130.75900797549474
92,-89.309439733647,-79.4239196218638,-110.87602773923533
93,-76.45635400758921,-74.67953745985278,-108.08362270784326
94,-67.19637905460407,-73.20108949935587,-110.68697141602826
95,-74.40510016110191,-74.57211550234086,-118.01037375224954
96,-156.8710906681963,-62.438206961469405,-76.49596966646381
97,-82.1002952385039,-66.24790302440148,-73.94252257312598
98,-108.90419382119065,-62.16704407587496,-114.05266648831908
99,-107.52684543320134,-72.30699891514799,-117.41774283966747
100,-107.74319692819384,-69.2591875330508,-112.08875517900039
101,-69.28675347441515,-71.89014847674173,-108.7648727140873
102,-69.73714519771143,-141.32333152709776,-111.67200572963766
103,-71.75996238298717,-58.24862513024441,-116.63540263691189
104,-150.00654062379823,-74.76989153646238,-74.61110832368884
