step,run_0,run_1,run_2,run_3
10000,-103.45566716095163,-83.56935554958186,-221.6145062041681,-90.09207424268486
20000,-221.0863568059337,-350.41087387673235,-83.34047146908816,-233.65833751565623
30000,-152.4632690814347,-33.52944733088715,-45.604908097503895,-49.740300791334555
40000,-61.53650318145731,-160.55912946631338,-208.3192873237108,-69.04140276709043
50000,-66.04156232696735,-35.365327747095485,-27.81766609095659,-28.438903427261444
60000,-32.18945778563855,-51.34508315789682,-29.54964483830535,-45.771640489445616
70000,-59.60917525659482,-61.862261670582086,-183.02137795572276,-53.51005787741457
80000,-56.29645389392081,-50.17155611943457,-35.15183189500782,-33.25912282637763
90000,-56.85752951082264,-31.05293934602056,-59.35297088340168,-51.021371395906385
100000,-29.69875370865592,-48.164378275205024,-154.22166416725696,-58.03163244934365
110000,-50.18777555929727,-30.55888279831052,-55.04684317068683,-42.30619020882483
120000,-52.445213722517735,-29.68573632816883,-30.598156390903096,-48.74721717290389
130000,-51.080008069354655,-28.290808332460724,-30.73906693781419,-31.598164407651158
140000,-26.797275091168338,-26.414831403230245,-50.39288879206414,-51.73974445440459
150000,-27.665633160072687,-47.68789993994308,-58.51200190068488,-28.101129639622613
160000,-28.089252241645315,-45.016399347808914,-58.012766981665145,-29.2834518946667
170000,-9.105580139421445,-49.92616857709498,-58.54487912973363,-29.065334177256766
180000,-29.798090317380705,-51.767506302850826,-29.455690533144598,-28.181453751811063
190000,-43.32232990932816,-45.40106867496135,-58.61232724864306,-41.05850516262172
200000,-26.22730373035224,-28.819835930820112,-58.60821488321468,-28.01610690180547
210000,-29.52642963083636,-28.51220792414736,-58.70953960885643,-57.89738102336327
220000,-24.942463305654464,-24.59372169378277,-31.945024417530878,-40.994173949073236
230000,-45.50506959216151,-32.709418755254475,-57.70201975568109,-38.54088119800955
240000,-28.74219752279126,-28.15043692923032,-57.26055295039505,-41.75954869813533
250000,-48.02024224747419,-28.858039675213405,-28.34000921820804,-11.974559820311443
260000,-10.93736170219099,-32.21060524090801,-46.170419174889375,-12.787287814076434
270000,-25.545568844974028,-27.804952725239936,-55.44852313011906,-26.660762419218887
280000,-45.40818182988245,-45.38282709942976,-58.16319150517148,-21.955983831642627
290000,-9.23145957518992,-27.168925912629184,-56.93941832185399,-28.719085292410504
300000,-30.01323274519041,-29.01681327568975,-32.645472330123006,-27.0775423169388
310000,-9.561574131058697,-45.84796023045576,-30.95507520555816,-28.185276944363302
320000,-9.10428342381378,-50.29709468136563,-29.64683515298379,-28.567805981504133
330000,-100.9720080959783,-46.49309908408132,-56.19448864199696,-9.40118110339928
340000,-41.66554844156566,-26.664359383113464,-56.76670608202932,-40.54379795736127
350000,-45.1363820603713,-46.71509550291175,-27.72938672695173,-27.047521049259302
360000,-42.86330713709438,-47.35154150666165,-27.836847192897665,-49.26085799680742
370000,-27.10761892997112,-26.44741437228226,-56.422080865685714,-29.776764734432795
380000,-44.251365627951984,-48.14560375494236,-31.16098172503436,-10.071715133911464
390000,-9.470248564147946,-9.7895121576532,-27.4253157691995,-10.25746331498684
400000,-47.50227373098231,-42.01014000965365,-30.32667640250502,-46.04653292204966
410000,-7.763673421826153,-26.95140243658165,-10.185013433917677,-57.68683995425757
420000,-29.441508743448367,-45.28306129487616,-30.39051714238284,-27.674139100473717
430000,-26.549772993181257,-46.44299719294021,-57.08622152401036,-26.935636274368978
440000,-27.1462925875968,-42.89646148632048,-7.946436036158723,-10.986569428096482
450000,-44.77445957419711,-26.894973049159027,-53.40486086093796,-9.745370675005644
460000,-34.627514770386625,-31.409122949055543,-10.907748201806758,-48.43089045458555
470000,-43.5409280382628,-10.476560288257009,-7.936786440392797,-48.84897307243308
480000,-84.13273975716551,-26.30749458567882,-30.911376249398163,-30.37398622054087
490000,-47.765751027544056,-44.66267790962924,-49.36935724916107,-57.91877283019278
500000,-26.1870023644362,-26.92243881122867,-30.29838667841578,-47.710794459641775
510000,-46.684366679216666,-44.09321875780768,-30.59805390922168,-47.47270086413356
520000,-45.98321520171868,-26.28937054508921,-47.58241800037853,-40.5246436788181
530000,-28.191501525610526,-31.50781616246973,-50.25746459700804,-26.908097591826188
540000,-27.883189004010312,-48.122589291383306,-31.46079464533283,-57.24602439329562
550000,-30.54398689471312,-48.56797989708693,-35.13272875578742,-31.022254274723206
560000,-29.753259362154253,-10.73684599070573,-28.07730951322981,-49.58312524767163
570000,-9.896287877834324,-32.30919749265912,-31.59531914796294,-26.851334340922747
580000,-9.666036902199991,-30.97865402953618,-30.71635968749573,-50.16760779223024
590000,-26.78567769589516,-27.52452623027685,-45.557922219907645,-46.609056783078955
600000,-27.079949551889086,-49.91934351839966,-56.10890516473151,-50.64680246327248
610000,-9.71638054169954,-53.107624391882176,-31.95258562306895,-29.64672825977371
620000,-43.97127884740204,-32.28690271798991,-32.94188637057452,-30.58416592321405
630000,-31.90707299667742,-31.79555828967899,-32.88847882509039,-8.142580938177398
640000,-30.044830547636963,-28.075889989331323,-33.81263650800451,-47.6018721666412
650000,-50.59942166214608,-55.68358242966329,-34.63534270165825,-40.863078952626914
660000,-31.57793279056529,-53.24783210514333,-56.3209470762118,-30.252780500226265
670000,-29.324625986927384,-31.127799189028703,-34.26411464646095,-40.42141993310328
680000,-53.608855652824246,-31.167282262474345,-33.73216648941391,-40.38506439629499
690000,-53.05145455998729,-49.17407998854893,-58.29263169752315,-56.54091355062292
700000,-31.36150165068385,-29.966710461204904,-29.753950925725302,-30.79846375874326
710000,-9.557925940515416,-48.86569020171919,-57.40069122117025,-50.77546485725391
720000,-31.262808058345087,-54.93136605607987,-55.35250740754844,-50.74789289605095
730000,-51.70847750219495,-33.10788037663288,-27.502374505296743,-56.78119267162246
740000,-45.24768495790047,-55.37360787627159,-61.03676405672567,-49.49172133206066
750000,-54.65592940524521,-29.888093572701333,-58.28593488549407,-28.160009544931775
760000,-54.69130685677485,-29.82808877960464,-60.94530679122455,-43.32930242890417
770000,-29.87219217100424,-32.08279338280417,-61.95983823799821,-32.050096522589065
780000,-46.00175808327677,-50.16516431775213,-47.78325618847575,-31.92531840636265
790000,-32.35221559586439,-32.622464754364785,-33.857458913569005,-40.64121356028406
800000,-29.872223879543498,-56.324633998808025,-32.38226134242808,-52.44699839730128
810000,-29.48092343731993,-31.25451988464497,-44.169728456346334,-53.49134119041382
820000,-53.49095533688881,-31.307090160211825,-53.64418114757413,-43.235311736084306
830000,-29.70286556888233,-29.94825443008509,-27.51639145568049,-28.773599964257848
840000,-56.02794227753846,-49.39047675847736,-34.36160852482488,-47.50884704716768
850000,-52.23656845870559,-50.165821439973925,-32.852879097062086,-31.649008576024215
860000,-56.08968783661595,-34.01791747042063,-47.11195081117284,-30.645265530397303
870000,-32.64350843321304,-35.317864577320734,-27.6077563506228,-40.41769499651575
880000,-33.117580290836514,-57.62178846527026,-51.95567390829444,-48.114085020363056
890000,-71.48897618054669,-36.30548645476689,-30.446741631982704,-50.67490879524988
900000,-57.14484141109414,-30.68060854585882,-58.33518764712835,-46.49891493431692
910000,-34.22110508258503,-30.424913392957983,-53.04101638077417,-49.011090910193126
920000,-54.210230943804845,-57.11500248262155,-58.3568656125168,-30.38031942430574
930000,-72.11280536198441,-32.48734483328854,-27.43216279891953,-40.367361136914425
940000,-9.27009390949931,-30.33216802946432,-64.56949430618302,-29.169037727181518
950000,-53.68595797150496,-32.09228487891367,-29.92901490611368,-49.08389321187255
960000,-53.51819087093972,-30.558439693547594,-27.65128993262368,-28.66000837889886
970000,-34.642252000943465,-32.320572108834384,-54.06791810621874,-51.222510448681895
980000,-45.84717537912434,-50.41811460198524,-33.13599357731517,-29.975225763012695
990000,-53.26244560857536,-29.89007818326204,-64.9120981922469,-29.083082758522558
1000000,-32.48116798062762,-55.09463961764089,-30.234907649771763,-40.2859679299692
1010000,-49.35722558992919,-52.7764281969672,-47.05330783622014,-51.4046686542941
1020000,-29.947471919846908,-31.909165663483897,-27.61425854173554,-29.294233348771876
