step,run_0,run_1,run_2
10000,-138.65224970308626,-87.83261617050897,-138.70969567639366
20000,-88.92860091148312,-147.81871500248127,-83.69227745608461
30000,-47.86024605530126,-38.20125447478631,-105.93470332872243
40000,-279.9837935826925,-173.93664238738904,-97.2554690696925
50000,-67.42089945425053,-48.75871497292815,-32.700406185401135
60000,-65.32856681521358,-34.66476210323696,-61.42534900461161
70000,-57.92156965173858,-41.328015335092445,-42.01336719114623
80000,-41.265551227832304,-50.81565956904674,-29.93957414980147
90000,-63.52892351008728,-73.71776860733004,-50.03531934535228
100000,-63.85909027303132,-73.13800379548864,-57.594233662978965
110000,-66.24857557788273,-41.866784614838,-71.95216490516012
120000,-74.59836510213377,-59.727206933333775,-32.78952153355749
130000,-50.60050291301454,-71.1422767928776,-33.4907251613291
140000,-41.69763756952624,-35.36930355287976,-47.49522658473359
150000,-66.56055944609218,-238.65483870999597,-52.86927122575191
160000,-54.201845664006655,-72.4985347314761,-37.86705336962397
170000,-35.8124259974375,-53.24640483382959,-37.38985080343021
180000,-35.59608496053595,-69.89828307977055,-61.81122126779232
190000,-46.91346489490128,-37.74171156883134,-43.36382698874662
200000,-36.05531551314962,-60.42766358632926,-33.45237225088684
210000,-18.603133746873404,-50.84544098622132,-50.901947431406
220000,-59.47777233168539,-409.8105880235204,-46.39799537868247
230000,-61.650154175594565,-57.30476841861082,-34.42838319781613
240000,-44.554057261170016,-158.56530387410103,-45.442706064095475
250000,-65.07976373630561,-156.57723686730546,-36.36068778055207
260000,-62.53750395097687,-62.410859393673135,-33.27723502398351
270000,-54.033421199877935,-39.60391050254793,-51.11673789701701
280000,-65.95057516973044,-414.6785228132968,-31.898461336442345
290000,-43.43087737025698,-69.25395249876301,-53.080142784209734
300000,-42.97704388160699,-72.63412210765891,-45.0785533463674
310000,-63.05917120622291,-39.1669297827009,-58.25316345885828
320000,-31.105364582786088,-57.77965916720959,-58.31728449391947
330000,-52.703551584966334,-60.41876030748031,-34.61998644202654
340000,-151.86541507300365,-118.20437268216716,-35.62011445059927
350000,-31.73749106853907,-245.4068023428364,-36.57927110213854
360000,-44.74156737928795,-61.88373453055277,-48.787775154006766
370000,-32.16389566161356,-58.63012131303954,-57.58703224233456
380000,-42.77962945111369,-42.84892335454097,-48.00590073125593
390000,-263.4843809918044,-37.54523956791783,-31.74855751992293
400000,-45.63065388594643,-253.24423470582832,-40.180774714659194
410000,-54.687557538416655,-69.02926631970308,-35.736101125702234
420000,-42.90888214767742,-76.18957745105484,-41.05162025982936
430000,-32.45264516855249,-58.67093410390468,-38.85446083520122
440000,-46.43137299607192,-248.99660411052025,-37.29482254244745
450000,-32.37299742674518,-41.93988125914255,-32.97405145127181
460000,-65.50250134831393,-36.130530690892286,-38.616747492786935
470000,-45.914183910755696,-53.39757165966725,-48.31364587004396
480000,-57.82591809945304,-235.83779667389268,-45.003946097720174
490000,-36.78872485645152,-53.07919679727248,-49.848260464748606
500000,-46.27570767255036,-36.97686294912279,-41.910834271391785
510000,-20.88979887989813,-93.09352143292566,-34.08003967434428
520000,-47.091994925798346,-56.15434396442606,-35.991992456255986
530000,-36.29964918351608,-73.20974018572254,-56.545440717324205
540000,-35.10537172366878,-68.21112672228489,-63.652204129815345
550000,-42.83637533398888,-54.42438780322718,-48.33768682129326
560000,-50.52751197967331,-234.4614954290573,-52.21983417092565
570000,-45.63866296043014,-54.44934671178669,-55.67023182754134
580000,-53.39191281756787,-36.86555478152637,-45.42580209990096
590000,-36.5369064928948,-56.63760940988915,-37.840331535416745
600000,-44.3136261733552,-41.92579968877432,-37.29975339701992
610000,-43.11427150192394,-56.19337143036215,-32.50980747735981
620000,-91.6289158250371,-56.93607193896128,-48.66778945807454
630000,-61.11305510301743,-51.12569991529767,-49.60679723951216
640000,-42.89390367297739,-57.05596620280156,-45.14977752113322
