step,run_0,run_1,run_2,run_3
10000,-84.90447961575026,-89.96569471273324,-202.5574174886821,-76.12446402396239
20000,-102.02830541874329,-115.2211712262399,-123.71735484359245,-77.30677571388085
30000,-33.05544403085442,-40.693642630098935,-92.75914035363007,-100.19196602249261
40000,-70.40788516319951,-36.99716718962849,-73.95645000521682,-48.6291183617562
50000,-29.01539057177464,-33.64797759173546,-27.044073242909533,-70.20780634919586
60000,-26.43571212240221,-59.49737451801538,-28.609478622518388,-57.33028983601628
70000,-27.000071941796364,-29.080956971939045,-60.10491322833153,-42.81776502890915
80000,-51.26630922974461,-59.7162419111511,-61.91947570819289,-29.26996547201438
90000,-67.58448232592713,-54.45057291976629,-69.47322818471655,-43.10676601909316
100000,-63.10867430814318,-41.85080047767504,-54.66060032775165,-26.83393436938744
110000,-73.76979855689231,-53.11042236562306,-31.04571164961212,-42.838499411431876
120000,-47.08839765722175,-52.14914808408174,-36.07314355234992,-29.73241484537599
130000,-34.64598901513332,-35.784434939354114,-39.36653237123407,-29.13591089973272
140000,-48.687922217735846,-31.19188007440003,-49.34504264710054,-53.56072415101757
150000,-32.906705392732746,-55.06240194960458,-32.315718852543526,-47.60840019461069
160000,-31.210912300498155,-47.35364572807944,-53.428690137797176,-47.997415645998885
170000,-43.85401107334805,-64.04754504341496,-31.05909172611028,-38.410289974641884
180000,-43.89106895122247,-64.90200322523997,-50.24527465280991,-52.53763447255664
190000,-24.719198723429315,-34.73212933528036,-26.927959183844997,-48.94008041004644
200000,-28.58236512645624,-34.240529520431025,-28.29136854156857,-46.6677826148531
210000,-48.84737339356383,-50.64143348288651,-61.40560033472871,-42.440582646672844
220000,-32.904084166286275,-44.83431498593674,-59.215002655404405,-31.4018441404495
230000,-46.549353059897584,-52.384631234467705,-53.12575208264356,-47.58320005187473
240000,-43.64556850133228,-34.421593349574806,-51.610643393037,-36.73454822130871
250000,-42.106932827399206,-52.89066133961987,-57.32262624580377,-150.20529554065342
260000,-46.28776516988796,-64.46960603874052,-38.62293865628541,-163.12930338944352
270000,-59.37623191076203,-63.98988953033948,-41.3602974106058,-55.69224685701005
280000,-34.82344019560636,-47.70466392476027,-204.7749263680722,-46.744314881601426
290000,-32.620149355647,-51.4886425887143,-56.640047773888384,-42.33754932892482
300000,-30.86115232907532,-64.6566223400373,-199.22006021229865,-42.39674449195427
310000,-42.39864859733862,-44.42196680235468,-207.61167682023896,-55.83078960786193
320000,-56.32009493748527,-41.73242284942041,-44.242669198391496,-55.04600211169679
330000,-30.844449537069096,-29.292498074263907,-40.60724716082317,-38.49766541682115
340000,-48.89388268929872,-29.36227760781955,-52.321784504546685,-34.86507692872068
350000,-31.693620330090774,-44.79038349013021,-45.58341474793925,-39.41201158538654
360000,-33.19759122797369,-53.92627931090249,-62.70260384181259,-35.25753235773364
370000,-56.43308176719269,-32.42942003423503,-39.34052089042755,-39.40400354988369
380000,-142.08703492748526,-30.70418034255056,-58.31288957700141,-163.53342530715682
390000,-54.025123896360256,-39.18374214055105,-31.19246360724708,-170.87520721894953
400000,-49.61612414979224,-44.5093840179883,-32.20075861811083,-44.013192869841575
410000,-35.083722794541586,-39.85603548075045,-40.79884785974838,-37.99765944437247
420000,-34.894904220829616,-34.41708517684154,-53.93513288857726,-47.46373340166154
430000,-54.68386837637723,-72.46528444110655,-54.026829450914896,-31.50000609346711
440000,-226.0936347150513,-64.28722433677166,-50.34057804248011,-36.337832764465226
450000,-45.97870011520791,-33.60624874528909,-50.717132153680005,-42.58607814692314
460000,-30.85085421852953,-53.08635935734098,-39.306501135452606,-37.104006177633686
470000,-38.02818604520857,-52.9689153404253,-55.3339656918506,-39.49553273737347
