episode,run_0,run_1,run_2,run_3,run_4
0,-144.03566593827398,-138.6964516502249,-123.24000935845108,-178.1017135000848,-115.12662320957348
1,-144.08450039524055,-115.53603889604838,-116.05112537853304,-150.19546432203578,-118.54573313484906
2,-140.4852494521814,-194.0523548418013,-139.08765195255705,-347.0712066275118,-44.91162020059158
3,-143.23024781581924,-154.1379090345641,-123.1700200272172,-149.5790899811389,-154.26984479300032
4,-231.464390234066,-252.1440864123309,-118.17102197361312,-121.43048467644176,-137.88054249420628
5,-116.5193943824399,-147.10400397053675,-145.04246885969474,-136.4947018794671,-155.36313550271774
6,-143.91852939853365,-144.02870977204586,-155.38931508400754,-136.0425777216056,-139.67942670641776
7,-197.58852000376447,-155.65527201149652,-163.3869276755292,-266.24006882344446,-139.42957477186138
8,-113.44451122101016,-121.81994207424894,-214.8238881386382,-151.7782727381488,-135.5744347008879
9,-116.56859749059556,-177.5775909034167,-117.45461771792974,-142.7806591677229,-193.0064476238886
10,-139.96515220991495,-154.01658493656993,-160.76484318321647,-163.19327607169663,-157.05247197047223
11,-145.4810382816597,-27.26206411868292,-169.8367060356391,-131.1077889316068,-152.69470202417997
12,-138.5609682527827,-126.86071902012124,-140.15285489587745,-134.32022499897934,-136.59656304942564
13,-128.39739201110984,-164.74345840922854,-117.16414697045496,-137.0619017621685,-156.4620851118766
14,-179.31020209109414,-124.56321693652151,-121.65532468958298,-149.37515399128162,-127.42456967712698
15,-114.77027187083272,-141.6536606248026,-136.2478257094881,-180.84738198234984,-152.791730946229
16,-122.10625165709376,-258.3582216826611,-128.61372746339654,-266.2773389781545,-180.62838589499952
17,-128.3439252144595,-121.62873805510893,-159.96672753316616,-156.6547796718292,-137.68865078805138
18,-178.8314407683411,-156.8418382578168,-122.01308509420524,-151.48095205810623,-302.08992484513533
19,-121.9817987911641,-127.18860297614252,-177.964853091541,-120.13262121040744,-14.205128678467895
20,-181.4104204464564,-144.65360868176955,-149.79857790253664,-177.85775567813175,-212.9849842334137
21,-271.46798549811484,-145.09543886281836,-251.7463702099072,-119.13671613719202,-135.8169305322524
22,-12.044366660303526,-140.5709304252542,-113.74321901821254,-221.1430197378596,-154.15727250967566
23,-134.8087613204962,-125.0846876390124,-140.2005639567183,-114.95659224406307,-153.44297321081228
24,-129.09442240370308,-151.12034569193574,-119.31848271824538,-152.11718533263266,-169.5209521677528
25,-132.73276329627026,-148.65026449171873,-129.94276806154372,-140.42988142149778,-190.0000910234478
26,-126.41600390557808,-177.14403753017763,-120.80898479402089,-201.4396841365251,-159.93912985481626
27,-172.96579418294442,-147.68988666381944,-140.49296171559774,-259.5536417467132,-136.98903285185534
28,-132.6337375899405,-217.9285549669238,-126.91089414192452,-140.09779309129578,-204.95787978700793
29,-139.25006389888858,-129.31512278355166,-118.60369241204764,-171.42395315372227,-264.07759598979027
30,-123.87216383511162,-157.0506300343393,-155.91991973042636,-132.7277908777229,-196.51115365950272
31,-154.57815114417366,-133.5183581759116,-151.73399310062413,-159.3853173689044,-140.35199729022972
32,-141.2202975058301,-142.78909529758454,-133.74280884622084,-122.18478882304514,-200.4592762557012
33,-148.89345643007752,-158.64682938023742,-148.29822854291746,-149.4253324474385,-157.75492200295074
